      -2.0000000       23.637463       23.926358       24.152317       24.053258       47540.013
      -1.5000000       22.909690       23.215666       23.446361       23.358067       47540.013
      -1.0000000       22.477856       22.789766       23.144319       22.937662       47540.013
     -0.50000000       22.169731       22.484655       22.919016       22.717341       47540.013
       0.0000000       21.929997       22.246744       22.732526       22.685426       47540.013
      0.50000000       21.986331       22.301209       22.573422       22.654422       42891.440
       1.0000000       22.045748       22.364491       22.447801       22.624279       38242.866
       1.5000000       22.108606       22.431690       22.361380       22.594950       33594.293
       2.0000000       22.175327       22.503325       22.281333       22.524406       28945.720
       2.5000000       22.246420       22.580022       22.206785       22.443098       24297.147
       3.0000000       22.322495       22.662551       22.137028       22.367456       19648.573
       3.5000000       22.404305       22.686275       22.157169       22.296743       15000.000
       4.0000000       22.482556       22.670728       22.228589       22.244251       13937.195
       4.5000000       22.503348       22.655401       22.305041       22.277121       13023.726
       5.0000000       22.524545       22.640287       22.376535       22.311018       12250.106
       5.5000000       22.546165       22.625381       22.445447       22.347652       11606.842
       6.0000000       22.568224       22.610677       22.519031       22.436780       11084.445
       6.5000000       22.611656       22.626002       22.597968       22.533885       10673.426
       7.0000000       22.691867       22.694944       22.683096       22.640536       10364.294
       7.5000000       22.778479       22.768563       22.707694       22.758815       10147.560
       8.0000000       22.872604       22.847539       22.724746       22.858059       10013.732
       8.5000000       22.975671       22.932713       22.742070       22.848500       9953.3218
       9.0000000       23.027616       22.975716       22.759676       22.839024       9956.8386
       9.5000000       23.051813       22.994100       22.776907       22.829631       10014.793
       10.000000       23.076560       23.012802       22.786432       22.820318       10117.694
       10.500000       23.101885       23.031830       22.796041       22.821389       10256.052
       11.000000       23.127815       23.051199       22.805736       22.829373       10420.377
       11.500000       23.154379       23.070919       22.815518       22.837416       10601.180
       12.000000       23.181610       23.091003       22.825390       22.845519       10788.970
       12.500000       23.209541       23.111467       22.835352       22.853683       10974.256
       13.000000       23.238210       23.132323       22.845406       22.861909       11147.550
       13.500000       23.267656       23.153588       22.855554       22.870198       11299.361
       14.000000       23.297923       23.175278       22.865798       22.878551       11420.199
       14.500000       23.329059       23.197410       22.876139       22.886968       11500.574
       15.000000       23.361113       23.220003       22.886580       22.895451       11530.996
       15.500000       23.394143       23.243075       22.897122       22.904001       11501.975
       16.000000       23.428209       23.266649       22.907768       22.912619       11404.021
       16.500000       23.463379       23.290746       22.918519       22.921306       11227.644
       17.000000       23.499726       23.315390       22.929378       22.930063       10963.354
       17.500000       23.537332       23.340606       22.940346       22.938891       10601.661
       18.000000       23.576288       23.366422       22.951426       22.947791       10133.075
       18.500000       23.616694       23.392866       22.962621       22.956765       9548.1057
       19.000000       23.658661       23.419971       22.973932       22.965814       8837.2636
       19.500000       23.702316       23.447770       22.985362       22.974939       7991.0583
       20.000000       23.747801       23.476299       22.996914       22.984141       7000.0000
