      -4.0000000       23.831115       24.236085       23.392035       23.218189       19798.071
      -3.5000000       23.102175       23.524518       22.657701       22.490724       19226.243
      -3.0000000       22.669941       23.098311       22.223622       22.058996       18669.647
      -2.5000000       22.001941       22.372805       21.914362       21.750924       18128.064
      -2.0000000       21.385399       21.694183       21.673944       21.511223       17601.274
      -1.5000000       20.994587       21.279769       21.371993       21.314988       17089.058
      -1.0000000       20.707817       20.980563       21.105463       21.148851       16591.194
     -0.50000000       20.481183       20.746249       20.891636       21.055842       16107.465
       0.0000000       20.293784       20.553637       20.713071       20.978066       15637.649
      0.50000000       20.303196       20.530186       20.559768       20.905492       15181.527
       1.0000000       20.312691       20.510900       20.465517       20.837466       14738.879
       1.5000000       20.322270       20.491950       20.500751       20.773452       14309.486
       2.0000000       20.331934       20.473326       20.537167       20.753527       13893.128
       2.5000000       20.341685       20.455015       20.574847       20.767347       13489.584
       3.0000000       20.386992       20.486982       20.613882       20.781345       13098.635
       3.5000000       20.451808       20.547442       20.654372       20.795527       12720.062
       4.0000000       20.520741       20.611469       20.696432       20.809896       12353.644
       4.5000000       20.594349       20.679509       20.740186       20.826285       11999.162
       5.0000000       20.673312       20.752100       20.785779       20.861307       11656.395
       5.5000000       20.742892       20.809329       20.833370       20.897497       11325.125
       6.0000000       20.793276       20.841534       20.883143       20.934935       11005.131
       6.5000000       20.846113       20.874723       20.923950       20.973710       10696.193
       7.0000000       20.901654       20.908959       20.958134       21.013921       10398.092
       7.5000000       20.960189       20.944309       20.993430       21.055679       10110.608
       8.0000000       21.022062       20.980849       21.029911       21.099108       9833.5210
       8.5000000       21.087674       21.018663       21.067661       21.144346       9566.6113
       9.0000000       21.157508       21.057840       21.103562       21.191551       9309.6590
       9.5000000       21.232144       21.098485       21.128103       21.240903       9062.4445
       10.000000       21.312292       21.140710       21.153211       21.278919       8824.7478
       10.500000       21.398831       21.184644       21.178914       21.308763       8596.3492
       11.000000       21.449345       21.230431       21.205240       21.339450       8377.0289
       11.500000       21.493208       21.278235       21.232221       21.371029       8166.5671
       12.000000       21.538919       21.328240       21.259889       21.403555       7964.7440
       12.500000       21.586638       21.380661       21.288280       21.437086       7771.3398
       13.000000       21.636552       21.435741       21.317434       21.471685       7586.1347
       13.500000       21.688872       21.493765       21.347392       21.507423       7408.9089
       14.000000       21.743841       21.555067       21.378201       21.544377       7239.4426
       14.500000       21.801742       21.620037       21.409909       21.582634       7077.5160
       15.000000       21.862906       21.689145       21.442572       21.622288       6922.9094
       15.500000       21.927722       21.762951       21.476247       21.663445       6775.4028
       16.000000       21.996654       21.842144       21.511001       21.706225       6634.7766
       16.500000       22.070262       21.927570       21.546903       21.750759       6500.8109
       17.000000       22.149225       22.020297       21.584034       21.797198       6373.2860
       17.500000       22.234384       22.121688       21.620663       21.845713       6251.9820
       18.000000       22.326796       22.233532       21.658393       21.893484       6136.6791
       18.500000       22.427811       22.358235       21.697482       21.936540       6027.1575
       19.000000       22.512110       22.457619       21.738030       21.981374       5923.1975
       19.500000       22.573528       22.516634       21.780153       22.028140       5824.5793
       20.000000       22.638628       22.579041       21.823006       22.077010       5731.0829
       20.500000       22.707883       22.645255       21.867281       22.128185       5642.4888
       21.000000       22.781857       22.715771       21.913439       22.181892       5558.5769
       21.500000       22.861243       22.791188       21.961646       22.238394       5479.1277
       22.000000       22.946894       22.872236       22.012094       22.297998       5403.9212
       22.500000       23.039886       22.959826       22.065000       22.361066       5332.7376
       23.000000       23.141594       23.055107       22.120617       22.428024       5265.3573
       23.500000       23.253824       23.159562       22.179238       22.499385       5201.5602
       24.000000       23.379007       23.275146       22.241205       22.575768       5141.1268
       24.500000       23.520528       23.404516       22.306924       22.657934       5083.8371
       25.000000       23.683299       23.551414       22.376879       22.746831       5029.4714
       25.500000       23.874851       23.721343       22.451653       22.843661       4977.8099
       26.000000       24.107594       23.922894       22.531960       22.949980       4928.6328
       26.500000       24.124966       23.938079       22.618686       22.963918       4881.7203
       27.000000       24.142621       23.953480       22.712945       22.978037       4836.8525
       27.500000       24.160567       23.969103       22.816171       22.992342       4793.8097
       28.000000       24.178815       23.984953       22.874039       23.006838       4752.3722
       28.500000       24.197375       24.001038       22.921381       23.021530       4712.3200
       29.000000       24.216258       24.017365       22.970881       23.036424       4673.4334
       29.500000       24.235475       24.033942       23.022747       23.051525       4635.4926
       30.000000       24.255039       24.050775       23.077215       23.066838       4598.2779
       30.500000       24.274961       24.067874       23.141159       23.082371       4561.5693
       31.000000       24.295256       24.085246       23.230659       23.098130       4525.1472
       31.500000       24.315937       24.102901       23.328206       23.114120       4488.7916
       32.000000       24.337020       24.120847       23.435389       23.130350       4452.2829
       32.500000       24.358520       24.139095       23.554324       23.146826       4415.4012
       33.000000       24.380455       24.157655       23.683509       23.163555       4377.9267
       33.500000       24.402842       24.176538       23.684138       23.180547       4339.6397
       34.000000       24.425701       24.195755       23.684768       23.197809       4300.3203
       34.500000       24.449051       24.215319       23.685398       23.215349       4259.7487
       35.000000       24.472914       24.235241       23.686028       23.233178       4217.7052
       35.500000       24.497314       24.255536       23.686659       23.251304       4173.9699
       36.000000       24.522274       24.276217       23.687290       23.269738       4128.3230
       36.500000       24.547822       24.297300       23.687922       23.288490       4080.5448
       37.000000       24.573986       24.318800       23.688554       23.307572       4030.4154
       37.500000       24.600795       24.340735       23.689186       23.326996       3977.7151
       38.000000       24.628284       24.363122       23.689819       23.346773       3922.2240
       38.500000       24.656486       24.385981       23.690452       23.366917       3863.7224
       39.000000       24.685441       24.409331       23.691085       23.387442       3801.9904
       39.500000       24.715189       24.433194       23.691719       23.408362       3736.8083
       40.000000       24.745775       24.457594       23.692353       23.429694       3667.9563
