;phase,lum,lum_e (erg/s)
      -2.5000000   7.6308763e+41   2.0389657e+41
       0.0000000   4.1878903e+42   1.5806163e+42
       13.000000   1.0354863e+42   3.4218566e+41
       26.000000   5.7546158e+41   9.5842266e+40
       40.000000   4.0840641e+41   6.5202624e+40
       48.500000   3.4323882e+41   6.4427638e+40
