phase,temp,temp_e,rad,rad_e
temperatures are in degrees Kelvin. radius is in 10^14 cm
      -2.5000000       18175.892       4545.4731       1.2472312      0.28747162
      0.75000000       14409.241       2369.5913       3.6383610      0.63537216
       3.0000000       12843.674       1856.1521       4.1048444      0.67812222
       6.0000000       10464.994       1211.6539       4.5899255      0.70790696
       10.000000       9144.6769       1187.6678       4.7090363      0.86056185
       18.000000       6368.0064       779.51282       5.8457483       1.3170048

