phase,temp,temp_e,rad,rad_e
temperatures are in degrees Kelvin. radius is in 10^14 cm
      -1.5000000       19316.085       2598.9155       4.3399803      0.61356723
       0.0000000       17755.659       2271.5999       4.9385215      0.70123523
       2.0000000       16840.366       1658.5023       5.0559401      0.56754422
       4.0000000       14985.744       1465.4542       5.4312167      0.64255035
