phase,lum,lum_e
       0.0000000   1.2281283e+43   3.8448849e+42
       3.5000000   7.3240536e+42   1.3121251e+42
       6.2000000   6.5191657e+42   1.1935579e+42
       8.5000000   4.7858724e+42   8.4982176e+41
