phase,temp,temp_e,rad,rad_e
temperatures are in degrees Kelvin. radius is in 10^14 cm
      -1.5000000       16976.830       4500.6694       2.2449253      0.67003107
       0.0000000       14094.452       3259.7600       2.9134676      0.82952571
       3.2000000       10953.881       2762.9922       3.2620071       1.1548383
