# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-13.875 -24.857605228697665 -26.429927941539564
-13.375 -24.862000885405724 -26.434031700019677
-12.875 -24.866382229953118 -26.438137128883735
-12.375 -24.87074924884608 -26.44220306601302
-11.875 -24.875093920070444 -26.44626031477624
-11.375 -24.879448357710263 -26.4503167068448
-10.875 -24.88377912857085 -26.45435042326219
-10.375 -24.888100656517487 -26.458357427881687
-9.875 -24.892423976084068 -26.462377851470727
-9.375 -24.896740964494036 -26.466355169010505
-8.875 -24.90104631705371 -26.4703288229433
-8.375 -24.905297277704072 -26.47428171437982
-7.875 -24.909569452312418 -26.47822484586119
-7.375 -24.91386013302155 -26.482162717438573
-6.875000000000001 -24.918096025454034 -26.48606332365219
-6.375 -24.922326741953547 -26.489967194912666
-5.875 -24.926572163967244 -26.49385148584908
-5.375 -24.930806925621045 -26.497711742174822
-4.875 -24.935019596852452 -26.501557719798633
-4.375 -24.93922580712357 -26.50539586573746
-3.875 -24.9434310542965 -26.50921071720554
-3.375 -24.947618477402607 -26.51302590491946
-2.875 -24.951803153424308 -26.51680830366044
-2.375 -24.955946731202317 -26.520586120125117
-1.875 -24.96013105779136 -26.524335644504752
-1.3750000000000018 -24.96428931806372 -26.52808012742447
-0.875 -24.96842776459801 -26.53179930161372
-0.375 -24.972560034670902 -26.535519027284806
0.12499999999999822 -24.976681311864613 -26.539210798040294
0.625 -24.980809582471597 -26.542880584442745
1.125 -24.984919811457228 -26.546546338122816
1.6249999999999982 -24.98901885945507 -26.550197867649725
2.125 -24.993098214228663 -26.553826340892456
2.625 -24.997200292965346 -26.55743362484971
3.125 -25.001251282773886 -26.56102940113792
3.625 -25.0053523551075 -26.564602294257217
4.125 -25.00937932470319 -26.568177935947975
4.625 -25.013458950293153 -26.57173090374723
5.125 -25.017496221495435 -26.575265156098848
5.625 -25.021535875035713 -26.578778541916584
6.125 -25.02553623997112 -26.582279727703686
6.625 -25.02959389422969 -26.585773894174935
7.125 -25.03356564346575 -26.58924544256573
7.625 -25.03755681669713 -26.592697080888126
8.125 -25.041532080814992 -26.596161261321505
8.625 -25.0455302926207 -26.599605142046396
9.125 -25.04948204319224 -26.603030445676378
9.625 -25.053433182470137 -26.60644002862021
10.125 -25.05739377870519 -26.609837922377135
10.625 -25.061357196280476 -26.61322606869699
11.124999999999996 -25.065264248877174 -26.616616687789083
11.625 -25.06920951337724 -26.61997996193483
12.125 -25.073122895992483 -26.623338556827505
12.624999999999996 -25.077075413699905 -26.626678455590543
13.125 -25.08093444689237 -26.6300040946087
13.625 -25.084837903326157 -26.63332244721492
14.124999999999996 -25.08872261458027 -26.63662662788937
14.625 -25.09258211107291 -26.63991818399853
15.125 -25.096476024822515 -26.6432191917605
15.624999999999996 -25.100357158448286 -26.64648156020748
16.125 -25.104189817674566 -26.649747956017325
16.625 -25.108052029626315 -26.65299715827377
17.124999999999996 -25.11187259869827 -26.656245317024112
17.625 -25.115721475891178 -26.659472034241197
18.125 -25.119529504897578 -26.662691267322238
18.625 -25.12334426104236 -26.665906633883772
19.125 -25.12714817760958 -26.669100385246427
19.625 -25.130971135203946 -26.672297824334407
20.125 -25.134764711997914 -26.675477061598265
20.625 -25.13854317676539 -26.67864705098381
21.125 -25.142324244136894 -26.68180305724507
21.625 -25.146111765725617 -26.684959540688492
22.125 -25.14986751821023 -26.688093022484868
22.625 -25.153603557342166 -26.6912269790163
23.125 -25.15739133833631 -26.694353022467823
23.625 -25.161118729912424 -26.697464024316275
24.125 -25.16485148634223 -26.700550652647166
24.625 -25.168571318938376 -26.703647558316867
25.125 -25.172313509481373 -26.70674373754305
25.625 -25.17603056042013 -26.70980778731744
26.125 -25.17973586256861 -26.712865052326702
26.625 -25.18343609553395 -26.71592107054377
27.125 -25.187115761197166 -26.718976059902694
27.625 -25.19081884455555 -26.722014482631803
28.125 -25.19450402414535 -26.72504168169409
28.625 -25.198199212621848 -26.72805848900394
29.125 -25.201855113159766 -26.731064586134714
29.625 -25.205511352502263 -26.734075920744097
30.125 -25.20916411115241 -26.737077261277747
30.625 -25.21281222610828 -26.740049901524607
31.125 -25.21645850395908 -26.74303313153161
31.625 -25.220112322328774 -26.746004920609018
32.125 -25.223736727221585 -26.748967291085513
32.625 -25.227354449752216 -26.751920892757724
33.125 -25.23096872925221 -26.75486867776417
33.625 -25.2345909028552 -26.757803829272348
34.125 -25.23819784879759 -26.76072589995089
34.62499999999999 -25.24179494648861 -26.763657768534014
35.125 -25.245365108889896 -26.76656576637472
35.625 -25.248975927400814 -26.76947386681254
36.12499999999999 -25.252553935288947 -26.772380861338814
36.625 -25.25612915984538 -26.77526379390401
37.125 -25.259701024986583 -26.77815257632817
