# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-13.104166666666666 -24.29452871315529 -25.605892209194394
-12.604166666666666 -24.303394950363796 -25.611330407944447
-12.104166666666666 -24.31220756593237 -25.61675818325165
-11.604166666666666 -24.320982500637925 -25.622171354772803
-11.104166666666666 -24.32972514382268 -25.62757854087093
-10.604166666666666 -24.338416258945024 -25.632957890132747
-10.104166666666666 -24.347054730472507 -25.63832894319386
-9.604166666666666 -24.355699841841627 -25.643695873769957
-9.104166666666666 -24.364267348531893 -25.649032371937356
-8.604166666666666 -24.37280887471526 -25.654360415454928
-8.104166666666666 -24.38130537693503 -25.659662694323266
-7.604166666666666 -24.38977405682655 -25.66499834068797
-7.104166666666666 -24.39818740167778 -25.670280844288587
-6.604166666666666 -24.406567963202463 -25.675543881931034
-6.104166666666667 -24.41493153010849 -25.680823416091656
-5.604166666666666 -24.423269156163148 -25.68604481374773
-5.104166666666666 -24.431530843910654 -25.691295964051456
-4.604166666666666 -24.439817258142902 -25.696529531177266
-4.104166666666666 -24.44802258154782 -25.701729886442116
-3.604166666666666 -24.45619221618259 -25.7069009467337
-3.104166666666666 -24.4643505213089 -25.71210122941313
-2.604166666666666 -24.47248409546868 -25.71726393270755
-2.104166666666666 -24.480571698345667 -25.72244988926958
-1.604166666666666 -24.488638543709357 -25.727577379256743
-1.104166666666666 -24.496658915533036 -25.732711463962413
-0.6041666666666679 -24.5046411441902 -25.737831219372744
-0.10416666666666607 -24.51261927868385 -25.742925450599948
0.3958333333333339 -24.520536805662438 -25.74802616895434
0.8958333333333321 -24.52843972234927 -25.753116575273758
1.395833333333334 -24.53631077123241 -25.758188465286516
1.895833333333334 -24.54412927034508 -25.76325348326722
2.395833333333332 -24.55195530832842 -25.76829204210462
2.895833333333334 -24.5597516971802 -25.77334093677658
3.395833333333334 -24.567535431708865 -25.77836029085582
3.895833333333334 -24.575262326424383 -25.78338188542649
4.395833333333334 -24.582970974005498 -25.788380040179362
4.895833333333334 -24.5906443694887 -25.79338883885553
5.395833333333334 -24.598295425482668 -25.79836158779992
5.895833333333334 -24.60593051077122 -25.803327172400238
6.395833333333334 -24.613550842651826 -25.80828729832247
6.895833333333334 -24.621116234206596 -25.81323991692517
7.395833333333334 -24.628654287022567 -25.818171107783733
7.895833333333334 -24.636155848835575 -25.823096245540103
8.395833333333334 -24.64366300493795 -25.82800777073985
8.895833333333334 -24.651087489392488 -25.83289849982094
9.395833333333334 -24.658549638370488 -25.83779010985081
9.895833333333334 -24.665951020251697 -25.84266408333608
10.395833333333334 -24.673306838894227 -25.847527614186827
10.895833333333334 -24.680659677093708 -25.85237195764506
11.395833333333334 -24.687984701955624 -25.85721384426945
11.89583333333333 -24.69526630633036 -25.862040800190307
12.395833333333334 -24.702534925719707 -25.866845237625895
12.895833333333334 -24.709790134225088 -25.871660205080424
13.39583333333333 -24.71700813239333 -25.876452534669877
13.895833333333334 -24.72415939314743 -25.881240516932706
14.395833333333334 -24.731336124529616 -25.886006294875152
14.89583333333333 -24.738472673122843 -25.890769051905224
15.395833333333334 -24.74557241749594 -25.89550072460448
15.895833333333334 -24.752686548855777 -25.900261374212956
16.39583333333333 -24.759730836658733 -25.904980562844592
16.895833333333336 -24.766761835384546 -25.90968902034816
17.395833333333336 -24.773749440973106 -25.914409210086482
17.89583333333333 -24.78075442821676 -25.91909813594864
18.395833333333336 -24.787685341508055 -25.923787691929675
18.895833333333336 -24.79461715127804 -25.92846025967427
19.395833333333336 -24.80153786386248 -25.933123424786938
19.895833333333336 -24.808439902949985 -25.937787458961097
20.395833333333336 -24.81530911726271 -25.94240870849301
20.895833333333336 -24.822151993277114 -25.94704977347738
21.395833333333336 -24.82894999310409 -25.951673405680854
21.895833333333336 -24.835756191289523 -25.956289509748686
22.395833333333336 -24.842513449900263 -25.960882059369993
22.895833333333336 -24.84927115886237 -25.96548668271926
23.395833333333336 -24.855971439677557 -25.970059264463213
23.895833333333336 -24.862701590845973 -25.97462762674421
24.395833333333336 -24.869388356539694 -25.979190339584598
24.895833333333336 -24.876068663380863 -25.983747329160668
25.395833333333336 -24.882684633567944 -25.988311342817646
25.895833333333336 -24.889307559076403 -25.992832249925407
26.395833333333336 -24.895894906983326 -25.997351115259683
26.895833333333336 -24.902472674588406 -26.001873055419168
27.395833333333336 -24.909015202605573 -26.006368646835757
27.895833333333336 -24.915540518492357 -26.010870896640203
28.395833333333336 -24.92205909543486 -26.015354114328826
28.895833333333336 -24.928566088858794 -26.019833958988766
29.395833333333336 -24.935005051615704 -26.024295733827564
29.895833333333336 -24.941456423435113 -26.028748430273232
30.395833333333336 -24.94790675861808 -26.03319882075105
30.895833333333336 -24.95429339795756 -26.03765319736545
31.395833333333336 -24.96068787901796 -26.042082396634747
31.895833333333336 -24.967037980211778 -26.04649729054617
32.395833333333336 -24.97342635686821 -26.050913369974623
32.895833333333336 -24.97972404662866 -26.055319053845707
33.395833333333336 -24.986037845604244 -26.059706361594127
33.895833333333336 -24.99231794293828 -26.064102390791124
34.395833333333336 -24.998594437364396 -26.068470815959174
34.895833333333336 -25.00482544645501 -26.07284752595323
35.39583333333333 -25.011094370175854 -26.07720743287722
35.895833333333336 -25.017274894276976 -26.08157083998784
36.395833333333336 -25.023483690961285 -26.08591029398026
36.89583333333333 -25.029672996146605 -26.090249950052893
37.395833333333336 -25.03582791724581 -26.094574601182842
37.895833333333336 -25.041950758073305 -26.098885711580706
38.39583333333333 -25.048089288310912 -26.10319265182727
38.895833333333336 -25.05418749656186 -26.107502286110403
39.395833333333336 -25.060285246127776 -26.111788119638554
39.89583333333333 -25.06635266936305 -26.116077630179063
40.395833333333336 -25.07238735853868 -26.12034772565858
40.895833333333336 -25.078414780417543 -26.124619216618193
41.39583333333333 -25.084453367442133 -26.128885116091812
41.895833333333336 -25.090433651925363 -26.133124365820606
42.395833333333336 -25.096423503443543 -26.137379747010165
42.89583333333333 -25.102370805112997 -26.141619570928395
43.395833333333336 -25.10831869216237 -26.145859361292686
43.895833333333336 -25.11426471680923 -26.15008140215481
44.39583333333333 -25.12015760457871 -26.154285713616122
44.895833333333336 -25.126059119737654 -26.158501421586642
45.395833333333336 -25.131945325349175 -26.16269124146497
45.89583333333333 -25.137796672792497 -26.166872448731205
46.395833333333336 -25.143621826760505 -26.171062218789007
46.895833333333336 -25.14945600784627 -26.175215610335457
47.39583333333333 -25.155274177338676 -26.17939349988213
47.895833333333336 -25.161065819209828 -26.183539433887262
48.395833333333336 -25.16683587245849 -26.187692545413512
48.89583333333333 -25.172586914644945 -26.19181981895981
