# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-13.6875 -24.45614240005439 -26.110676539274387
-13.1875 -24.46197421247888 -26.115230342685578
-12.6875 -24.46780370349329 -26.119757847018526
-12.1875 -24.47363137458186 -26.124279000848325
-11.6875 -24.479426971769694 -26.128777958927003
-11.1875 -24.485182036130595 -26.13327040010686
-10.6875 -24.490952803337713 -26.137736302472764
-10.1875 -24.496720588602003 -26.14219793277661
-9.6875 -24.502463710798082 -26.146651874014886
-9.1875 -24.508182617863632 -26.151082266736
-8.6875 -24.513892291311464 -26.15550316802231
-8.1875 -24.519572583124003 -26.15989067168521
-7.6875 -24.525249739390922 -26.16429051803653
-7.1875 -24.53090734713293 -26.168672099687576
-6.687500000000001 -24.536541022226707 -26.173021193985882
-6.1875 -24.54220091470725 -26.177378447668286
-5.6875 -24.54782012665602 -26.18170897623266
-5.1875 -24.553396289902526 -26.186017542960872
-4.6875 -24.558995772887286 -26.190317621795927
-4.1875 -24.56457305331247 -26.19460380069406
-3.6875 -24.570129820474147 -26.198880764726077
-3.1875 -24.575714946772905 -26.203145305917744
-2.6875 -24.58124141399328 -26.20738679389353
-2.1875 -24.58677106095816 -26.21161253751759
-1.6875 -24.592304312156024 -26.215829566611987
-1.1875000000000018 -24.59778273127755 -26.220043806981963
-0.6875 -24.603268450931406 -26.22422490898596
-0.1875 -24.60875269875931 -26.2283926255223
0.3124999999999982 -24.61421138323445 -26.232560852386055
0.8125 -24.619644178507816 -26.236717081494525
1.3125 -24.625082192273013 -26.24083678687031
1.8124999999999982 -24.63052095070215 -26.244963545550462
2.3125 -24.635963465272106 -26.24907819576588
2.8125 -24.641347997262177 -26.25314809922767
3.3125 -24.646739112411606 -26.257228937616823
3.8125 -24.652113230471805 -26.261295064345713
4.3125 -24.657464058330945 -26.265337559131368
4.8125 -24.662843633434733 -26.26936767006539
5.3125 -24.6681891467303 -26.273384070235014
5.8125 -24.673529547628657 -26.277403646301227
6.3125 -24.678851404018175 -26.28138512044481
