# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-15.208333333333332 -24.441108370421443 -25.642757589351255
-14.708333333333332 -24.452565285878997 -25.64973768425506
-14.208333333333332 -24.46393618924173 -25.656677205090016
-13.708333333333332 -24.47522197440012 -25.663623462028408
-13.208333333333332 -24.48644259950912 -25.670491771910264
-12.708333333333332 -24.49756176760147 -25.677352739014417
-12.208333333333332 -24.508672755417585 -25.68417995113302
-11.708333333333332 -24.519647182317712 -25.69098067919243
-11.208333333333332 -24.530575654461234 -25.69776567451555
-10.708333333333332 -24.541358434458136 -25.704516211654077
-10.208333333333332 -24.552161142912524 -25.711244155070162
-9.708333333333332 -24.56283893299231 -25.71792969423569
-9.208333333333332 -24.573464389303034 -25.724596352325683
-8.708333333333332 -24.58400032691195 -25.731229754588444
-8.208333333333332 -24.594503613079905 -25.737832457739522
-7.708333333333332 -24.604883770813174 -25.744412533293143
-7.208333333333332 -24.615225851508725 -25.750971488567025
-6.708333333333332 -24.625461639250076 -25.75749330023101
-6.208333333333332 -24.635675177682135 -25.763990520801766
-5.708333333333332 -24.645813274525015 -25.770451189018175
-5.208333333333332 -24.655880445659143 -25.77691925284033
-4.708333333333332 -24.665922574583597 -25.78333263028144
-4.208333333333332 -24.67588486291904 -25.789753109649872
-3.708333333333332 -24.68581871879571 -25.796135873981516
-3.208333333333332 -24.695760667424032 -25.802529530938592
-2.708333333333334 -24.705626128457986 -25.80888463239109
-2.208333333333332 -24.71545275418036 -25.815249436212827
-1.7083333333333321 -24.72521806022339 -25.821588857521828
-1.208333333333334 -24.735015026680756 -25.827890818439396
-0.7083333333333321 -24.74471183203077 -25.834188660412654
-0.20833333333333215 -24.754356043853146 -25.84048203362577
0.2916666666666661 -24.76399665000297 -25.846734734796023
0.7916666666666679 -24.77357293743144 -25.852987975569125
1.2916666666666679 -24.78309357879741 -25.859229504219282
1.7916666666666679 -24.79257778266897 -25.8654230340472
2.291666666666668 -24.802054813531594 -25.871627288433274
2.791666666666668 -24.811421398788593 -25.877795592332472
3.291666666666668 -24.820781363243203 -25.883949554413924
3.791666666666668 -24.830105351951325 -25.89008183813403
4.291666666666668 -24.839380291212887 -25.896198942470406
4.791666666666668 -24.848581876249078 -25.902287146134313
5.291666666666668 -24.857759393655392 -25.908360679169
5.791666666666668 -24.866880515814678 -25.914418073642004
6.291666666666668 -24.875967959320747 -25.92044779888072
6.791666666666668 -24.884987193309207 -25.926476710367456
7.291666666666668 -24.894005889248216 -25.932468948319286
7.791666666666668 -24.90293528436713 -25.938442978943836
8.291666666666668 -24.911810548090703 -25.944397655767425
8.791666666666668 -24.920629528093304 -25.95034121601389
9.291666666666668 -24.929439219890696 -25.956228672969065
9.791666666666664 -24.938189435118968 -25.962123605436034
10.291666666666668 -24.946910899383465 -25.96799868932503
10.791666666666668 -24.95557603393568 -25.97384031212782
11.291666666666664 -24.964151308535442 -25.979659083159042
11.791666666666668 -24.972711106996222 -25.985469963477968
12.291666666666668 -24.981237209212246 -25.991246726841556
12.791666666666664 -24.98966488602337 -25.996993968801743
13.291666666666668 -24.998088998840462 -26.002738089405575
13.791666666666668 -25.00646578855087 -26.00844664573937
14.291666666666664 -25.014765364335453 -26.014144635427407
14.791666666666668 -25.023030002692902 -26.01981904079935
15.291666666666668 -25.031262529806174 -26.02546063949509
15.791666666666664 -25.039450785932523 -26.0310871691161
16.291666666666668 -25.047570130014435 -26.036681491746926
16.791666666666668 -25.05563735915601 -26.042270139131585
17.291666666666668 -25.063671090789658 -26.047828469760525
17.791666666666668 -25.07166504992051 -26.053354841953976
18.291666666666668 -25.079570088446243 -26.058855079613558
18.791666666666668 -25.08747221570243 -26.064360209843183
19.291666666666668 -25.09530715138585 -26.069811008587067
19.791666666666668 -25.103103566646986 -26.075251709338442
20.291666666666668 -25.110802993645933 -26.08068117108898
20.791666666666668 -25.118510002303292 -26.08604821917623
21.291666666666668 -25.126148291522735 -26.091437466716574
21.791666666666668 -25.133753744405336 -26.096773333939865
22.291666666666668 -25.141314717211827 -26.102092979408575
22.791666666666668 -25.148799573566706 -26.107382086226615
23.291666666666668 -25.156269544527063 -26.112664188187708
23.791666666666668 -25.163668881609468 -26.11791838206272
24.291666666666668 -25.171017129543554 -26.123155934057078
24.791666666666668 -25.178329372891483 -26.128365288283995
25.291666666666668 -25.185594884455963 -26.13352957127494
25.791666666666668 -25.192815978734448 -26.138682964942653
26.291666666666668 -25.19997296278006 -26.143818585087466
26.791666666666668 -25.20710464412865 -26.148924341766936
27.291666666666668 -25.21417309785641 -26.15400663028822
27.791666666666668 -25.22121425621051 -26.15906173624854
28.291666666666668 -25.22819386985935 -26.164102665719987
28.791666666666668 -25.2351523868921 -26.169120554862104
29.291666666666668 -25.242085989153832 -26.174133726410666
29.791666666666668 -25.24896939835401 -26.179131826112307
30.291666666666668 -25.255891230095155 -26.184116365551766
30.791666666666668 -25.262739020046 -26.189083283772035
31.291666666666668 -25.269551866548312 -26.194026922980882
31.791666666666668 -25.276370783818717 -26.1989807138283
32.29166666666667 -25.28316610387174 -26.20389464710736
32.79166666666667 -25.289911923100924 -26.20882702318316
33.29166666666666 -25.296648119305342 -26.213702377887923
33.79166666666667 -25.303343720275503 -26.21859787953221
34.29166666666667 -25.310010856880908 -26.223470592980664
34.79166666666666 -25.3166705074087 -26.228326730208057
35.29166666666667 -25.32327274591847 -26.23314727723338
35.79166666666667 -25.32988577459436 -26.237978607351774
36.29166666666666 -25.33642483029179 -26.242796088259816
36.79166666666667 -25.3429545979102 -26.247573745663967
37.29166666666667 -25.349474357755682 -26.25235721985789
37.79166666666666 -25.355939826276177 -26.257113739024266
38.29166666666667 -25.36240903588196 -26.261858154054497
38.79166666666667 -25.368824323993508 -26.266598633503556
39.29166666666666 -25.375213831234298 -26.271309681156396
39.79166666666667 -25.38158741012751 -26.276009308230034
40.29166666666667 -25.387915383619873 -26.28068866362662
40.79166666666666 -25.39421388598944 -26.285349781838192
41.29166666666667 -25.40048781891029 -26.29000856712901
41.79166666666667 -25.40675003273121 -26.29463728121374
42.29166666666666 -25.412968616475148 -26.299257371002334
42.79166666666667 -25.419158549705795 -26.303861394471152
43.29166666666667 -25.425313051960305 -26.3084522269438
43.79166666666666 -25.431446007098216 -26.313016181229905
44.29166666666667 -25.43755023424285 -26.317573907318152
44.79166666666667 -25.44360020095163 -26.322098917719813
45.29166666666666 -25.44963281949119 -26.326627029072917
45.79166666666667 -25.455662921625294 -26.331131405610385
46.29166666666667 -25.461625983644577 -26.33559802632661
46.79166666666666 -25.46757116862928 -26.3400820044513
47.29166666666667 -25.473485486667443 -26.344521913197774
47.79166666666667 -25.4793803230708 -26.34896357754245
48.29166666666666 -25.485238870048974 -26.35336861298724
48.79166666666667 -25.49105867933617 -26.3577676050853
49.29166666666667 -25.49684635311315 -26.362149494615824
49.79166666666667 -25.502621739900746 -26.366522536738167
50.29166666666667 -25.508349569646043 -26.370865887289984
50.79166666666667 -25.514049302142997 -26.37519444463194
51.29166666666667 -25.519712278178844 -26.379498188931407
51.79166666666667 -25.525369314346026 -26.383792207976292
52.29166666666667 -25.530966664956864 -26.388071077775944
52.79166666666667 -25.536560190395775 -26.39231904786901
53.29166666666667 -25.54210232106182 -26.396575265738743
53.79166666666667 -25.547602494060957 -26.40079802561654
54.29166666666667 -25.553107938640917 -26.404995615787733
54.79166666666667 -25.558566625182074 -26.409186308529105
55.29166666666667 -25.563986536026135 -26.413356313249903
55.79166666666667 -25.56936900487063 -26.417501083754757
56.29166666666667 -25.574749152887506 -26.421644765020243
56.79166666666667 -25.580061343196935 -26.425762103431587
57.29166666666667 -25.585381020540527 -26.429846246769102
57.79166666666667 -25.590637169175405 -26.433936276051007
58.29166666666667 -25.595870401737237 -26.437993862591746
58.79166666666667 -25.601077859801194 -26.44202831917454
59.29166666666667 -25.606245261945666 -26.446050773859167
59.79166666666667 -25.611389081707237 -26.45007182936979
60.29166666666667 -25.61649632901784 -26.454044237804112
60.79166666666667 -25.62159474945521 -26.458023387876533
61.29166666666667 -25.62663253114527 -26.46196387133092
61.79166666666667 -25.631656122867412 -26.46590860064609
62.29166666666667 -25.636616420407954 -26.46982552176312
62.79166666666667 -25.641607723046658 -26.47372274839011
63.29166666666667 -25.646543421540922 -26.477605771212666
63.79166666666667 -25.65147519256753 -26.481472642987175
64.29166666666667 -25.65636313322758 -26.48533466268404
64.79166666666667 -25.661220289174338 -26.489178035750008
65.29166666666667 -25.66607544683371 -26.493001381682255
65.79166666666667 -25.6709073729087 -26.496819035652173
66.29166666666667 -25.67569473794022 -26.500613307322315
66.79166666666667 -25.680494587023233 -26.504399657601333
67.29166666666667 -25.68523279493318 -26.50817316168589
67.79166666666667 -25.689958367590666 -26.511926516587753
68.29166666666667 -25.6946889296248 -26.515680408319902
68.79166666666667 -25.699364032365125 -26.519396501322944
69.29166666666667 -25.704033393279182 -26.52312082874813
