# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-13.5 -23.812058096796452 -25.656531820111578
-13.0 -23.821735394957066 -25.661970330949483
-12.5 -23.83133540226681 -25.667382491111823
-12.0 -23.840914844390095 -25.672808443877035
-11.5 -23.85046213266476 -25.67819168337488
-11.0 -23.85995067010395 -25.68358275889984
-10.5 -23.869334090012767 -25.688973680625267
-10.0 -23.878704109688623 -25.69430873699737
-9.5 -23.888050059732045 -25.69965516755736
-9.0 -23.8973553168645 -25.704980014647653
-8.5 -23.906586081024457 -25.71029031571715
-8.0 -23.91576892110164 -25.715577131037183
-7.5 -23.924914853258862 -25.720872376626733
-7.0 -23.934071305731884 -25.72612324256472
-6.500000000000001 -23.943155980374943 -25.73139372177547
-6.0 -23.952137801954002 -25.73663889135918
-5.5 -23.961151998720535 -25.741874742426983
-5.0 -23.97010438859668 -25.747082463280478
-4.5 -23.97901084575485 -25.752298971548704
-4.0 -23.987878843941665 -25.757484469059047
-3.5 -23.996721285527368 -25.76266382985515
-3.0 -24.005533908510092 -25.76782158301485
-2.5 -24.01431916859658 -25.772993256761204
-2.0 -24.023021616063197 -25.778130342576745
-1.5 -24.031724607891526 -25.78324238575952
-1.0000000000000018 -24.04038825816723 -25.78836713508155
-0.5 -24.04896836402225 -25.793458748194
0.0 -24.057608906951437 -25.798589062224195
0.4999999999999982 -24.066173775369883 -25.803642839727743
1.0 -24.074682121029866 -25.80871465326264
1.5 -24.083205948849407 -25.813773772396846
1.9999999999999982 -24.091622411230716 -25.81881606930964
2.5 -24.100117647004794 -25.823843237235224
3.0 -24.10846401681882 -25.82887890341258
3.5 -24.116859803488047 -25.833882008784236
4.0 -24.12521458494168 -25.838886541129252
4.5 -24.133527040908973 -25.84387667142805
5.0 -24.141782011480203 -25.848840218267306
5.5 -24.150064766889972 -25.853818119855035
6.0 -24.15828054637261 -25.858772901388583
6.5 -24.166460967153046 -25.863715895356115
7.0 -24.17461989029765 -25.868649991975687
7.5 -24.1827494426973 -25.873566766240238
8.0 -24.190875982018746 -25.87846330259378
8.5 -24.198874211093454 -25.88336545548237
9.0 -24.20691966683892 -25.888238087999284
9.5 -24.21489822801524 -25.893122826234134
10.0 -24.222895962445598 -25.897984694005917
10.5 -24.23081755147692 -25.90282856458795
11.0 -24.238721838776783 -25.907647333938062
11.499999999999996 -24.24658316771309 -25.912486099439775
12.0 -24.254427828933082 -25.917287338022753
12.5 -24.26222909196006 -25.9220858437506
12.999999999999996 -24.269998489990474 -25.926882622002974
13.5 -24.277777569211164 -25.931664315855407
14.0 -24.285467489819077 -25.93643996334677
14.499999999999996 -24.293186546677795 -25.941199273103468
15.0 -24.300832966157905 -25.945936674045072
15.5 -24.308459875468174 -25.950669653532042
15.999999999999996 -24.31604160832083 -25.95540056700778
16.5 -24.323626710336207 -25.960114014805143
17.0 -24.331202132496458 -25.96480406517044
17.499999999999996 -24.338695104351554 -25.969498403084785
18.0 -24.34616993456739 -25.974179222815014
18.5 -24.353649337444047 -25.978841478984368
