# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-23.875 -20.725646902019218 -21.876307392225375
-23.375 -20.74911725122773 -21.89978686936534
-22.875 -20.77233338621224 -21.92303715560804
-22.375 -20.79549534385917 -21.946096195398237
-21.875 -20.818225203708707 -21.968979602154633
-21.375 -20.840829389424815 -21.991484861471037
-20.875 -20.863082744367762 -22.013821626640283
-20.375 -20.88524569207099 -22.03583352168021
-19.875 -20.907107609153826 -22.057774206136045
-19.375 -20.928731710863335 -22.07942895713881
-18.875 -20.950153824272903 -22.100931847931435
-18.375 -20.971423677417196 -22.12219651236735
-17.875 -20.992459920616547 -22.14310714522309
-17.375 -21.013374048998102 -22.163896679951694
-16.875 -21.033956428848356 -22.18460736307723
-16.375 -21.054460631982778 -22.205063297389508
-15.875 -21.07474792982628 -22.22533866798583
-15.375 -21.09459266662904 -22.245377472385584
-14.875 -21.1145517820431 -22.265302094029536
-14.375 -21.1343926148824 -22.28495458028412
-13.875 -21.15385432228964 -22.304506649465402
-13.375 -21.17326713835068 -22.323928286413604
-12.875 -21.192493476391277 -22.343196062653416
-12.375 -21.21153447037252 -22.362200347562617
-11.875 -21.230297924720823 -22.38103749910411
-11.375000000000002 -21.249035197876683 -22.39975540130535
-10.875 -21.267502959547258 -22.41832811380055
-10.375 -21.28604981911404 -22.43664653527476
-9.875000000000002 -21.304305280993017 -22.454897190374098
-9.375 -21.322295966717565 -22.472981986044044
-8.875 -21.340380104043682 -22.490948401788216
-8.375000000000002 -21.358003984980524 -22.50875315534287
-7.875 -21.375755430401668 -22.526467566247234
-7.375 -21.393264816499077 -22.54396201283516
-6.875 -21.41060929093522 -22.56135984015335
-6.375 -21.427802490138586 -22.578545631877432
-5.875 -21.444985655564274 -22.59573265216354
-5.375 -21.462012899371285 -22.612721916064203
-4.875 -21.47884587693289 -22.629646060954173
-4.375 -21.495542664327473 -22.646282103198438
-3.875 -21.51223108224586 -22.662842326625523
-3.375 -21.52872413234547 -22.679384278129685
-2.875 -21.545147601452392 -22.695746786485344
-2.375 -21.56130453519645 -22.712003769067913
-1.875 -21.577386634660655 -22.728091544252184
-1.375 -21.593502427181797 -22.74413382069423
-0.875 -21.609286166266788 -22.760012789506142
-0.375 -21.625128781682697 -22.77579801843185
0.125 -21.640741441354493 -22.79149495457862
0.625 -21.656363026221893 -22.807071671210466
1.1249999999999964 -21.671824510879794 -22.822518127937958
1.625 -21.687220551719683 -22.837883899615356
2.125 -21.702365601744965 -22.853113265142028
2.6249999999999964 -21.717589588584055 -22.86828765736711
3.125 -21.732533697088282 -22.883338285907907
3.625 -21.747533916293822 -22.89827238594405
4.1249999999999964 -21.762347259083775 -22.913102937435568
4.625 -21.77713696118979 -22.92784362946625
5.125 -21.791716506798583 -22.942420062965127
5.6249999999999964 -21.8063198398918 -22.956953815915085
6.125 -21.820680263448434 -22.971315482816767
6.625 -21.834889901205152 -22.98547720074341
7.1249999999999964 -21.84892140709934 -22.999543364865545
7.625 -21.862792648761417 -23.013426929718975
8.125 -21.876616340514516 -23.027135753091645
8.625 -21.89026334227996 -23.040811896317393
9.125 -21.903877991493612 -23.054353651250416
9.625 -21.917273286333234 -23.067732971787905
10.125 -21.930617731635756 -23.080993388291
10.625 -21.943815614782917 -23.094200643626735
11.125 -21.956855942239066 -23.107237785386715
11.625 -21.969951894520324 -23.12023379953173
12.125 -21.982756251755315 -23.133094154517757
12.625 -21.99563559076679 -23.145815326196164
13.125 -22.008376350761374 -23.158537441926086
13.625 -22.020986429678445 -23.171051352044763
14.125 -22.033552330781134 -23.18366925112294
14.625 -22.045994912376912 -23.196078049762804
15.125 -22.05841277797797 -23.20844564996407
15.625 -22.07078066123946 -23.22072157764329
16.125 -22.083089383683024 -23.232917814275144
16.625 -22.09520391737389 -23.24508164795727
17.125 -22.10743023431867 -23.257201824133347
17.625 -22.119486643573197 -23.26919359855885
18.125 -22.131486831320885 -23.281145725128184
18.625 -22.143429407562838 -23.293064659590566
19.125 -22.155294647098263 -23.30490441749298
19.625 -22.167167275718725 -23.316695134445023
20.125 -22.178937869446315 -23.328450557380016
20.625 -22.19068906984415 -23.340123347491826
21.125 -22.20240195978373 -23.351751484780383
21.625 -22.213969510322855 -23.363361045083437
22.125 -22.225620835138564 -23.374966326331098
22.625 -22.237173862390904 -23.386501777810512
23.125 -22.248718761414988 -23.397967346426075
23.625 -22.260157403820465 -23.40944959105435
24.125 -22.271615364834595 -23.420844901695883
24.624999999999993 -22.283013953561195 -23.432247521307072
25.125 -22.29439627588834 -23.44357990400345
25.625 -22.305758235485513 -23.45487573824982
26.124999999999993 -22.317034353789612 -23.466208038609786
26.625 -22.328329341377998 -23.47746641368599
27.125 -22.339493569069106 -23.48871489086278
27.624999999999993 -22.350763476317624 -23.499874140440976
28.125 -22.361936082960064 -23.511101571057065
28.625 -22.373108580113566 -23.522250499711753
29.124999999999993 -22.38425861076405 -23.533403241467088
29.625 -22.39528127308999 -23.544527612825732
30.125 -22.40646576249789 -23.555581378270936
30.624999999999993 -22.417481698135507 -23.56670193315403
31.125 -22.428594863248343 -23.577767382752715
31.625 -22.439601555936935 -23.588804693593755
32.12499999999999 -22.45052883003433 -23.59984261865248
32.625 -22.461622795938403 -23.610848386332727
33.125 -22.472536163098038 -23.621827091295554
33.62499999999999 -22.483490459170596 -23.63284386833035
34.125 -22.494427485392038 -23.6437853530732
34.625 -22.50532769410799 -23.65478547653585
35.12499999999999 -22.51632887785317 -23.66571659560259
35.625 -22.52713273210955 -23.676671775193565
36.125 -22.53809786077394 -23.68760978739015
36.62499999999999 -22.54885357325511 -23.69845995544072
37.125 -22.559719115993047 -23.70940706985451
37.625 -22.57058550653484 -23.720300115998047
38.12499999999999 -22.581446617367146 -23.731213136629453
38.625 -22.592165612590385 -23.74204255922876
39.125 -22.603026789892255 -23.752920825799343
39.62499999999999 -22.613809653680082 -23.763798212758395
40.125 -22.62455384853496 -23.774643343624398
