# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-13.6875 -23.404615872735967 -25.707772812170802
-13.1875 -23.41511424530416 -25.713209792974958
-12.6875 -23.42548780818824 -25.71862116398469
-12.1875 -23.435923128738537 -25.724031512039417
-11.6875 -23.446212435230102 -25.729436481485056
-11.1875 -23.456438646600382 -25.734795528098758
-10.6875 -23.466678276788556 -25.740162430767942
-10.1875 -23.476795332147674 -25.745517306963652
-9.6875 -23.48684071003417 -25.75084486168304
-9.1875 -23.496851716851104 -25.756190332658182
-8.6875 -23.50685303102324 -25.76146514670682
-8.1875 -23.51677053447179 -25.766787924190243
-7.6875 -23.526630490093837 -25.772054099290358
-7.1875 -23.536421710435754 -25.77732192021957
-6.687500000000001 -23.546223375036952 -25.782574562720765
-6.1875 -23.5558908830895 -25.78781393110298
-5.6875 -23.565573007119003 -25.793032718266993
-5.1875 -23.57516028207167 -25.798253801269336
-4.6875 -23.58478164234895 -25.80345863839812
-4.1875 -23.594294072185367 -25.80864786838932
-3.6875 -23.603786735838767 -25.813818618327623
-3.1875 -23.61316040364102 -25.81898576676278
-2.6875 -23.622580977535787 -25.824130861450307
-2.1875 -23.631946242810304 -25.82924840721382
-1.6875 -23.641215605068098 -25.834373821295987
-1.1875000000000018 -23.65053289129634 -25.839508215100714
-0.6875 -23.659751881784764 -25.844604193834783
-0.1875 -23.668896433787395 -25.849686760078047
0.3124999999999982 -23.678024510404757 -25.854764432689844
0.8125 -23.68714281899312 -25.85982220531396
1.3125 -23.696180050385493 -25.864891239700405
1.8124999999999982 -23.705196721575298 -25.86993431330661
2.3125 -23.714213041109225 -25.874970294386557
2.8125 -23.723130873538487 -25.87996526929497
3.3125 -23.732020384905308 -25.884991495337427
3.8125 -23.740925552794394 -25.88997041840952
4.3125 -23.749730886165583 -25.89495815199818
4.8125 -23.75854748068467 -25.89993839473335
5.3125 -23.767342768102843 -25.904899817127077
5.8125 -23.776038516554586 -25.909839412904283
6.3125 -23.784707497029768 -25.91479196961732
6.8125 -23.79338793569625 -25.919708227989293
7.3125 -23.801969343824947 -25.924616481406733
7.8125 -23.810561057812677 -25.92953826958859
8.3125 -23.81910596826275 -25.934427631898274
8.8125 -23.827579450366585 -25.939290122304723
9.3125 -23.83602514172093 -25.944161333261725
9.8125 -23.844455929060764 -25.949021797138965
10.3125 -23.85285107261116 -25.95386056906293
10.8125 -23.86117268095245 -25.958692594494618
11.312499999999996 -23.86953033152798 -25.963495280881762
11.8125 -23.87780525998743 -25.96832366460355
12.3125 -23.8860567302951 -25.973091115416306
12.812499999999996 -23.894243382031895 -25.977900121398385
13.3125 -23.90241486594583 -25.982675234614582
13.8125 -23.910535724351764 -25.987435829053144
14.312499999999996 -23.918661589957647 -25.992179558971507
14.8125 -23.92674351873472 -25.9969333093192
15.3125 -23.934784154274112 -26.001659868217168
15.812499999999996 -23.942789387863378 -26.006375836259814
16.3125 -23.95071991817808 -26.01108565718676
16.8125 -23.958685432460637 -26.015767918479686
17.312499999999996 -23.96658943690198 -26.02046779781277
17.8125 -23.974485457483375 -26.02515120255756
18.3125 -23.982306442350584 -26.029818572692577
18.8125 -23.99012285093135 -26.03446617975578
19.3125 -23.99786576844353 -26.03911475541779
19.8125 -24.00566865007636 -26.043742242768786
20.3125 -24.013375500946886 -26.04837273874782
20.8125 -24.021046361546453 -26.05298868457298
21.3125 -24.028719188803876 -26.05759777634228
21.8125 -24.036354454664163 -26.062175526834235
22.3125 -24.04396150689978 -26.06676818373972
22.8125 -24.051517827495914 -26.071349955437274
23.3125 -24.059072894705395 -26.075901944999895
23.8125 -24.066555894986216 -26.080463967056655
24.3125 -24.07406646387111 -26.085009394267324
24.8125 -24.081502310812258 -26.089546165048873
25.3125 -24.088946037442902 -26.094066811335264
25.8125 -24.096342991131717 -26.098585690083247
26.3125 -24.103721300847923 -26.10308467454416
26.8125 -24.111085806744086 -26.107582197097997
27.3125 -24.118386646440065 -26.11208557621874
27.8125 -24.125668247443812 -26.11654282043216
28.3125 -24.132954921748304 -26.121012140009086
28.8125 -24.14016975159614 -26.125475329910337
29.3125 -24.147402034523306 -26.12993144192771
29.8125 -24.154554581050945 -26.13437673942965
30.3125 -24.161748754557628 -26.13879552882905
30.8125 -24.168848493842052 -26.14322427772811
31.3125 -24.17597666910872 -26.147634679413827
31.8125 -24.183064467113446 -26.152056904736618
32.3125 -24.190132332852574 -26.156438197179845
32.8125 -24.197130282418883 -26.16083399944771
33.3125 -24.20417933460289 -26.16521806893184
33.8125 -24.211149583626742 -26.169586029618582
34.3125 -24.21809366276122 -26.1739413169018
34.81249999999999 -24.225052377715922 -26.17828507691749
35.3125 -24.231962309711392 -26.18264534245677
35.8125 -24.238836118579105 -26.186978870109222
36.31249999999999 -24.245655933315472 -26.191295472644853
36.8125 -24.25252723731736 -26.195623828101585
37.3125 -24.259379253768778 -26.19993631220872
37.81249999999999 -24.266153472243438 -26.20423937392923
38.3125 -24.272921483990025 -26.208537815671043
38.8125 -24.279694461924738 -26.21281920414986
39.31249999999999 -24.28639509352241 -26.217104340907206
39.8125 -24.29312662908508 -26.221363744110825
40.3125 -24.299774255239623 -26.22562799288238
40.81249999999999 -24.306445893813866 -26.229880918691638
41.3125 -24.313105676505167 -26.234128548633706
41.8125 -24.319716388911267 -26.23836807410443
42.31249999999999 -24.326288817509045 -26.24259302314458
42.8125 -24.33288214797953 -26.246811256785676
43.3125 -24.33942459938667 -26.251036391141366
43.81249999999999 -24.34595772125876 -26.255236523158857
44.3125 -24.352448556779322 -26.259423155983978
44.8125 -24.35896361485616 -26.26362057371727
45.31249999999999 -24.365430430283766 -26.26780631068573
45.8125 -24.371872195040297 -26.27198241477754
46.3125 -24.37829700219573 -26.276146243524128
46.81249999999999 -24.384688634526018 -26.280284227946936
47.3125 -24.39108914844806 -26.28444635255257
47.8125 -24.39745037529174 -26.288581552534893
48.31249999999999 -24.403797376258908 -26.292709837884626
48.8125 -24.41010399301366 -26.29682257583692
49.3125 -24.416404011381797 -26.30093312705248
49.81249999999999 -24.42267846604089 -26.305038365365473
50.3125 -24.42890958591017 -26.309142769578724
50.8125 -24.435186763507808 -26.313229329891158
51.3125 -24.44141195803634 -26.317309933742813
51.8125 -24.44759576294839 -26.321392241187546
52.3125 -24.453777868112244 -26.325440992596675
52.8125 -24.45992171774833 -26.329501373399772
53.3125 -24.466071843091434 -26.333548459252064
53.8125 -24.47219215208664 -26.33759197004482
54.3125 -24.478305776026303 -26.34161829682916
54.8125 -24.484392629914357 -26.345654263569944
55.3125 -24.490451329357974 -26.349669896524478
55.8125 -24.496490462391563 -26.353678072418184
56.3125 -24.5025451388263 -26.357685924565864
56.8125 -24.508567197516822 -26.361683419223468
57.3125 -24.51453194002044 -26.365681733767417
57.8125 -24.52054450948235 -26.369654947877244
58.3125 -24.526467656597184 -26.373629799812683
58.8125 -24.532435426120912 -26.377602577839045
59.3125 -24.538361668184223 -26.381555887562705
59.8125 -24.54425126711138 -26.385510503274674
60.3125 -24.55018347567212 -26.389456921756853
60.8125 -24.556019035847704 -26.393387105831444
61.3125 -24.561914342027194 -26.397325361816776
61.8125 -24.56773103605442 -26.401262929967828
62.3125 -24.57355709289461 -26.405182751506253
62.8125 -24.579357858943006 -26.40908758092911
63.3125 -24.585178363742514 -26.41299396156812
63.8125 -24.59095257059955 -26.416893895635308
64.3125 -24.59671639161926 -26.42078817447071
64.8125 -24.60245814295394 -26.42465684890366
65.3125 -24.608193075772302 -26.42854624811291
65.8125 -24.61392435097089 -26.43242873329711
66.3125 -24.619614985886827 -26.436298576540842
66.8125 -24.625328695165503 -26.440164313284033
67.3125 -24.630979528803604 -26.444009174550107
67.8125 -24.636639542583154 -26.447848724941533
68.3125 -24.642271006073916 -26.451702679876977
68.8125 -24.647894680402377 -26.455526242878197
69.3125 -24.65354360828364 -26.459363662845952
69.8125 -24.659122474172893 -26.463182208537283
