# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-16.625 -22.712284596105263 -24.49536415719223
-16.125 -22.73963047192759 -24.505234757866642
-15.625 -22.766624717229938 -24.515035196625803
-15.125 -22.792977992120367 -24.52479041834401
-14.625 -22.818845657820958 -24.5344972820927
-14.125 -22.844249960214643 -24.544137461529356
-13.625 -22.86904622094365 -24.553733009607058
-13.125 -22.893508665284237 -24.563260147761625
-12.625 -22.917590912179104 -24.572715296546136
-12.125 -22.941192151086863 -24.58215473304994
-11.625 -22.9643695196794 -24.591506065358395
-11.125 -22.98714451805766 -24.60081655448953
-10.625 -23.00950254287766 -24.61009091887714
-10.125 -23.031539310089993 -24.619265590684677
-9.625 -23.053262988793115 -24.628432230463556
-9.125 -23.07455384773656 -24.637519576817265
-8.625 -23.095514712813028 -24.646571501642306
-8.125 -23.11621534217106 -24.655568217012007
-7.625 -23.136587203460962 -24.66450551364504
-7.125 -23.156608847995635 -24.673379001933448
-6.625 -23.176417924772686 -24.682207244619793
-6.125 -23.195856508516684 -24.69102970930785
-5.625 -23.21500151233589 -24.699780796985745
-5.125 -23.233819155883143 -24.708469822006826
-4.625 -23.252533932485274 -24.71715152261245
-4.125000000000002 -23.27085995355453 -24.7257901350636
-3.625 -23.288992303219523 -24.734400489700977
-3.125 -23.306829145273266 -24.742965159227293
-2.6250000000000018 -23.324487134506207 -24.751487685578553
-2.125 -23.341887025989536 -24.75996551598126
-1.625 -23.35907976074173 -24.768388849081546
-1.1250000000000018 -23.37607520352527 -24.77680946604577
-0.625 -23.39280166133618 -24.785173227907144
-0.125 -23.40945953216018 -24.79351384031217
0.375 -23.425811977590243 -24.801798816310978
0.875 -23.44207769912236 -24.810063805954993
1.375 -23.458095567064415 -24.818293250862823
1.875 -23.47398067539261 -24.82647579595563
2.375 -23.48967974312796 -24.834636100959475
2.875 -23.505228828403567 -24.84275329058706
3.375 -23.52061912201105 -24.85081550469848
3.875 -23.535838826045598 -24.858853263070422
4.375 -23.550995325558127 -24.86689518968594
4.875 -23.565946069047158 -24.87485687525496
5.375 -23.580745266692936 -24.882774515157365
5.875 -23.595409007583683 -24.89070540363485
6.375 -23.60997233486404 -24.898583316859295
6.875 -23.62439202354163 -24.906435036921238
7.375 -23.638690593698186 -24.914252291860514
7.875 -23.652884970596194 -24.922022520192737
8.374999999999996 -23.66696045091149 -24.929787435641874
8.875 -23.68090418863567 -24.937488789161396
9.375 -23.694810467017007 -24.945180596812875
9.874999999999996 -23.70849120233963 -24.952817042255383
10.375 -23.722166115105082 -24.960439394928784
