# %ECSV 0.9
# ---
# datatype:
# - {name: time-rel, datatype: float64}
# - {name: g, datatype: float64}
# - {name: i, datatype: float64}
# schema: astropy-2.0
time-rel g i
-13.5625 -24.837247472995365 -26.06048244467372
-13.0625 -24.842968234075474 -26.065036114713912
-12.5625 -24.848627691310966 -26.069563424796137
-12.0625 -24.85429161133091 -26.07408965436128
-11.5625 -24.859961992469536 -26.07858869463336
-11.0625 -24.865598716844595 -26.08308788288344
-10.5625 -24.871213010297623 -26.087563825841443
-10.0625 -24.876810682185333 -26.092028429863486
-9.5625 -24.882438457677658 -26.09647158289686
-9.0625 -24.888023885462648 -26.100918312582884
-8.5625 -24.893583142469524 -26.10534539533456
-8.0625 -24.89916106183346 -26.109746244960856
-7.5625 -24.904693475329978 -26.114133386347266
-7.0625 -24.91020918203233 -26.11851877980026
-6.562500000000001 -24.915730710652447 -26.122874868335757
-6.0625 -24.921243452712673 -26.127221883425133
-5.5625 -24.926718471138987 -26.13156145734834
-5.0625 -24.932190778521857 -26.135880169477307
-4.5625 -24.937656177440868 -26.140187683466817
-4.0625 -24.943105186705097 -26.144479799260036
-3.5625 -24.9485564562025 -26.14876685108336
-3.0625 -24.953954993219018 -26.15302960453905
-2.5625 -24.95938367949305 -26.157265934224462
-2.0625 -24.964772486418013 -26.161512867093837
-1.5625 -24.970150779958303 -26.165720228847512
-1.0625000000000018 -24.975539196376598 -26.16993564800298
-0.5625 -24.980896103186968 -26.17412430781488
-0.0625 -24.986249272402684 -26.178307005895334
0.4374999999999982 -24.991588877078176 -26.18247642966604
0.9375 -24.996921698878666 -26.186624356106414
1.4375 -25.002211621936375 -26.190756626463244
1.9374999999999982 -25.007545713099507 -26.19489050138445
2.4375 -25.012828907645716 -26.198984812751064
2.9375 -25.018109473634148 -26.203080185290922
3.4375 -25.02337484704764 -26.20715165242641
3.9375 -25.02866344563282 -26.21122462917089
4.4375 -25.03388850571433 -26.215270898929997
4.9375 -25.039133129363044 -26.21930714363883
5.4375 -25.04437871497146 -26.223329404579264
5.9375 -25.04959130509811 -26.227332238792123
6.4375 -25.054796381291276 -26.23134411170037
6.9375 -25.060000345751135 -26.23533435845136
7.4375 -25.065163105004878 -26.239292077835476
7.9375 -25.070348010556984 -26.243264282814444
8.4375 -25.075512009602843 -26.24721109689519
8.9375 -25.08065272820683 -26.251146863048085
9.4375 -25.085781807938538 -26.25505921959944
9.9375 -25.09089035075411 -26.258974691793206
10.4375 -25.09599067100039 -26.262879709232436
10.9375 -25.10109498647185 -26.266767840148262
11.437499999999996 -25.106199443769547 -26.270638776169392
11.9375 -25.111259340749626 -26.274503019081674
12.4375 -25.116317428174078 -26.278363667820663
12.937499999999996 -25.121370651597843 -26.282206277990245
13.4375 -25.12641050604735 -26.286042478263163
13.9375 -25.131438577578564 -26.289860872505102
14.437499999999996 -25.136471268509425 -26.293668509254083
14.9375 -25.14146574720863 -26.297481745061507
15.4375 -25.146468188532822 -26.30127314304137
15.937499999999996 -25.15143172886574 -26.305046562599756
16.4375 -25.156410393751724 -26.308809430240025
16.9375 -25.161352659610543 -26.31256630100068
17.437499999999996 -25.166286559353935 -26.316313581908425
17.9375 -25.17123386038941 -26.320065714537463
18.4375 -25.176172166206506 -26.32377567700094
18.9375 -25.181090708340903 -26.3275037361104
19.4375 -25.185997536350413 -26.331208275127803
19.9375 -25.19086334524318 -26.334908661240316
20.4375 -25.195760807050064 -26.33858152514052
20.9375 -25.200641477598957 -26.342273035563867
21.4375 -25.205520924163363 -26.345936805530958
21.9375 -25.210345063425024 -26.349593899054824
22.4375 -25.215185677096407 -26.35323957873645
22.9375 -25.220022170695188 -26.356877155488753
23.4375 -25.224845820353092 -26.360525770878986
23.9375 -25.229646984378608 -26.364147344957036
24.4375 -25.234463530810494 -26.36775369882717
24.9375 -25.239240135482696 -26.371357882516744
25.4375 -25.24401968769316 -26.37494954768463
25.9375 -25.24878491137004 -26.378530058707913
26.4375 -25.2535474735738 -26.382112341506144
26.9375 -25.25830529012458 -26.38567127411541
27.4375 -25.263060149634306 -26.389235747174414
27.9375 -25.267768457579646 -26.392783573691965
28.4375 -25.27249488898885 -26.39633420002005
28.9375 -25.277196318127174 -26.399866041848284
29.4375 -25.2818988207839 -26.403389337072085
29.9375 -25.28659663077724 -26.406921836699095
30.4375 -25.291278528405833 -26.41041271229266
30.9375 -25.295913399636746 -26.413909650111353
31.4375 -25.300600083370274 -26.41740361124455
31.9375 -25.30527115739259 -26.42090393137536
32.4375 -25.309893259919406 -26.4243760086867
32.9375 -25.314543016367335 -26.427842985820007
33.4375 -25.319180978677622 -26.43130629517543
33.9375 -25.323784031157693 -26.4347627997159
34.4375 -25.328391146755948 -26.438204084394343
34.93749999999999 -25.333006197059298 -26.44163945693318
35.4375 -25.337572782857073 -26.445068397747256
35.9375 -25.342144545722633 -26.448484650104742
36.43749999999999 -25.34672311960547 -26.451906874190904
36.9375 -25.351295660232896 -26.455322747150653
37.4375 -25.355830440415765 -26.458715179164976
37.93749999999999 -25.360381948919425 -26.46211633118538
38.4375 -25.364910837850147 -26.465494795426427
38.9375 -25.369442819842433 -26.468879323406902
39.43749999999999 -25.373974943029918 -26.47224563861659
39.9375 -25.37848640799868 -26.475613012669164
40.4375 -25.382960932348198 -26.478965325145833
40.93749999999999 -25.387464428265247 -26.482322081998937
41.4375 -25.391957059318834 -26.485669468796168
41.9375 -25.396414716446674 -26.489003070774135
42.43749999999999 -25.400907507843446 -26.492332875584598
42.9375 -25.405345863516185 -26.49565060329
43.4375 -25.409811297637162 -26.498981368279036
43.93749999999999 -25.41424459244724 -26.502278578786004
44.4375 -25.418678989711907 -26.505593054348036
44.9375 -25.42310846749799 -26.508874556746743
45.43749999999999 -25.427513528348374 -26.512180533574913
45.9375 -25.431913085463794 -26.515457604195525
46.4375 -25.43630743932841 -26.518729268260714
46.93749999999999 -25.440705381325014 -26.521986041062135
47.4375 -25.445061557420424 -26.525253172325026
47.9375 -25.449449586280565 -26.528495779053294
48.43749999999999 -25.453796776734382 -26.531741611930087
48.9375 -25.458143949589832 -26.534989794786505
49.4375 -25.462472108494268 -26.538210578126808
49.93749999999999 -25.466840065904716 -26.541427409452055
50.4375 -25.471132484841643 -26.54464293739036
50.9375 -25.475464632299108 -26.547858130864075
51.4375 -25.479767063129234 -26.551054467076483
51.9375 -25.484074001624386 -26.554239985867678
52.4375 -25.488359869707207 -26.557437747647295
52.9375 -25.4926688367048 -26.56061676140611
53.4375 -25.496933277584258 -26.563780509350195
53.9375 -25.50119345203217 -26.56694628665942
54.4375 -25.505461674278056 -26.570110641898296
