time-rel               g               r               i               z
    88.4  -11.8484866667  -13.2701866667  -14.0471733333  -14.4725933333
    88.9  -11.8357783333  -13.2606033333  -14.0405066667  -14.4678016667
    89.4  -11.8236633663  -13.2515940594  -14.0341386139  -14.4632970297
    89.9  -11.8119059406  -13.2429306931   -14.027950495  -14.4589653465
    90.4  -11.8001485149  -13.2342673267  -14.0217623762  -14.4546336634
    90.9  -11.7883910891  -13.2256039604  -14.0155742574  -14.4503019802
    91.4  -11.7766336634  -13.2169405941  -14.0093861386   -14.445970297
    91.9      -11.764785  -13.2078866667  -14.0028266667  -14.4412816667
    92.4       -11.75291       -13.19872       -13.99616       -14.43649
    92.9      -11.741035  -13.1895533333  -13.9894933333  -14.4316983333
    93.4       -11.72916  -13.1803866667  -13.9828266667  -14.4269066667
    93.9      -11.717285       -13.17122       -13.97616      -14.422115
    94.4  -11.7050033333  -13.1614433333  -13.9688833333  -14.4167133333
    94.9  -11.6927116667  -13.1516516667  -13.9615916667  -14.4112966667
    95.4       -11.68042       -13.14186        -13.9543       -14.40588
    95.9  -11.6681283333  -13.1320683333  -13.9470083333  -14.4004633333
    96.4  -11.6558580858  -13.1222937294  -13.9397293729   -14.395019802
    96.9  -11.6436881188  -13.1125990099   -13.932509901   -14.389450495
    97.4  -11.6315181518  -13.1029042904   -13.925290429  -14.3838811881
    97.9  -11.6193481848   -13.093209571  -13.9180709571  -14.3783118812
    98.4  -11.6071782178  -13.0835148515  -13.9108514851  -14.3727425743
    98.9        -11.5949  -13.0735833333      -13.903335       -14.36695
    99.4        -11.5824  -13.0631666667       -13.89521        -14.3607
    99.9        -11.5699       -13.05275      -13.887085       -14.35445
   100.4        -11.5574  -13.0423333333       -13.87896        -14.3482
   100.9        -11.5449  -13.0319166667      -13.870835       -14.34195
   101.4        -11.5324       -13.02128       -13.86249       -14.33548
   101.9        -11.5199  -13.0104466667  -13.8539483333  -14.3288133333
   102.4        -11.5074  -12.9996133333  -13.8454066667  -14.3221466667
   102.9        -11.4949       -12.98878      -13.836865       -14.31548
   103.4        -11.4824  -12.9779466667  -13.8283233333  -14.3088133333
   103.9   -11.470140264  -12.9673415842  -13.8198432343  -14.3021947195
   104.4   -11.457970297  -12.9568217822  -13.8113861386  -14.2955940594
   104.9    -11.44580033  -12.9463019802  -13.8029290429  -14.2889933993
   105.4   -11.433630363  -12.9357821782  -13.7944719472  -14.2823927393
   105.9   -11.421460396  -12.9252623762  -13.7860148515  -14.2757920792
   106.4  -11.4099166667        -12.9152  -13.7780333333  -14.2693166667
   106.9  -11.3984583333        -12.9052  -13.7701166667  -14.2628583333
   107.4         -11.387        -12.8952        -13.7622        -14.2564
   107.9  -11.3755416667        -12.8852  -13.7542833333  -14.2499416667
   108.4        -11.3641  -12.8751833333  -13.7463166667       -14.24345
   108.9       -11.35285      -12.864975      -13.737775      -14.236575
   109.4        -11.3416  -12.8547666667  -13.7292333333        -14.2297
   109.9       -11.33035  -12.8445583333  -13.7206916667      -14.222825
   110.4        -11.3191       -12.83435       -13.71215       -14.21595
   110.9  -11.3078234323  -12.8239966997  -13.7035165017  -14.2089785479
   111.4  -11.2964785479  -12.8132706271  -13.6946468647  -14.2017590759
   111.9  -11.2851336634  -12.8025445545  -13.6857772277   -14.194539604
   112.4  -11.2737887789  -12.7918184818  -13.6769075908   -14.187320132
   112.9  -11.2624438944  -12.7810924092  -13.6680379538  -14.1801006601
   113.4       -11.25114       -12.77032       -13.65904       -14.17267
   113.9       -11.23989  -12.7594866667  -13.6498733333  -14.1649616667
   114.4       -11.22864  -12.7486533333  -13.6407066667  -14.1572533333
   114.9       -11.21739       -12.73782       -13.63154      -14.149545
   115.4       -11.20614  -12.7269866667  -13.6223733333  -14.1418366667
   115.9  -11.1950216667  -12.7161533333  -13.6132066667  -14.1341283333
   116.4       -11.18398       -12.70532       -13.60404       -14.12642
   116.9  -11.1729383333  -12.6944866667  -13.5948733333  -14.1187116667
   117.4  -11.1618966667  -12.6836533333  -13.5857066667  -14.1110033333
   117.9      -11.150855       -12.67282       -13.57654      -14.103295
   118.4  -11.1397326733  -12.6617326733  -13.5667623762  -14.0951353135
   118.9  -11.1285940594  -12.6505940594  -13.5568613861  -14.0868844884
   119.4  -11.1174554455  -12.6394554455   -13.546960396  -14.0786336634
   119.9  -11.1063168317  -12.6283168317  -13.5370594059  -14.0703828383
   120.4  -11.0951782178  -12.6171782178  -13.5271584158  -14.0621320132
   120.9      -11.084135      -12.605725       -13.51716       -14.05339
   121.4  -11.0730933333  -12.5942666667       -13.50716       -14.04464
   121.9  -11.0620516667  -12.5828083333       -13.49716       -14.03589
   122.4       -11.05101       -12.57135       -13.48716       -14.02714
   122.9  -11.0400066667  -12.5598916667  -13.4771216667       -14.01839
   123.4  -11.0291733333  -12.5484333333  -13.4669133333       -14.00964
   123.9       -11.01834      -12.536975      -13.456705       -14.00089
   124.4  -11.0075066667  -12.5255166667  -13.4464966667       -13.99214
   124.9  -10.9966733333  -12.5140583333  -13.4362883333       -13.98339
   125.4  -10.9862772277   -12.502960396  -13.4262772277  -13.9748316832
   125.9  -10.9765825083  -12.4924405941  -13.4165825083  -13.9665808581
   126.4  -10.9668877888  -12.4819207921  -13.4068877888   -13.958330033
   126.9  -10.9571930693  -12.4714009901  -13.3971930693  -13.9500792079
   127.4  -10.9474983498  -12.4608811881  -13.3874983498  -13.9418283828
   127.9  -10.9377516667  -12.4501933333       -13.37764  -13.9331983333
   128.4       -10.92796       -12.43936       -13.36764       -13.92424
   128.9  -10.9181683333  -12.4285266667       -13.35764  -13.9152816667
   129.4  -10.9083766667  -12.4176933333       -13.34764  -13.9063233333
   129.9      -10.898585       -12.40686       -13.33764      -13.897365
   130.4  -10.8889466667  -12.3960266667  -13.3274866667  -13.8884066667
   130.9  -10.8793633333  -12.3851933333  -13.3172783333  -13.8794483333
   131.4       -10.86978       -12.37436       -13.30707       -13.87049
   131.9  -10.8601966667  -12.3635266667  -13.2968616667  -13.8615316667
   132.4  -10.8506133333  -12.3526933333  -13.2866533333  -13.8525733333
   132.9  -10.8411188119  -12.3415742574  -13.2761534653  -13.8433118812
   133.4   -10.831630363  -12.3304356436  -13.2656336634   -13.834029703
   133.9  -10.8221419142  -12.3192970297  -13.2551138614  -13.8247475248
   134.4  -10.8126534653  -12.3081584158  -13.2445940594  -13.8154653465
   134.9      -10.803175  -12.2970283333  -13.2340466667  -13.8061383333
   135.4        -10.7938  -12.2859866667  -13.2232133333  -13.7963466667
   135.9      -10.784425      -12.274945       -13.21238      -13.786555
   136.4       -10.77505  -12.2639033333  -13.2015466667  -13.7767633333
   136.9      -10.765675  -12.2528616667  -13.1907133333  -13.7669716667
   137.4       -10.75642       -12.24188       -13.17994       -13.75718
   137.9  -10.7474616667  -12.2310466667      -13.169315  -13.7473883333
   138.4  -10.7385033333  -12.2202133333       -13.15869  -13.7375966667
   138.9      -10.729545       -12.20938      -13.148065      -13.727805
   139.4  -10.7205866667  -12.1985466667       -13.13744  -13.7180133333
   139.9  -10.7117722772  -12.1876650165  -13.1266650165  -13.7081683168
   140.4  -10.7031089109  -12.1767326733  -13.1157326733  -13.6982673267
   140.9  -10.6944455446    -12.16580033    -13.10480033  -13.6883663366
   141.4  -10.6857821782  -12.1548679868  -13.0938679868  -13.6784653465
   141.9  -10.6771188119  -12.1439356436  -13.0829356436  -13.6685643564
   142.4        -10.6684  -12.1329333333        -13.0718  -13.6583333333
   142.9       -10.65965  -12.1218916667       -13.06055  -13.6479166667
   143.4        -10.6509       -12.11085        -13.0493        -13.6375
   143.9       -10.64215  -12.0998083333       -13.03805  -13.6270833333
   144.4        -10.6334  -12.0887666667        -13.0268  -13.6166666667
   144.9       -10.62465      -12.077725      -13.015375        -13.6059
   145.4        -10.6159  -12.0666833333  -13.0039166667  -13.5950666667
   145.9       -10.60715  -12.0556416667  -12.9924583333  -13.5842333333
   146.4        -10.5984        -12.0446         -12.981        -13.5734
   146.9   -10.589669967  -12.0335627063  -12.9695462046  -13.5625792079
   147.4  -10.5814191419   -12.022630363  -12.9582013201  -13.5520594059
   147.9  -10.5731683168  -12.0116980198  -12.9468564356   -13.541539604
   148.4  -10.5649174917  -12.0007656766  -12.9355115512   -13.531019802
   148.9  -10.5566666667  -11.9898333333  -12.9241666667        -13.5205
   149.4       -10.54852       -11.97904       -12.91292          -13.51
   149.9  -10.5408116667  -11.9688316667  -12.9020866667  -13.4995833333
   150.4  -10.5331033333  -11.9586233333  -12.8912533333  -13.4891666667
   150.9      -10.525395      -11.948415       -12.88042       -13.47875
   151.4  -10.5176866667  -11.9382066667  -12.8695866667  -13.4683333333
   151.9  -10.5099783333  -11.9279983333       -12.85859      -13.457835
   152.4       -10.50227       -11.91779       -12.84734       -13.44721
   152.9  -10.4945616667  -11.9075816667       -12.83609      -13.436585
   153.4  -10.4868533333  -11.8973733333       -12.82484       -13.42596
   153.9      -10.479145      -11.887165       -12.81359      -13.415335
   154.4  -10.4717260726  -11.8770165017  -12.8025280528   -13.404650165
   154.9  -10.4645066007  -11.8669092409  -12.7915957096  -13.3939240924
   155.4  -10.4572871287  -11.8568019802  -12.7806633663  -13.3831980198
   155.9  -10.4500676568  -11.8466947195  -12.7697310231  -13.3724719472
   156.4  -10.4428481848  -11.8365874587  -12.7587986799  -13.3617458746
   156.9      -10.435575      -11.826405       -12.74763      -13.350785
   157.4  -10.4282833333  -11.8161966667       -12.73638  -13.3397433333
   157.9  -10.4209916667  -11.8059883333       -12.72513  -13.3287016667
   158.4        -10.4137       -11.79578       -12.71388       -13.31766
   158.9  -10.4064083333  -11.7855716667       -12.70263  -13.3066183333
   159.4  -10.3991166667       -11.77556  -12.6911833333  -13.2951833333
   159.9      -10.391825       -11.76556      -12.679725      -13.283725
   160.4  -10.3845333333       -11.75556  -12.6682666667  -13.2722666667
   160.9  -10.3772416667       -11.74556  -12.6568083333  -13.2608083333
   161.4   -10.369990099  -11.7356039604  -12.6453960396  -13.2493960396
   161.9  -10.3629768977  -11.7259092409  -12.6342574257  -13.2382574257
   162.4  -10.3559636964  -11.7162145215  -12.6231188119  -13.2271188119
   162.9   -10.348950495   -11.706519802   -12.611980198   -13.215980198
   163.4  -10.3419372937  -11.6968250825  -12.6008415842  -13.2048415842
   163.9      -10.334965  -11.6871016667  -12.5896083333  -13.1936083333
   164.4       -10.32809       -11.67731       -12.57815       -13.18215
   164.9      -10.321215  -11.6675183333  -12.5666916667  -13.1706916667
   165.4       -10.31434  -11.6577266667  -12.5552333333  -13.1592333333
   165.9      -10.307465      -11.647935      -12.543775      -13.147775
   166.4       -10.30059  -11.6382466667       -12.53242  -13.1362133333
   166.9      -10.293715  -11.6286633333       -12.52117  -13.1245466667
   167.4       -10.28684       -11.61908       -12.50992       -13.11288
   167.9      -10.279965  -11.6094966667       -12.49867  -13.1012133333
   168.4       -10.27309  -11.5999133333       -12.48742  -13.0895466667
   168.9  -10.2662623762  -11.5903960396  -12.4761039604   -13.077960396
   169.4  -10.2594554455  -11.5809075908  -12.4647590759  -13.0664092409
   169.9  -10.2526485149  -11.5714191419  -12.4534141914  -13.0548580858
   170.4  -10.2458415842  -11.5619306931  -12.4420693069  -13.0433069307
   170.9  -10.2390346535  -11.5524422442  -12.4307244224  -13.0317557756
   171.4       -10.23217       -11.54305  -12.4192833333  -13.0197533333
   171.9      -10.225295      -11.533675      -12.407825       -13.00767
   172.4       -10.21842        -11.5243  -12.3963666667  -12.9955866667
   172.9      -10.211545      -11.514925  -12.3849083333  -12.9835033333
   173.4       -10.20468       -11.50556       -12.37345       -12.97143
   173.9  -10.1980133333  -11.4963933333  -12.3619916667      -12.959555
   174.4  -10.1913466667  -11.4872266667  -12.3505333333       -12.94768
   174.9       -10.18468       -11.47806      -12.339075      -12.935805
   175.4  -10.1780133333  -11.4688933333  -12.3276166667       -12.92393
   175.9  -10.1713630363  -11.4597491749  -12.3162887789  -12.9120841584
   176.4  -10.1647623762  -11.4506732673  -12.3053564356  -12.9003267327
   176.9  -10.1581617162  -11.4415973597  -12.2944240924  -12.8885693069
   177.4  -10.1515610561  -11.4325214521  -12.2834917492  -12.8768118812
   177.9   -10.144960396  -11.4234455446  -12.2725594059  -12.8650544554
   178.4        -10.1385  -11.4145833333  -12.2616666667  -12.8534166667
   178.9       -10.13225  -11.4060416667  -12.2508333333  -12.8419583333
   179.4         -10.126        -11.3975          -12.24        -12.8305
   179.9       -10.11975  -11.3889583333  -12.2291666667  -12.8190416667
   180.4        -10.1135  -11.3804166667  -12.2183333333  -12.8075833333
   180.9       -10.10725      -11.371875      -12.207625      -12.795875
   181.4         -10.101  -11.3633333333         -12.197         -12.784
   181.9       -10.09475  -11.3547916667      -12.186375      -12.772125
   182.4        -10.0885       -11.34625       -12.17575       -12.76025
   182.9       -10.08225  -11.3377083333      -12.165125      -12.748375
   183.4  -10.0762145215  -11.3295643564  -12.1545841584  -12.7367590759
   183.9  -10.0702326733   -11.321519802  -12.1440643564  -12.7252079208
   184.4  -10.0642508251  -11.3134752475  -12.1335445545  -12.7136567657
   184.9  -10.0582689769  -11.3054306931  -12.1230247525  -12.7021056106
   185.4  -10.0522871287  -11.2973861386  -12.1125049505  -12.6905544554
   185.9       -10.04605  -11.2890666667      -12.101885  -12.6788933333
   186.4        -10.0398  -11.2807333333       -12.09126  -12.6672266667
   186.9       -10.03355        -11.2724      -12.080635       -12.65556
   187.4        -10.0273  -11.2640666667       -12.07001  -12.6438933333
   187.9       -10.02105      -11.255765  -12.0594166667      -12.632195
   188.4        -10.0148       -11.24764         -12.049       -12.62032
   188.9       -10.00855      -11.239515  -12.0385833333      -12.608445
   189.4        -10.0023       -11.23139  -12.0281666667       -12.59657
   189.9        -9.99605      -11.223265       -12.01775      -12.584695
   190.4  -9.98989438944  -11.2152409241   -12.007369637  -12.5729339934
   190.9  -9.98391254125  -11.2074026403  -11.9970561056  -12.5613828383
   191.4  -9.97793069307  -11.1995643564  -11.9867425743  -12.5498316832
   191.9  -9.97194884488  -11.1917260726  -11.9764290429  -12.5382805281
   192.4   -9.9659669967  -11.1838877888  -11.9661155116  -12.5267293729
   192.9        -9.95985       -11.17601      -11.955855       -12.51512
   193.4         -9.9536  -11.1680933333  -11.9456466667  -12.5034533333
   193.9        -9.94735  -11.1601766667  -11.9354383333  -12.4917866667
   194.4         -9.9411       -11.15226       -11.92523       -12.48012
   194.9        -9.93485  -11.1443433333  -11.9150216667  -12.4684533333
   195.4  -9.92874666667  -11.1365733333       -11.90496  -12.4567866667
   195.9       -9.922705      -11.128865       -11.89496       -12.44512
   196.4  -9.91666333333  -11.1211566667       -11.88496  -12.4334533333
   196.9  -9.91062166667  -11.1134483333       -11.87496  -12.4217866667
   197.4        -9.90458       -11.10574       -11.86496       -12.41012
   197.9  -9.89840594059  -11.0981006601   -11.855049505  -12.3987442244
   198.4  -9.89221782178  -11.0904686469  -11.8451485149  -12.3873993399
   198.9  -9.88602970297  -11.0828366337  -11.8352475248  -12.3760544554
   199.4  -9.87984158416  -11.0752046205  -11.8253465347   -12.364709571
   199.9  -9.87366166667       -11.06758  -11.8154516667  -12.3533466667
   200.4        -9.86762       -11.06008       -11.80566       -12.34168
   200.9  -9.86157833333       -11.05258  -11.7958683333  -12.3300133333
   201.4  -9.85553666667       -11.04508  -11.7860766667  -12.3183466667
   201.9       -9.849495       -11.03758      -11.776285       -12.30668
   202.4         -9.8434       -11.03008  -11.7664933333  -12.2950666667
   202.9        -9.83715       -11.02258  -11.7567016667  -12.2836083333
   203.4         -9.8309       -11.01508       -11.74691       -12.27215
   203.9        -9.82465       -11.00758  -11.7371183333  -12.2606916667
   204.4         -9.8184       -11.00008  -11.7273266667  -12.2492333333
   204.9  -9.81217821782  -10.9926138614  -11.7177673267  -12.2378267327
   205.4  -9.80599009901  -10.9851881188  -11.7084851485  -12.2264818482
   205.9   -9.7998019802  -10.9777623762  -11.6992029703  -12.2151369637
   206.4  -9.79361386139  -10.9703366337  -11.6899207921  -12.2037920792
   206.9  -9.78742574257  -10.9629108911  -11.6806386139  -12.1924471947
   207.4         -9.7812  -10.9555666667        -11.6713       -12.18116
   207.9        -9.77495      -10.948275      -11.661925       -12.16991
   208.4         -9.7687  -10.9409833333       -11.65255       -12.15866
