time-rel              g              r              i              z
    90.0     21.4416285  21.6280334401  21.8395523204  22.0219717214
    90.5  21.4442279583  21.6301366429  21.8413589569  22.0236030904
    91.0  21.4468274167  21.6322398458  21.8431655934  22.0252344594
    91.5   21.449426875  21.6343430486  21.8449722299  22.0268658284
    92.0  21.4520263333  21.6364462514  21.8467788664  22.0284971974
    92.5  21.4546257917  21.6385494543  21.8485855029  22.0301285664
    93.0    21.45722525  21.6406526571  21.8503921394  22.0317599354
    93.5  21.4598247083  21.6427558599  21.8521987759  22.0333913044
    94.0  21.4624241667  21.6448590627  21.8540054125  22.0350226734
    94.5   21.465023625  21.6469622656   21.855812049  22.0366540424
    95.0  21.4676230833  21.6490654684  21.8576186855  22.0382854114
    95.5  21.4702225417  21.6511686712   21.859425322  22.0399167804
    96.0      21.472822   21.653271874  21.8612319585  22.0415481493
    96.5  21.4755799583  21.6555661265  21.8632489689  22.0434013402
    97.0  21.4783379167  21.6578603789  21.8652659793   22.045254531
    97.5   21.481095875  21.6601546313  21.8672829898  22.0471077218
    98.0  21.4838538333  21.6624488838  21.8693000002  22.0489609127
    98.5  21.4866117917  21.6647431362  21.8713170106  22.0508141035
    99.0    21.48936975  21.6670373886  21.8733340211  22.0526672943
    99.5  21.4921277083  21.6693316411  21.8753510315  22.0545204852
   100.0  21.4948856667  21.6716258935  21.8773680419   22.056373676
   100.5   21.497643625  21.6739201459  21.8793850524  22.0582268668
   101.0  21.5004015833  21.6762143984  21.8814020628  22.0600800577
   101.5  21.5031595417  21.6785086508  21.8834190732  22.0619332485
   102.0     21.5059175  21.6808029032  21.8854360837  22.0637864394
   102.5  21.5086754583  21.6830971557  21.8874530941  22.0656396302
   103.0  21.5114334167  21.6853914081  21.8894701045   22.067492821
   103.5   21.514191375  21.6876856605   21.891487115  22.0693460119
   104.0  21.5169493333   21.689979913  21.8935041254  22.0711992027
   104.5  21.5197072917  21.6922741654  21.8955211358  22.0730523935
   105.0    21.52246525  21.6945684178  21.8975381463  22.0749055844
   105.5  21.5252232083  21.6968626703  21.8995551567  22.0767587752
   106.0  21.5279811667  21.6991569227  21.9015721671   22.078611966
   106.5   21.530739125  21.7014511751  21.9035891776  22.0804651569
   107.0  21.5334970833  21.7037454276   21.905606188  22.0823183477
   107.5  21.5362550417    21.70603968  21.9076231984  22.0841715385
   108.0      21.539013  21.7083339324  21.9096402089  22.0860247294
   108.5  21.5419500833  21.7108296823  21.9118719051  22.0881003989
   109.0  21.5448871667  21.7133254321  21.9141036014  22.0901760685
   109.5    21.54782425  21.7158211819  21.9163352977  22.0922517381
   110.0  21.5507613333  21.7183169317   21.918566994  22.0943274077
   110.5  21.5536984167  21.7208126815  21.9207986902  22.0964030773
   111.0     21.5566355  21.7233084313  21.9230303865  22.0984787469
   111.5  21.5595725833  21.7258041812  21.9252620828  22.1005544165
   112.0  21.5625096667   21.728299931   21.927493779   22.102630086
   112.5    21.56544675  21.7307956808  21.9297254753  22.1047057556
   113.0  21.5683838333  21.7332914306  21.9319571716  22.1067814252
   113.5  21.5713209167  21.7357871804  21.9341888679  22.1088570948
   114.0      21.574258  21.7382829302  21.9364205641  22.1109327644
   114.5  21.5771950833  21.7407786801  21.9386522604   22.113008434
   115.0  21.5801321667  21.7432744299  21.9408839567  22.1150841036
   115.5    21.58306925  21.7457701797  21.9431156529  22.1171597731
   116.0  21.5860063333  21.7482659295  21.9453473492  22.1192354427
   116.5  21.5889434167  21.7507616793  21.9475790455  22.1213111123
   117.0     21.5918805  21.7532574291  21.9498107417  22.1233867819
   117.5  21.5948175833   21.755753179   21.952042438  22.1254624515
   118.0  21.5977546667  21.7582489288  21.9542741343  22.1275381211
   118.5    21.60069175  21.7607446786  21.9565058306  22.1296137907
   119.0  21.6036288333  21.7632404284  21.9587375268  22.1316894602
   119.5  21.6065659167  21.7657361782  21.9609692231  22.1337651298
   120.0      21.609503   21.768231928  21.9632009194  22.1358407994
   120.5   21.612644125  21.7709795929  21.9657131111  22.1382138595
   121.0    21.61578525  21.7737272578  21.9682253028  22.1405869196
   121.5   21.618926375  21.7764749227  21.9707374946  22.1429599796
   122.0     21.6220675  21.7792225876  21.9732496863  22.1453330397
   122.5   21.625208625  21.7819702525  21.9757618781  22.1477060998
   123.0    21.62834975  21.7847179174  21.9782740698  22.1500791599
   123.5   21.631490875  21.7874655823  21.9807862615  22.1524522199
   124.0      21.634632  21.7902132472  21.9832984533    22.15482528
   124.5   21.637773125  21.7929609121   21.985810645  22.1571983401
   125.0    21.64091425   21.795708577  21.9883228367  22.1595714002
   125.5   21.644055375  21.7984562419  21.9908350285  22.1619444602
   126.0     21.6471965  21.8012039068  21.9933472202  22.1643175203
   126.5   21.650337625  21.8039515717   21.995859412  22.1666905804
   127.0    21.65347875  21.8066992366  21.9983716037  22.1690636405
   127.5   21.656619875  21.8094469015  22.0008837954  22.1714367006
   128.0      21.659761  21.8121945663  22.0033959872  22.1738097606
   128.5   21.662902125  21.8149422312  22.0059081789  22.1761828207
   129.0    21.66604325  21.8176898961  22.0084203706  22.1785558808
   129.5   21.669184375   21.820437561  22.0109325624  22.1809289409
   130.0     21.6723255  21.8231852259  22.0134447541  22.1833020009
   130.5   21.675466625  21.8259328908  22.0159569459   22.185675061
   131.0    21.67860775  21.8286805557  22.0184691376  22.1880481211
   131.5   21.681748875  21.8314282206  22.0209813293  22.1904211812
   132.0       21.68489  21.8341758855  22.0234935211  22.1927942412
   132.5  21.6882655833  21.8371847726  22.0262827344  22.1954536897
   133.0  21.6916411667  21.8401936596  22.0290719477  22.1981131382
   133.5    21.69501675  21.8432025467  22.0318611611  22.2007725866
   134.0  21.6983923333  21.8462114338  22.0346503744  22.2034320351
   134.5  21.7017679167  21.8492203209  22.0374395877  22.2060914835
   135.0     21.7051435   21.852229208  22.0402288011   22.208750932
   135.5  21.7085190833   21.855238095  22.0430180144  22.2114103804
   136.0  21.7118946667  21.8582469821  22.0458072277  22.2140698289
   136.5    21.71527025  21.8612558692  22.0485964411  22.2167292774
   137.0  21.7186458333  21.8642647563  22.0513856544  22.2193887258
   137.5  21.7220214167  21.8672736433  22.0541748677  22.2220481743
   138.0      21.725397  21.8702825304  22.0569640811  22.2247076227
   138.5  21.7287725833  21.8732914175  22.0597532944  22.2273670712
   139.0  21.7321481667  21.8763003046  22.0625425077  22.2300265197
   139.5    21.73552375  21.8793091916  22.0653317211  22.2326859681
