       time-rel              g              r              i              z
        -354.94  14.8912189352  14.9356348981  15.1173170556  15.4817068981
        -354.44  14.8649978704  14.9086517963  15.0843101111  15.4437237963
        -353.94  14.8387768056  14.8816686944  15.0513031667  15.4057406944
        -353.44  14.8125557407  14.8546855926  15.0182962222  15.3677575926
        -352.94  14.7863346759  14.8277024907  14.9852892778  15.3297744907
        -352.44  14.7601136111  14.8007193889  14.9522823333  15.2917913889
        -351.94  14.7338925463   14.773736287  14.9192753889   15.253808287
        -351.44  14.7076714815  14.7467531852  14.8862684444  15.2158251852
        -350.94  14.6814504167  14.7197700833     14.8532615  15.1778420833
        -350.44  14.6552293519  14.6927869815  14.8202545556  15.1398589815
        -349.94   14.629008287  14.6658038796  14.7872476111  15.1018758796
        -349.44  14.6027872222  14.6388207778  14.7542406667  15.0638927778
        -348.94  14.5765661574  14.6118376759  14.7212337222  15.0259096759
        -348.44  14.5503450926  14.5848545741  14.6882267778  14.9879265741
        -347.94  14.5241240278  14.5578714722  14.6552198333  14.9499434722
        -347.44   14.497902963  14.5308883704  14.6222128889  14.9119603704
        -346.94  14.4716818981  14.5039052685  14.5892059444  14.8739772685
        -346.44  14.4479619048  14.4807949048   14.567305619  14.8521617619
        -345.94  14.4252145503  14.4591906058  14.5497245344  14.8366336534
        -345.44  14.4024671958  14.4375863069  14.5321434497   14.821105545
        -344.94  14.3797198413  14.4159820079  14.5145623651  14.8055774365
        -344.44  14.3569724868   14.394377709  14.4969812804   14.790049328
        -343.94  14.3342251323  14.3727734101  14.4794001958  14.7745212196
        -343.44  14.3114777778  14.3511691111  14.4618191111  14.7589931111
        -342.94  14.2887304233  14.3295648122  14.4442380265  14.7434650026
        -342.44  14.2659830688  14.3079605132  14.4266569418  14.7279368942
        -341.94  14.2432357143  14.2863562143  14.4090758571  14.7124087857
        -341.44  14.2204883598  14.2647519153  14.3914947725  14.6968806772
        -340.94  14.1977410053  14.2431476164  14.3739136878  14.6813525688
        -340.44  14.1749936508  14.2215433175  14.3563326032  14.6658244603
        -339.94  14.1522462963  14.1999390185  14.3387515185  14.6502963519
        -339.44  14.1294989418  14.1783347196  14.3211704339  14.6347682434
        -338.94  14.1067515873  14.1567304206  14.3035893492  14.6192401349
        -338.44  14.0840042328  14.1351261217  14.2860082646  14.6037120265
        -337.94  14.0612568783  14.1135218228  14.2684271799   14.588183918
        -337.44  14.0385095238  14.0919175238  14.2508460952  14.5726558095
        -336.94  14.0157621693  14.0703132249  14.2332650106  14.5571277011
        -336.44  13.9930148148  14.0487089259  14.2156839259  14.5415995926
        -335.94  13.9702674603   14.027104627  14.1981028413  14.5260714841
        -335.44  13.9475201058   14.005500328  14.1805217566  14.5105433757
        -334.94  13.9247727513  13.9838960291   14.162940672  14.4950152672
        -334.44  13.9020253968  13.9622917302  14.1453595873  14.4794871587
        -333.94  13.8792780423  13.9406874312  14.1277785026  14.4639590503
        -333.44  13.8565306878  13.9190831323   14.110197418  14.4484309418
        -332.94  13.8337833333  13.8974788333  14.0926163333  14.4329028333
        -332.44  13.8110359788  13.8758745344  14.0750352487  14.4173747249
        -331.94  13.7882886243  13.8542702354   14.057454164  14.4018466164
        -331.44  13.7679208108  13.8345412973  14.0380981081  14.3793694054
        -330.94  13.7501308333      13.816844  14.0168191667      14.349364
        -330.44  13.7323408559  13.7991467027  13.9955402252  14.3193585946
        -329.94  13.7145508784  13.7814494054  13.9742612838  14.2893531892
        -329.44  13.6967609009  13.7637521081  13.9529823423  14.2593477838
        -328.94  13.6789709234  13.7460548108  13.9317034009  14.2293423784
        -328.44  13.6611809459  13.7283575135  13.9104244595   14.199336973
        -327.94  13.6433909685  13.7106602162   13.889145518  14.1693315676
        -327.44   13.625600991  13.6929629189  13.8678665766  14.1393261622
        -326.94  13.6078110135  13.6752656216  13.8465876351  14.1093207568
        -326.44   13.590021036  13.6575683243  13.8253086937  14.0793153514
        -325.94  13.5722310586   13.639871027  13.8040297523  14.0493099459
        -325.44  13.5544410811  13.6221737297  13.7827508108  14.0193045405
        -324.94  13.5366511036  13.6044764324  13.7614718694  13.9892991351
        -324.44  13.5188611261  13.5867791351  13.7401929279  13.9592937297
        -323.94  13.5010711486  13.5690818378  13.7189139865  13.9292883243
        -323.44  13.4832811712  13.5513845405   13.697635045  13.8992829189
        -322.94  13.4654911937  13.5336872432  13.6763561036  13.8692775135
        -322.44  13.4496385156  13.5186706562  13.6617803125  13.8546756562
        -321.94  13.4345392318  13.5046965677  13.6498113021  13.8460640677
        -321.44  13.4194399479  13.4907224792  13.6378422917  13.8374524792
        -320.94  13.4043406641  13.4767483906  13.6258732812  13.8288408906
        -320.44  13.3892413802  13.4627743021  13.6139042708  13.8202293021
        -319.94  13.3741420964  13.4488002135  13.6019352604  13.8116177135
        -319.44  13.3590428125   13.434826125    13.58996625   13.803006125
        -318.94  13.3439435286  13.4208520365  13.5779972396  13.7943945365
        -318.44  13.3288442448  13.4068779479  13.5660282292  13.7857829479
        -317.94  13.3137449609  13.3929038594  13.5540592187  13.7771713594
        -317.44  13.2986456771  13.3789297708  13.5420902083  13.7685597708
        -316.94  13.2835463932  13.3649556823  13.5301211979  13.7599481823
        -316.44  13.2684471094  13.3509815937  13.5181521875  13.7513365937
        -315.94  13.2533478255  13.3370075052  13.5061831771  13.7427250052
        -315.44  13.2382485417  13.3230334167  13.4942141667  13.7341134167
        -314.94  13.2231492578  13.3090593281  13.4822451562  13.7255018281
        -314.44   13.208049974  13.2950852396  13.4702761458  13.7168902396
        -313.94  13.1929506901   13.281111151  13.4583071354   13.708278651
        -313.44  13.1778514062  13.2671370625   13.446338125  13.6996670625
        -312.94  13.1627521224   13.253162974  13.4343691146   13.691055474
        -312.44  13.1476528385  13.2391888854  13.4224001042  13.6824438854
        -311.94  13.1325535547  13.2252147969  13.4104310937  13.6738322969
        -311.44  13.1174542708  13.2112407083  13.3984620833  13.6652207083
        -310.94   13.102354987  13.1972666198  13.3864930729  13.6566091198
        -310.44  13.0872557031  13.1832925312  13.3745240625  13.6479975312
        -309.94  13.0721564193  13.1693184427  13.3625550521  13.6393859427
        -309.44  13.0570571354  13.1553443542  13.3505860417  13.6307743542
        -308.94  13.0419578516  13.1413702656  13.3386170312  13.6221627656
        -308.44  13.0268585677  13.1273961771  13.3266480208  13.6135511771
        -307.94  13.0117592839  13.1134220885  13.3146790104  13.6049395885
        -307.44       12.99666      13.099448       13.30271      13.596328
        -306.94  12.9825222685  13.0818811019  13.2846165394  13.5663861019
        -306.44   12.968384537  13.0643142037  13.2665230787  13.5364442037
        -305.94  12.9542468056  13.0467473056  13.2484296181  13.5065023056
        -305.44  12.9401090741  13.0291804074  13.2303361574  13.4765604074
        -304.94  12.9259713426  13.0116135093  13.2122426968  13.4466185093
        -304.44  12.9118336111  12.9940466111  13.1941492361  13.4166766111
        -303.94  12.8976958796   12.976479713  13.1760557755   13.386734713
        -303.44  12.8835581481  12.9589128148  13.1579623148  13.3567928148
        -302.94  12.8694204167  12.9413459167  13.1398688542  13.3268509167
        -302.44  12.8552826852  12.9237790185  13.1217753935  13.2969090185
        -301.94  12.8411449537  12.9062121204  13.1036819329  13.2669671204
        -301.44  12.8270072222  12.8886452222  13.0855884722  13.2370252222
        -300.94  12.8128694907  12.8710783241  13.0674950116  13.2070833241
        -300.44  12.7987317593  12.8535114259  13.0494015509  13.1771414259
        -299.94  12.7845940278  12.8359445278  13.0313080903  13.1471995278
        -299.44  12.7704562963  12.8183776296  13.0132146296  13.1172576296
        -298.94  12.7563185648  12.8008107315   12.995121169  13.0873157315
        -298.44  12.7455039175  12.7878650515  12.9834219072  13.0713949485
        -297.94  12.7359815808   12.776716512  12.9742092784  13.0609268213
        -297.44   12.726459244  12.7655679725  12.9649966495  13.0504586942
        -296.94  12.7169369072   12.754419433  12.9557840206   13.039990567
        -296.44  12.7074145704  12.7432708935  12.9465713918  13.0295224399
        -295.94  12.6978922337   12.732122354  12.9373587629  13.0190543127
        -295.44  12.6883698969  12.7209738144   12.928146134  13.0085861856
        -294.94  12.6788475601  12.7098252749  12.9189335052  12.9981180584
        -294.44  12.6693252234  12.6986767354  12.9097208763  12.9876499313
        -293.94  12.6598028866  12.6875281959  12.9005082474  12.9771818041
        -293.44  12.6502805498  12.6763796564  12.8912956186   12.966713677
        -292.94  12.6407582131  12.6652311168  12.8820829897  12.9562455498
        -292.44  12.6312358763  12.6540825773  12.8728703608  12.9457774227
        -291.94  12.6217135395  12.6429340378   12.863657732  12.9353092955
        -291.44  12.6121912027  12.6317854983  12.8544451031  12.9248411684
        -290.94   12.602668866  12.6206369588  12.8452324742  12.9143730412
        -290.44  12.5931465292  12.6094884192  12.8360198454  12.9039049141
        -289.94  12.5836241924  12.5983398797  12.8268072165  12.8934367869
        -289.44  12.5741018557  12.5871913402  12.8175945876  12.8829686598
        -288.94  12.5645795189  12.5760428007  12.8083819588  12.8725005326
        -288.44  12.5550571821  12.5648942612  12.7991693299  12.8620324055
        -287.94  12.5455348454  12.5537457216   12.789956701  12.8515642784
        -287.44  12.5360125086  12.5425971821  12.7807440722  12.8410961512
        -286.94  12.5264901718  12.5314486426  12.7715314433  12.8306280241
        -286.44  12.5169678351  12.5203001031  12.7623188144  12.8201598969
        -285.94  12.5074454983  12.5091515636  12.7531061856  12.8096917698
        -285.44  12.4979231615  12.4980030241  12.7438935567  12.7992236426
        -284.94  12.4884008247  12.4868544845  12.7346809278  12.7887555155
        -284.44   12.478878488   12.475705945   12.725468299  12.7782873883
        -283.94  12.4693561512  12.4645574055  12.7162556701  12.7678192612
        -283.44  12.4598338144   12.453408866  12.7070430412   12.757351134
        -282.94  12.4503114777  12.4422603265  12.6978304124  12.7468830069
        -282.44  12.4407891409  12.4311117869  12.6886177835  12.7364148797
        -281.94  12.4312668041  12.4199632474  12.6794051546  12.7259467526
        -281.44  12.4217444674  12.4088147079  12.6701925258  12.7154786254
        -280.94  12.4122221306  12.3976661684  12.6609798969  12.7050104983
        -280.44  12.4026997938  12.3865176289   12.651767268  12.6945423711
        -279.94   12.393177457  12.3753690893  12.6425546392   12.684074244
        -279.44  12.3836551203  12.3642205498  12.6333420103  12.6736061168
        -278.94  12.3741327835  12.3530720103  12.6241293814  12.6631379897
        -278.44  12.3646104467  12.3419234708  12.6149167526  12.6526698625
        -277.94    12.35508811  12.3307749313  12.6057041237  12.6422017354
        -277.44  12.3455657732  12.3196263918  12.5964914948  12.6317336082
        -276.94  12.3360434364  12.3084778522   12.587278866  12.6212654811
        -276.44  12.3265210997  12.2973293127  12.5780662371   12.610797354
        -275.94  12.3169987629  12.2861807732  12.5688536082  12.6003292268
        -275.44  12.2948066667  12.2749676667  12.5451481667  12.5851996667
        -274.94  12.2216213492  12.2635182354  12.4638828757  12.5517083307
        -274.44  12.2105280952  12.2524794127   12.456727254  12.5426599841
        -273.94  12.1994348413  12.2414405899  12.4495716323  12.5336116376
        -273.44  12.1883415873  12.2304017672  12.4424160106   12.524563291
        -272.94  12.1772483333  12.2193629444  12.4352603889  12.5155149444
        -272.44  12.1661550794  12.2083241217  12.4281047672  12.5064665979
        -271.94  12.1550618254  12.1972852989  12.4209491455  12.4974182513
        -271.44  12.1439685714  12.1862464762  12.4137935238  12.4883699048
        -270.94  12.1328753175  12.1752076534  12.4066379021  12.4793215582
        -270.44  12.1217820635  12.1641688307  12.3994822804  12.4702732116
        -269.94  12.1106888095  12.1531300079  12.3923266587  12.4612248651
        -269.44  12.0995955556  12.1420911852   12.385171037  12.4521765185
        -268.94  12.0885023016  12.1310523624  12.3780154153   12.443128172
        -268.44  12.0774090476  12.1200135397  12.3708597937  12.4340798254
        -267.94  12.0663157937  12.1089747169   12.363704172  12.4250314788
        -267.44  12.0552225397  12.0979358942  12.3565485503  12.4159831323
        -266.94  12.0441292857  12.0868970714  12.3493929286  12.4069347857
        -266.44  12.0330360317  12.0758582487  12.3422373069  12.3978864392
