time-rel              g              r              i              z
   -34.5    20.95874075  21.2277023549  21.4885031346  21.7000723023
   -34.0      20.946792  21.2153617833  21.4759287453  21.6873595033
   -33.5    20.93484325  21.2030212118  21.4633543561  21.6746467044
   -33.0     20.9228945  21.1906806403  21.4507799668  21.6619339054
   -32.5    20.91094575  21.1783400687  21.4382055776  21.6492211064
   -32.0      20.898997  21.1659994972  21.4256311883  21.6365083074
   -31.5    20.88704825  21.1536589257   21.413056799  21.6237955084
   -31.0     20.8750995  21.1413183541  21.4004824098  21.6110827094
   -30.5    20.86315075  21.1289777826  21.3879080205  21.5983699105
   -30.0      20.851202   21.116637211  21.3753336313  21.5856571115
   -29.5    20.83925325  21.1042966395   21.362759242  21.5729443125
   -29.0     20.8273045   21.091956068  21.3501848527  21.5602315135
   -28.5    20.81535575  21.0796154964  21.3376104635  21.5475187145
   -28.0      20.803407  21.0672749249  21.3250360742  21.5348059155
   -27.5    20.79145825  21.0549343533   21.312461685  21.5220931165
   -27.0     20.7795095  21.0425937818  21.2998872957  21.5093803176
   -26.5    20.76756075  21.0302532103  21.2873129064  21.4966675186
   -26.0      20.755612  21.0179126387  21.2747385172  21.4839547196
   -25.5    20.74366325  21.0055720672  21.2621641279  21.4712419206
   -25.0     20.7317145  20.9932314956  21.2495897387  21.4585291216
   -24.5    20.71976575  20.9808909241  21.2370153494  21.4458163226
   -24.0      20.707817  20.9685503526  21.2244409601  21.4331035237
   -23.5  20.6983739167   20.958700166  21.2143478778  21.4228666472
   -23.0  20.6889308333  20.9488499794  21.2042547955  21.4126297708
   -22.5    20.67948775  20.9389997928  21.1941617132  21.4023928944
   -22.0  20.6700446667  20.9291496062  21.1840686308  21.3921560179
   -21.5  20.6606015833  20.9192994196  21.1739755485  21.3819191415
   -21.0     20.6511585   20.909449233  21.1638824662  21.3716822651
   -20.5  20.6417154167  20.8995990464  21.1537893838  21.3614453886
   -20.0  20.6322723333  20.8897488598  21.1436963015  21.3512085122
   -19.5    20.62282925  20.8798986732  21.1336032192  21.3409716358
   -19.0  20.6133861667  20.8700484866  21.1235101369  21.3307347593
   -18.5  20.6039430833     20.8601983  21.1134170545  21.3204978829
   -18.0        20.5945  20.8503481134  21.1033239722  21.3102610065
   -17.5  20.5850569167  20.8404979268  21.0932308899    21.30002413
   -17.0  20.5756138333  20.8306477402  21.0831378075  21.2897872536
   -16.5    20.56617075  20.8207975536  21.0730447252  21.2795503772
   -16.0  20.5567276667   20.810947367  21.0629516429  21.2693135007
   -15.5  20.5472845833  20.8010971804  21.0528585606  21.2590766243
   -15.0     20.5378415  20.7912469938  21.0427654782  21.2488397479
   -14.5  20.5283984167  20.7813968072  21.0326723959  21.2386028714
   -14.0  20.5189553333  20.7715466206  21.0225793136   21.228365995
   -13.5    20.50951225   20.761696434  21.0124862312  21.2181291186
   -13.0  20.5000691667  20.7518462474  21.0023931489  21.2078922421
   -12.5  20.4906260833  20.7419960608  20.9923000666  21.1976553657
   -12.0      20.481183  20.7321458742  20.9822069843  21.1874184893
   -11.5  20.4733747083  20.7239147854  20.9737236464  21.1787858657
   -11.0  20.4655664167  20.7156836966  20.9652403085  21.1701532421
   -10.5   20.457758125  20.7074526079  20.9567569706  21.1615206185
   -10.0  20.4499498333  20.6992215191  20.9482736327  21.1528879949
    -9.5  20.4421415417  20.6909904303  20.9397902948  21.1442553713
    -9.0    20.43433325  20.6827593416  20.9313069569  21.1356227477
    -8.5  20.4265249583  20.6745282528   20.922823619  21.1269901241
    -8.0  20.4187166667   20.666297164  20.9143402811  21.1183575005
    -7.5   20.410908375  20.6580660753  20.9058569432  21.1097248769
    -7.0  20.4031000833  20.6498349865  20.8973736053  21.1010922533
    -6.5  20.3952917917  20.6416038977  20.8888902674  21.0924596297
    -6.0     20.3874835   20.633372809  20.8804069295  21.0838270061
    -5.5  20.3796752083  20.6251417202  20.8719235916  21.0751943826
    -5.0  20.3718669167  20.6169106314  20.8634402537   21.066561759
    -4.5   20.364058625  20.6086795427  20.8549569158  21.0579291354
    -4.0  20.3562503333  20.6004484539  20.8464735779  21.0492965118
    -3.5  20.3484420417  20.5922173651    20.83799024  21.0406638882
    -3.0    20.34063375  20.5839862764  20.8295069021  21.0320312646
    -2.5  20.3328254583  20.5757551876  20.8210235642   21.023398641
    -2.0  20.3250171667  20.5675240988  20.8125402263  21.0147660174
    -1.5   20.317208875  20.5592930101  20.8040568884  21.0061333938
    -1.0  20.3094005833  20.5510619213  20.7955735505  20.9975007702
    -0.5  20.3015922917  20.5428308325  20.7870902126  20.9888681466
