time-rel              g              r              i              z
 163.464   15.034357935   15.403790708  15.7246334899   15.971879117
 163.964  15.0393450667  15.4086356606  15.7293932562   15.976588075
 164.464  15.0443321984  15.4134806132  15.7341530226   15.981297033
 164.964  15.0493193302  15.4183255658  15.7389127889   15.986005991
 165.464  15.0543064619  15.4231705184  15.7436725552   15.990714949
 165.964  15.0592935936   15.428015471  15.7484323216   15.995423907
 166.464  15.0642807254  15.4328604236  15.7531920879   16.000132865
 166.964  15.0692678571  15.4377053762  15.7579518543  16.0048418231
 167.464  15.0742549888  15.4425503288  15.7627116206  16.0095507811
 167.964  15.0792421205  15.4473952814   15.767471387  16.0142597391
 168.464  15.0842292523   15.452240234  15.7722311533  16.0189686971
 168.964   15.089216384  15.4570851866  15.7769909196  16.0236776551
 169.464  15.0942035157  15.4619301392   15.781750686  16.0283866131
 169.964  15.0991906475  15.4667750918  15.7865104523  16.0330955711
 170.464  15.1041777792  15.4716200444  15.7912702187  16.0378045291
 170.964  15.1091649109   15.476464997   15.796029985  16.0425134871
 171.464  15.1141520427  15.4813099496  15.8007897514  16.0472224451
 171.964  15.1191391744  15.4861549022  15.8055495177  16.0519314031
 172.464  15.1241263061  15.4909998548   15.810309284  16.0566403611
 172.964  15.1291134379  15.4958448074  15.8150690504  16.0613493191
 173.464  15.1341005696    15.50068976  15.8198288167  16.0660582771
 173.964  15.1390877013  15.5055347126  15.8245885831  16.0707672351
 174.464   15.144074833  15.5103796652  15.8293483494  16.0754761931
 174.964  15.1490619648  15.5152246178  15.8341081157  16.0801851511
 175.464  15.1540490965  15.5200695704  15.8388678821  16.0848941091
 175.964  15.1590362282   15.524914523  15.8436276484  16.0896030671
 176.464    15.16402336  15.5297594756  15.8483874148  16.0943120251
 176.964  15.1690104917  15.5346044282  15.8531471811  16.0990209831
 177.464  15.1739976234  15.5394493808  15.8579069475  16.1037299411
 177.964  15.1789847552  15.5442943334  15.8626667138  16.1084388991
 178.464  15.1839718869   15.549139286  15.8674264801  16.1131478571
 178.964  15.1889590186  15.5539842386  15.8721862465  16.1178568151
 179.464  15.1939461504  15.5588291912  15.8769460128  16.1225657731
 179.964  15.1989332821  15.5636741438  15.8817057792  16.1272747311
 180.464  15.2039204138  15.5685190964  15.8864655455  16.1319836891
 180.964  15.2089075455  15.5733640489  15.8912253119  16.1366926471
 181.464  15.2138946773  15.5782090015  15.8959850782  16.1414016052
 181.964   15.218881809  15.5830539541  15.9007448445  16.1461105632
 182.464  15.2238689407  15.5878989067  15.9055046109  16.1508195212
 182.964  15.2288560725  15.5927438593  15.9102643772  16.1555284792
 183.464  15.2338432042  15.5975888119  15.9150241436  16.1602374372
 183.964  15.2388303359  15.6024337645  15.9197839099  16.1649463952
 184.464  15.2438174677  15.6072787171  15.9245436762  16.1696553532
 184.964  15.2488045994  15.6121236697  15.9293034426  16.1743643112
 185.464  15.2537917311  15.6169686223  15.9340632089  16.1790732692
 185.964  15.2587788629  15.6218135749  15.9388229753  16.1837822272
 186.464  15.2637659946  15.6266585275  15.9435827416  16.1884911852
 186.964  15.2687531263  15.6315034801   15.948342508  16.1932001432
 187.464   15.273740258  15.6363484327  15.9531022743  16.1979091012
 187.964  15.2787273898  15.6411933853  15.9578620406  16.2026180592
 188.464  15.2837145215  15.6460383379   15.962621807  16.2073270172
 188.964  15.2887016532  15.6508832905  15.9673815733  16.2120359752
 189.464   15.293688785  15.6557282431  15.9721413397  16.2167449332
 189.964  15.2986759167  15.6605731957   15.976901106  16.2214538912
 190.464  15.3036630484  15.6654181483  15.9816608724  16.2261628492
 190.964  15.3086501802  15.6702631009  15.9864206387  16.2308718072
 191.464  15.3136373119  15.6751080535   15.991180405  16.2355807652
 191.964  15.3186244436  15.6799530061  15.9959401714  16.2402897232
 192.464  15.3236115754  15.6847979587  16.0006999377  16.2449986812
 192.964  15.3285987071  15.6896429113  16.0054597041  16.2497076392
 193.464  15.3335858388  15.6944878639  16.0102194704  16.2544165972
 193.964  15.3385729705  15.6993328165  16.0149792367  16.2591255552
 194.464  15.3435601023  15.7041777691  16.0197390031  16.2638345132
 194.964   15.348547234  15.7090227217  16.0244987694  16.2685434712
 195.464  15.3535343657  15.7138676743  16.0292585358  16.2732524292
 195.964  15.3585214975  15.7187126269  16.0340183021  16.2779613873
 196.464  15.3635086292  15.7235575795  16.0387780685  16.2826703453
 196.964  15.3684957609  15.7284025321  16.0435378348  16.2873793033
 197.464  15.3734828927  15.7332474847  16.0482976011  16.2920882613
 197.964  15.3784700244  15.7380924373  16.0530573675  16.2967972193
 198.464  15.3834571561  15.7429373899  16.0578171338  16.3015061773
 198.964  15.3884442879  15.7477823425  16.0625769002  16.3062151353
 199.464  15.3922678778   15.751453814  16.0661573033   16.309741293
 199.964  15.3959083177   15.754940571  16.0695520659  16.3130812692
 200.464  15.3995487575   15.758427328  16.0729468285  16.3164212454
 200.964  15.4031891974  15.7619140849  16.0763415911  16.3197612216
 201.464  15.4068296372  15.7654008419  16.0797363537  16.3231011977
 201.964  15.4104700771  15.7688875988  16.0831311163  16.3264411739
 202.464  15.4141105169  15.7723743558  16.0865258789  16.3297811501
 202.964  15.4177509568  15.7758611127  16.0899206415  16.3331211263
 203.464  15.4213913966  15.7793478697  16.0933154041  16.3364611025
 203.964  15.4250318365  15.7828346267  16.0967101667  16.3398010787
 204.464  15.4286722763  15.7863213836  16.1001049293  16.3431410549
 204.964  15.4323127162  15.7898081406  16.1034996919  16.3464810311
 205.464   15.435953156  15.7932948975  16.1068944545  16.3498210073
 205.964  15.4395935959  15.7967816545  16.1102892171  16.3531609834
 206.464  15.4432340357  15.8002684115  16.1136839797  16.3565009596
 206.964  15.4468744756  15.8037551684  16.1170787424  16.3598409358
 207.464  15.4505149154  15.8072419254   16.120473505   16.363180912
 207.964  15.4541553553  15.8107286823  16.1238682676  16.3665208882
 208.464  15.4577957951  15.8142154393  16.1272630302  16.3698608644
 208.964   15.461436235  15.8177021963  16.1306577928  16.3732008406
 209.464  15.4650766748  15.8211889532  16.1340525554  16.3765408168
 209.964  15.4687171147  15.8246757102   16.137447318  16.3798807929
 210.464  15.4723575545  15.8281624671  16.1408420806  16.3832207691
 210.964  15.4759979944  15.8316492241  16.1442368432  16.3865607453
 211.464  15.4796384343  15.8351359811  16.1476316058  16.3899007215
 211.964  15.4832788741   15.838622738  16.1510263684  16.3932406977
 212.464   15.486919314   15.842109495   16.154421131  16.3965806739
 212.964  15.4905597538  15.8455962519  16.1578158936  16.3999206501
 213.464  15.4942001937  15.8490830089  16.1612106562  16.4032606263
 213.964  15.4978406335  15.8525697658  16.1646054188  16.4066006025
 214.464  15.5014810734  15.8560565228  16.1680001814  16.4099405786
 214.964  15.5051215132  15.8595432798   16.171394944  16.4132805548
 215.464  15.5087619531  15.8630300367  16.1747897066   16.416620531
 215.964  15.5124023929  15.8665167937  16.1781844692  16.4199605072
 216.464  15.5160428328  15.8700035506  16.1815792318  16.4233004834
 216.964  15.5196832726  15.8734903076  16.1849739944  16.4266404596
 217.464  15.5233237125  15.8769770646   16.188368757  16.4299804358
 217.964  15.5269641523  15.8804638215  16.1917635196   16.433320412
 218.464  15.5306045922  15.8839505785  16.1951582823  16.4366603882
 218.964   15.534245032  15.8874373354  16.1985530449  16.4400003643
 219.464  15.5378854719  15.8909240924  16.2019478075  16.4433403405
 219.964  15.5415259117  15.8944108494  16.2053425701  16.4466803167
 220.464  15.5451663516  15.8978976063  16.2087373327  16.4500202929
 220.964  15.5488067914  15.9013843633  16.2121320953  16.4533602691
 221.464  15.5524472313  15.9048711202  16.2155268579  16.4567002453
 221.964  15.5560876711  15.9083578772  16.2189216205  16.4600402215
 222.464   15.559728111  15.9118446342  16.2223163831  16.4633801977
 222.964  15.5633685509  15.9153313911  16.2257111457  16.4667201738
 223.464  15.5670089907  15.9188181481  16.2291059083    16.47006015
 223.964  15.5706494306   15.922304905  16.2325006709  16.4734001262
 224.464  15.5742898704   15.925791662  16.2358954335  16.4767401024
 224.964  15.5779303103   15.929278419  16.2392901961  16.4800800786
 225.464  15.5815707501  15.9327651759  16.2426849587  16.4834200548
 225.964    15.58521119  15.9362519329  16.2460797213   16.486760031
 226.464  15.5888516298  15.9397386898  16.2494744839  16.4901000072
 226.964  15.5924920697  15.9432254468  16.2528692465  16.4934399834
 227.464  15.5961325095  15.9467122037  16.2562640091  16.4967799595
 227.964  15.5997729494  15.9501989607  16.2596587717  16.5001199357
 228.464  15.6034133892  15.9536857177  16.2630535343  16.5034599119
 228.964  15.6070538291  15.9571724746  16.2664482969  16.5067998881
 229.464  15.6106942689  15.9606592316  16.2698430596  16.5101398643
 229.964  15.6143347088  15.9641459885  16.2732378222  16.5134798405
 230.464  15.6179751486  15.9676327455  16.2766325848  16.5168198167
 230.964  15.6216155885  15.9711195025  16.2800273474  16.5201597929
 231.464  15.6252560283  15.9746062594    16.28342211  16.5234997691
 231.964  15.6288964682  15.9780930164  16.2868168726  16.5268397452
 232.464   15.632536908  15.9815797733  16.2902116352  16.5301797214
 232.964  15.6361773479  15.9850665303  16.2936063978  16.5335196976
 233.464  15.6398177877  15.9885532873  16.2970011604  16.5368596738
 233.964  15.6434582276  15.9920400442   16.300395923    16.54019965
 234.464  15.6470986675  15.9955268012  16.3037906856  16.5435396262
 234.964  15.6507391073  15.9990135581  16.3071854482  16.5468796024
 235.464  15.6543795472  16.0025003151  16.3105802108  16.5502195786
 235.964   15.658019987  16.0059870721  16.3139749734  16.5535595547
 236.464  15.6616604269   16.009473829   16.317369736  16.5568995309
 236.964  15.6653008667   16.012960586  16.3207644986  16.5602395071
 237.464  15.6689413066  16.0164473429  16.3241592612  16.5635794833
 237.964  15.6725817464  16.0199340999  16.3275540238  16.5669194595
 238.464  15.6762221863  16.0234208568  16.3309487864  16.5702594357
 238.964  15.6798626261  16.0269076138   16.334343549  16.5735994119
 239.464   15.683503066  16.0303943708  16.3377383116  16.5769393881
 239.964  15.6871435058  16.0338811277  16.3411330742  16.5802793643
 240.464  15.6907839457  16.0373678847  16.3445278369  16.5836193404
 240.964  15.6944243855  16.0408546416  16.3479225995  16.5869593166
 241.464  15.6980648254  16.0443413986  16.3513173621  16.5902992928
 241.964  15.7017052652  16.0478281556  16.3547121247   16.593639269
 242.464  15.7053457051  16.0513149125  16.3581068873  16.5969792452
 242.964  15.7089861449  16.0548016695  16.3615016499  16.6003192214
 243.464  15.7126265848  16.0582884264  16.3648964125  16.6036591976
 243.964  15.7162670246  16.0617751834  16.3682911751  16.6069991738
 244.464  15.7199074645  16.0652619404  16.3716859377    16.61033915
 244.964  15.7235479043  16.0687486973  16.3750807003  16.6136791261
 245.464  15.7271883442  16.0722354543  16.3784754629  16.6170191023
 245.964  15.7308287841  16.0757222112  16.3818702255  16.6203590785
 246.464  15.7344692239  16.0792089682  16.3852649881  16.6236990547
 246.964  15.7381096638  16.0826957252  16.3886597507  16.6270390309
 247.464  15.7417501036  16.0861824821  16.3920545133  16.6303790071
 247.964  15.7453905435  16.0896692391  16.3954492759  16.6337189833
 248.464  15.7490309833   16.093155996  16.3988440385  16.6370589595
 248.964  15.7526714232   16.096642753  16.4022388011  16.6403989356
 249.464   15.756311863    16.10012951  16.4056335637  16.6437389118
 249.964  15.7599523029  16.1036162669  16.4090283263   16.647078888
 250.464  15.7635927427  16.1071030239  16.4124230889  16.6504188642
 250.964  15.7672331826  16.1105897808  16.4158178515  16.6537588404
 251.464  15.7708736224  16.1140765378  16.4192126142  16.6570988166
 251.964  15.7745140623  16.1175632947  16.4226073768  16.6604387928
 252.464  15.7781545021  16.1210500517  16.4260021394   16.663778769
 252.964   15.781794942  16.1245368087   16.429396902  16.6671187452
