time,band,flux,fluxerr,zp,zpsys,mag
-18.400000000000002,desr,2748826514.6665654,52429.77646783559,50.0,ab,3.719193902760555
-18.3,desr,2930346951.492931,54133.24482336049,50.0,ab,3.649764621922351
-18.200000000000003,desr,3122311971.4650846,55878.12007518621,50.0,ab,3.5808714954587124
-18.1,desr,3324231901.507994,57656.72218333945,50.0,ab,3.5128339486080726
-18.0,desr,3535727058.588364,59462.222905319875,50.0,ab,3.4458654006114493
-17.9,desr,3756315504.033633,61288.556446116934,50.0,ab,3.380157073991505
-17.8,desr,3985457054.8902593,63130.33372725025,50.0,ab,3.3158668965701033
-17.700000000000003,desr,4222713486.8357234,64982.76261443343,50.0,ab,3.2530831926656596
-17.6,desr,4467773426.644471,66841.57524389132,50.0,ab,3.191834379228766
-17.5,desr,4719977232.497287,68702.96279727234,50.0,ab,3.1322124716073816
-17.4,desr,4979127616.284597,70563.51758158085,50.0,ab,3.074179087261932
-17.3,desr,5244598715.214817,72420.18198361069,50.0,ab,3.017781570424102
-17.200000000000003,desr,5516165361.055707,74270.20372026406,50.0,ab,2.962969039051824
-17.1,desr,5792798163.096415,76111.096747999,50.0,ab,2.9098412391043347
-17.0,desr,6076576663.509052,77952.96254517735,50.0,ab,2.8579147774114695
-16.9,desr,6368848588.222917,79805.32371340082,50.0,ab,2.8069099205593453
-16.8,desr,6669318576.801778,81665.21766630857,50.0,ab,2.756858573287211
-16.700000000000003,desr,6977201782.680307,83529.9430026985,50.0,ab,2.707859023292432
-16.6,desr,7292593952.672667,85397.03306120129,50.0,ab,2.6598571485580145
-16.5,desr,7614944000.209477,87264.23189005186,50.0,ab,2.612895446219504
-16.4,desr,7944134392.485908,89129.47251699776,50.0,ab,2.56694577451049
-16.3,desr,8279406289.206961,90990.85737071662,50.0,ab,2.5220642436746417
-16.200000000000003,desr,8620437872.745932,92846.64068812584,50.0,ab,2.478238915366088
-16.1,desr,8967202592.863218,94695.2127364604,50.0,ab,2.4354197766656007
-16.0,desr,9318926505.233568,96535.08568115735,50.0,ab,2.393647514410972
-15.9,desr,9675496928.370682,98364.88093763098,50.0,ab,2.352879032504557
-15.8,desr,10036716679.845703,100183.3178549748,50.0,ab,2.313083068753837
-15.700000000000001,desr,10401642177.3886,101989.20359110503,50.0,ab,2.2743074567222052
-15.600000000000001,desr,10772406155.35613,103790.49993776102,50.0,ab,2.236280432529501
-15.5,desr,11150076190.705126,105594.37569678655,50.0,ab,2.1988676434584775
-15.4,desr,11534380667.8986,107398.62570030696,50.0,ab,2.162076530286111
-15.3,desr,11924741821.906166,109201.19045444283,50.0,ab,2.125939768328138
-15.200000000000001,desr,12320822713.568928,111000.14419192527,50.0,ab,2.090462959796117
-15.100000000000001,desr,12722467313.116367,112793.68374591004,50.0,ab,2.0556338716312546
-15.0,desr,13128569088.798674,114580.11822508946,50.0,ab,2.0215187460675317
-14.9,desr,13538856795.993065,116357.85945914053,50.0,ab,1.9881072444511005
-14.8,desr,13953733397.15673,118125.41317625418,50.0,ab,1.9553361784861707
-14.700000000000001,desr,14371516212.545341,119881.37087009825,50.0,ab,1.9233057581208577
-14.600000000000001,desr,14792450089.033451,121624.40231133078,50.0,ab,1.891961949483509
-14.5,desr,15216062898.773405,123353.2486581506,50.0,ab,1.861306493887401
-14.4,desr,15641669769.083157,125066.71612088829,50.0,ab,1.8313544492147926
-14.3,desr,16068899512.790983,126763.67013696759,50.0,ab,1.8020968937697184
-14.200000000000001,desr,16499523323.793097,128450.38379380314,50.0,ab,1.7733837372560188
-14.100000000000001,desr,16934447064.473917,130133.02708396874,50.0,ab,1.7451346789100874
-14.0,desr,17373936313.934826,131810.39947251993,50.0,ab,1.7173166679325291
-13.9,desr,17817119902.63265,133481.36022945988,50.0,ab,1.6899684743776255
-13.8,desr,18263918237.332832,135144.82422781928,50.0,ab,1.663077345331029
-13.700000000000001,desr,18714154709.746178,136799.7579983815,50.0,ab,1.6366366923369853
-13.600000000000001,desr,19166935552.271526,138445.1760299946,50.0,ab,1.610680524587817
-13.5,desr,19622437466.735935,140080.13730353035,50.0,ab,1.5851798466542029
-13.4,desr,20079799479.81385,141703.7420470663,50.0,ab,1.5601638021013962
-13.3,desr,20539211899.66127,143315.1286996578,50.0,ab,1.5356027923128828
-13.200000000000001,desr,20999797112.24947,144913.47107110612,50.0,ab,1.5115244838597093
-13.100000000000001,desr,21461563466.822495,146497.97568532667,50.0,ab,1.4879088385673889
-13.0,desr,21924075137.381104,148067.8792952501,50.0,ab,1.4647590264955177
-12.9,desr,22386898755.20096,149622.44655761178,50.0,ab,1.442077393073486
-12.8,desr,22850309548.88532,151163.14114246616,50.0,ab,1.4198320116170073
-12.700000000000001,desr,23315147912.316868,152692.3829071617,50.0,ab,1.3979667935413076
-12.600000000000001,desr,23781368699.3276,154210.86710527318,50.0,ab,1.3764701156502532
-12.5,desr,24248535671.815258,155719.25954287208,50.0,ab,1.3553484374508074
-12.4,desr,24717841794.60909,157218.19844271243,50.0,ab,1.3345358604256994
-12.3,desr,25188438829.006687,158708.29614856248,50.0,ab,1.3140591037326743
-12.200000000000001,desr,25660981181.609863,160190.14068614822,50.0,ab,1.2938790855442548
-12.100000000000001,desr,26135313307.70769,161664.2971952093,50.0,ab,1.2739929541301613
-12.0,desr,26611915352.35014,163131.30924547612,50.0,ab,1.2543718975857026
-11.9,desr,27090215833.64299,164591.70004790346,50.0,ab,1.2350310680834227
-11.8,desr,27571421830.627144,166045.97357121593,50.0,ab,1.215914323959833
-11.700000000000001,desr,28054181029.96673,167494.6155727081,50.0,ab,1.1970682432264752
-11.600000000000001,desr,28540145339.78383,168938.09455126605,50.0,ab,1.178421779959553
-11.5,desr,29028073936.350914,170376.8626297215,50.0,ab,1.1600166795308837
-11.4,desr,29518800494.554974,171809.7982669883,50.0,ab,1.1418154664446938
-11.3,desr,30010532696.005756,173235.83881426038,50.0,ab,1.123877970119107
-11.200000000000001,desr,30504447382.53705,174655.49938460582,50.0,ab,1.106154326655897
-11.100000000000001,desr,31000495860.538136,176069.27774511825,50.0,ab,1.0886406296557603
-11.0,desr,31498107223.245613,177477.65518287817,50.0,ab,1.071351088364441
-10.9,desr,31998556338.454285,178881.09730820794,50.0,ab,1.0542362686652602
-10.8,desr,32501068009.351715,180280.05480069877,50.0,ab,1.0373181498619282
-10.700000000000001,desr,33005771960.563553,181674.9641029366,50.0,ab,1.0205874940734923
-10.600000000000001,desr,33513728993.224285,183066.24806636816,50.0,ab,1.0040053473925248
-10.5,desr,34023659380.51543,184454.31655331838,50.0,ab,0.9876096762585753
-10.4,desr,34536102171.94701,185839.56699878242,50.0,ab,0.9713789298193163
-10.3,desr,35052369364.26527,187222.38493527958,50.0,ab,0.9552687824412551
-10.200000000000001,desr,35570978213.86528,188603.1444837454,50.0,ab,0.9393227095115151
-10.100000000000001,desr,36093146362.152565,189982.20881316753,50.0,ab,0.9235003744104908
-10.0,desr,36617813766.98024,191358.65189614735,50.0,ab,0.9078312020334316
-9.900000000000002,desr,37145959030.37337,192731.51420005193,50.0,ab,0.8922832925031905
-9.8,desr,37674991721.49227,194101.09406356473,50.0,ab,0.8769293171047039
-9.7,desr,38207533888.32699,195467.68128807333,50.0,ab,0.8616897135399455
-9.600000000000001,desr,38742644950.10306,196831.55748094583,50.0,ab,0.8465890645863716
-9.5,desr,39279947723.9078,198192.99637860843,50.0,ab,0.8316349781714649
-9.400000000000002,desr,39820720871.67118,199552.26415088715,50.0,ab,0.8167894365858466
-9.3,desr,40364454853.432205,200909.61968795565,50.0,ab,0.802064502379018
-9.2,desr,40911014852.01616,202265.31487111843,50.0,ab,0.7874615987899176
-9.100000000000001,desr,41461430104.217064,203619.59482856176,50.0,ab,0.7729515363097761
-9.0,desr,42013442852.0008,204972.69817711055,50.0,ab,0.7585915512918184
-8.900000000000002,desr,42569884926.98274,206324.85725095097,50.0,ab,0.7443060404642985
-8.8,desr,43129511128.63948,207676.2983182003,50.0,ab,0.7301258923411105
-8.7,desr,43692410347.85357,209027.24178613717,50.0,ab,0.7160472215410216
-8.600000000000001,desr,44261423156.529175,210383.1171152603,50.0,ab,0.7019987963159728
-8.5,desr,44836962260.84343,211747.3276313986,50.0,ab,0.6879717781727841
-8.400000000000002,desr,45419273604.147865,213117.10372317783,50.0,ab,0.673961770457634
-8.3,desr,46005937563.39392,214489.74591574937,50.0,ab,0.6600275167602909
-8.2,desr,46596689086.072815,215862.62317710006,50.0,ab,0.6461745831957728
-8.100000000000001,desr,47189991798.02248,217233.1709476307,50.0,ab,0.6324374763491214
-8.0,desr,47785264697.43096,218598.8889338486,50.0,ab,0.6188272408885105
-7.900000000000002,desr,48381263823.031425,219957.33870291573,50.0,ab,0.6053692087892593
-7.800000000000001,desr,48976794834.74736,221306.14111079174,50.0,ab,0.5920863300224148
-7.699999999999999,desr,49569745398.42616,222642.97359286563,50.0,ab,0.5790205103101478
-7.600000000000001,desr,50160492748.372025,223965.56734230218,50.0,ab,0.5661577457285816
-7.5,desr,50747125316.20088,225271.70439788068,50.0,ab,0.5535336167347822
-7.400000000000002,desr,51329126190.343414,226559.21465986036,50.0,ab,0.5411525533934736
-7.300000000000001,desr,51904384113.160515,227825.97284940543,50.0,ab,0.5290521255987102
-7.199999999999999,desr,52476649741.677,229078.76090490224,50.0,ab,0.5171469793479275
-7.100000000000001,desr,53049578433.93468,230324.96373615056,50.0,ab,0.5053573883277629
-7.0,desr,53621734507.306885,231563.4110630802,50.0,ab,0.4937100859006769
-6.899999999999999,desr,54192488559.14856,232792.95680592488,50.0,ab,0.4822144945121849
-6.800000000000001,desr,54761622910.90324,234012.47803755593,50.0,ab,0.47087145507777706
-6.699999999999999,desr,55328788093.80588,235220.87392715857,50.0,ab,0.45968433686160637
-6.600000000000001,desr,55893209035.55556,236417.06467844272,50.0,ab,0.4486646190426846
-6.5,desr,56453692366.73166,237599.99046509227,50.0,ab,0.43783135019631914
-6.399999999999999,desr,57010345134.890594,238768.6103657031,50.0,ab,0.42717805552943133
-6.300000000000001,desr,57562143067.86194,239921.9013000523,50.0,ab,0.4167198445723379
-6.199999999999999,desr,58109273422.50462,241058.8569681506,50.0,ab,0.40644861797130005
-6.100000000000001,desr,58649679740.72288,242178.48679318433,50.0,ab,0.39639811856483576
-6.0,desr,59185110806.88809,243279.8148691294,50.0,ab,0.3865310684004726
-5.899999999999999,desr,59712198002.214355,244361.87891351865,50.0,ab,0.3769045864266012
-5.800000000000001,desr,60234647292.37391,245427.15979312916,50.0,ab,0.36744630187826033
-5.699999999999999,desr,60751602657.73204,246478.76279035176,50.0,ab,0.35816788267831967
-5.600000000000001,desr,61264574884.31459,247516.67034228542,50.0,ab,0.3490386702899393
-5.5,desr,61772807290.90701,248540.8629173376,50.0,ab,0.3400688847987219
-5.399999999999999,desr,62275410294.80876,249551.3190454364,50.0,ab,0.33127073719680666
-5.300000000000001,desr,62774123052.55498,250548.01534588943,50.0,ab,0.3226105950417768
-5.199999999999999,desr,63267593410.2605,251530.92655298024,50.0,ab,0.3141089435898756
-5.100000000000001,desr,63756276687.515305,252500.0255393896,50.0,ab,0.3057548642493586
-5.0,desr,64239196711.760254,253455.28333752358,50.0,ab,0.29756197697984277
-4.899999999999999,desr,64717525859.36922,254396.6691588195,50.0,ab,0.2895074662143351
-4.800000000000001,desr,65190592762.49097,255324.15041110056,50.0,ab,0.28159990601198714
-4.699999999999999,desr,65657821088.225655,256237.69271403985,50.0,ab,0.2738460655144124
-4.600000000000001,desr,66119309467.86864,257137.2599127954,50.0,ab,0.2662414578239982
-4.5,desr,66575979468.245346,258022.81408986464,50.0,ab,0.2587683197116384
-4.399999999999999,desr,67026340815.361565,258895.38864874459,50.0,ab,0.25144845474467203
-4.300000000000001,desr,67473260870.04201,259755.93453626367,50.0,ab,0.2442329825231404
-4.199999999999999,desr,67914360283.18237,260604.28919882845,50.0,ab,0.23715819543070182
-4.100000000000001,desr,68350975894.01588,261440.29050233547,50.0,ab,0.23020043182259187
-4.0,desr,68781986323.06819,262263.77664951945,50.0,ab,0.22337544735754378
-3.8999999999999986,desr,69208071323.19,263074.58609812765,50.0,ab,0.21667036455515287
-3.8000000000000007,desr,69628432401.75839,263872.55747983046,50.0,ab,0.2100956867942081
-3.6999999999999993,desr,70043431210.50262,264657.5295197721,50.0,ab,0.20364369931606063
-3.6000000000000014,desr,70452839313.4933,265429.3409566725,50.0,ab,0.19731598034577402
-3.5,desr,70856565901.16634,266187.8304633853,50.0,ab,0.1911119804764425
-3.3999999999999986,desr,71252559935.94514,266932.8365678243,50.0,ab,0.18506105066147782
-3.3000000000000007,desr,71643549414.91957,267664.1975741626,50.0,ab,0.17911949641862535
-3.1999999999999993,desr,72028430611.1745,268381.751484215,50.0,ab,0.17330235032148877
-3.1000000000000014,desr,72407015641.73558,269085.3359189105,50.0,ab,0.16761061153761148
-3.0,desr,72779089690.21637,269775.4654476643,50.0,ab,0.16204568301018085
-2.8999999999999986,desr,73144648508.34938,270452.8291984508,50.0,ab,0.15660583780067938
-2.8000000000000007,desr,73504910889.12251,271117.5242018274,50.0,ab,0.15127134244332296
-2.6999999999999993,desr,73858401695.67868,271769.6447583102,50.0,ab,0.14606246791228017
-2.6000000000000014,desr,74206766279.98717,272409.28251537867,50.0,ab,0.1409534642928243
-2.5,desr,74548594098.72913,273036.52654121583,50.0,ab,0.13596358707549783
-2.3999999999999986,desr,74884794409.24077,273651.463395342,50.0,ab,0.13107812648722472
-2.3000000000000007,desr,75215499353.69272,274254.1771962859,50.0,ab,0.1262938731954364
-2.1999999999999993,desr,75539478678.33719,274844.7496864343,50.0,ab,0.12162727274921181
-2.1000000000000014,desr,75857553704.13208,275423.26029418985,50.0,ab,0.11706514793063505
-2.0,desr,76170342319.46327,275989.7861935599,50.0,ab,0.11259746256266112
-1.8999999999999986,desr,76476714045.10294,276544.4023612916,50.0,ab,0.10823918236755858
-1.8000000000000007,desr,76777117402.18782,277087.18163166667,50.0,ab,0.10398272475774917
-1.6999999999999993,desr,77072153101.02574,277618.19474905415,50.0,ab,0.09981850179387308
-1.6000000000000014,desr,77359902874.11214,278136.97297810164,50.0,ab,0.09577244145837227
-1.5,desr,77641921403.16733,278643.21268568473,50.0,ab,0.09182154518065033
-1.3999999999999986,desr,77917128338.8905,279137.22774115694,50.0,ab,0.08797988574456994
-1.3000000000000007,desr,78186527239.10689,279619.328164626,50.0,ab,0.08423242155120647
-1.1999999999999993,desr,78450576679.43591,280089.820294515,50.0,ab,0.08057188006260319
-1.1000000000000014,desr,78708281865.8665,280549.0069476426,50.0,ab,0.07701115043612461
-1.0,desr,78958944325.34306,280997.18757218885,50.0,ab,0.07355889795101689
-0.8999999999999986,desr,79205277038.2553,281434.65839389333,50.0,ab,0.07017693762183441
-0.8000000000000007,desr,79445916407.40883,281861.71255580353,50.0,ab,0.06688328353618189
-0.6999999999999993,desr,79681099292.57668,282278.6402518752,50.0,ab,0.06367393837293989
-0.6000000000000014,desr,79911097790.04434,282685.7288547093,50.0,ab,0.0605444887733988
-0.5,desr,80136122253.66408,283083.2630376825,50.0,ab,0.057491422709141204
-0.3999999999999986,desr,80356238936.27328,283471.52489171986,50.0,ab,0.05451322736504949
-0.3000000000000007,desr,80571105389.52467,283850.7940369432,50.0,ab,0.051613926104746355
-0.1999999999999993,desr,80781447360.88408,284221.25349323143,50.0,ab,0.04878315560670998
-0.10000000000000142,desr,80987406239.4611,284582.76747817354,50.0,ab,0.0460185055889859
0.0,desr,81188127573.72597,284935.1357505796,50.0,ab,0.043330917321707574
0.10000000000000142,desr,81383801414.55591,285278.1581916836,50.0,ab,0.040717301585875276
0.1999999999999993,desr,81574212587.14897,285611.63473960763,50.0,ab,0.038180005102137926
0.3000000000000007,desr,81758540889.0213,285935.3653229295,50.0,ab,0.03572940053436113
0.3999999999999986,desr,81938690606.7682,286249.1497933192,50.0,ab,0.03333968205213367
0.5,desr,82112356898.8056,286552.7878572019,50.0,ab,0.031040935971404338
0.6000000000000014,desr,82280701951.38858,286846.079006402,50.0,ab,0.02881726079131397
0.6999999999999993,desr,82443072290.27689,287128.8224477233,50.0,ab,0.026676811868039607
0.8000000000000007,desr,82599243416.96704,287400.81703141116,50.0,ab,0.02462205765223402
0.8999999999999986,desr,82749155489.70624,287661.861178445,50.0,ab,0.022653305483153474
1.0,desr,82893221553.09831,287911.7528066018,50.0,ab,0.020764685153800144
1.1000000000000014,desr,83030562293.58452,288150.289255228,50.0,ab,0.01896728341991505
1.1999999999999993,desr,83161899848.33133,288378.2048210341,50.0,ab,0.017251225229539813
1.3000000000000007,desr,83287776496.86337,288596.27412385616,50.0,ab,0.015609060898562177
1.3999999999999986,desr,83407842322.33034,288804.3540759069,50.0,ab,0.014045014559126656
1.5,desr,83522227336.78622,289002.30097546487,50.0,ab,0.012557062494320093
1.6000000000000014,desr,83630584867.61066,289189.97045908635,50.0,ab,0.011149395950123875
1.6999999999999993,desr,83733094306.90399,289367.2174529542,50.0,ab,0.009819379496885716
1.8000000000000007,desr,83829972151.19981,289533.89612331835,50.0,ab,0.008563926288324808
1.8999999999999986,desr,83920462945.27214,289689.8598259838,50.0,ab,0.007392553578679184
2.0,desr,84004360398.30325,289834.9610547965,50.0,ab,0.006307657277961454
2.1000000000000014,desr,84082495986.5611,289969.05138907774,50.0,ab,0.005298242919376861
2.1999999999999993,desr,84153649690.35236,290091.981439953,50.0,ab,0.004379841506835902
2.3000000000000007,desr,84218184974.18391,290203.60079552047,50.0,ab,0.003547537247499122
2.3999999999999986,desr,84275774470.43797,290303.75796480174,50.0,ab,0.002805350361541059
2.5,desr,84327782769.30066,290392.30032041215,50.0,ab,0.002135527070283416
2.6000000000000014,desr,84371741425.61166,290468.57319348695,50.0,ab,0.0015696984945670067
2.6999999999999993,desr,84409080233.8858,290532.31124845595,50.0,ab,0.0010893110163152642
2.8000000000000007,desr,84439032591.90115,290583.94347031624,50.0,ab,0.000704108489479438
2.8999999999999986,desr,84462259241.42981,290623.8969900472,50.0,ab,0.0004054960372741334
3.0,desr,84478936745.02676,290652.59726103494,50.0,ab,0.00019113305240736622
3.1000000000000014,desr,84489545383.1122,290670.4682280643,50.0,ab,5.479777469830083e-05
3.1999999999999993,desr,84493809730.09567,290677.93248910806,50.0,ab,0.0
3.3000000000000007,desr,84491804756.21397,290675.41145012114,50.0,ab,2.5764000561423472e-05
3.3999999999999986,desr,84485327923.69586,290663.32547302416,50.0,ab,0.00010899575445577625
3.5,desr,84472640685.16248,290642.0940170453,50.0,ab,0.0002720539914022879
3.6000000000000014,desr,84455347730.6243,290612.1357735691,50.0,ab,0.0004943450051193565
3.6999999999999993,desr,84433252440.83717,290573.86879462353,50.0,ab,0.0007784335248750551
3.8000000000000007,desr,84406559932.07536,290527.71061512,50.0,ab,0.001121729611181621
3.8999999999999986,desr,84375075039.64592,290474.07836894796,50.0,ab,0.0015268007910655967
4.0,desr,84337751686.9095,290411.5033658881,50.0,ab,0.0020071829504537675
4.100000000000001,desr,84295930641.16412,290338.49057311896,50.0,ab,0.0025457067351517537
4.199999999999999,desr,84248253582.29124,290255.41681648674,50.0,ab,0.0031599635909884682
4.300000000000001,desr,84194093801.28755,290162.65828021127,50.0,ab,0.003858163752852306
4.399999999999999,desr,84135446448.7383,290060.5906340137,50.0,ab,0.004614722066477839
4.5,desr,84070981806.08594,289949.589155343,50.0,ab,0.005446932828068185
4.600000000000001,desr,84001419333.53612,289830.02884679486,50.0,ab,0.006345670499928957
4.699999999999999,desr,83927561294.23308,289702.28454880265,50.0,ab,0.0073007212857412185
4.800000000000001,desr,83848927485.69139,289566.73104766983,50.0,ab,0.008318451239727409
4.899999999999999,desr,83766116311.03842,289423.74317900365,50.0,ab,0.009391279737194225
5.0,desr,83678689516.22876,289273.6959265904,50.0,ab,0.010525055664700744
5.100000000000001,desr,83588459719.86948,289116.9645167531,50.0,ab,0.011696424539049843
5.199999999999999,desr,83494393525.02519,288953.9245082151,50.0,ab,0.01291894477009592
