time,band,flux,fluxerr,zp,zpsys,mag
-9.600000000000001,desi,35719435670.90256,188994.8530614532,50.0,ab,0.9085429828442493
-9.5,desi,36205894759.882164,190279.4154311677,50.0,ab,0.8938562432636736
-9.400000000000002,desi,36695827515.00433,191562.76117919167,50.0,ab,0.8792627406141413
-9.3,desi,37189154802.635056,192845.12467709498,50.0,ab,0.8647636843762818
-9.2,desi,37685071039.32982,194126.7340860302,50.0,ab,0.8503811093238305
-9.100000000000001,desi,38183973752.91808,195407.81157068568,50.0,ab,0.8361016479664265
-9.0,desi,38686454970.64786,196688.57350194445,50.0,ab,0.8219071175086405
-8.900000000000002,desi,39191832490.90173,197969.2306490088,50.0,ab,0.8078155294383826
-8.8,desi,39700434183.87773,199249.98836168912,50.0,ab,0.7938163139147356
-8.7,desi,40212333994.97308,200531.0467435022,50.0,ab,0.779906252408189
-8.600000000000001,desi,40730408323.34937,201817.25719702494,50.0,ab,0.766007545241802
-8.5,desi,41254507714.4416,203111.63798993995,50.0,ab,0.7521259323105589
-8.400000000000002,desi,41784187018.45707,204411.6834442623,50.0,ab,0.7382745634016992
-8.3,desi,42318155577.78085,205714.95058552854,50.0,ab,0.7244876278826986
-8.2,desi,42856810242.509384,207019.0577019845,50.0,ab,0.7107548447203023
-8.100000000000001,desi,43398013010.94237,208321.6826639621,50.0,ab,0.6971298408325062
-8.0,desi,43940901709.701126,209620.56103822668,50.0,ab,0.6836320429992497
-7.900000000000002,desi,44484700403.19042,210913.48402869012,50.0,ab,0.6702777800049766
-7.800000000000001,desi,45028200435.94166,212198.2962715701,50.0,ab,0.6570929785066753
-7.699999999999999,desi,45570513665.44865,213472.89350988867,50.0,ab,0.6440946452282397
-7.600000000000001,desi,46111047841.14355,214735.2201691559,50.0,ab,0.6312919766228475
-7.5,desi,46648635439.53729,215983.26685321148,50.0,ab,0.6187070942021045
-7.400000000000002,desi,47182025748.78374,217215.0677764945,50.0,ab,0.6063629968494268
-7.300000000000001,desi,47711522442.65353,218428.6981464988,50.0,ab,0.5942462679800791
-7.199999999999999,desi,48237337699.60544,219630.2280298368,50.0,ab,0.5823461291804684
-7.100000000000001,desi,48764262538.5828,220826.281882824,50.0,ab,0.5705503031168782
-7.0,desi,49291412638.49913,222015.8125423837,50.0,ab,0.5588762931872537
-6.899999999999999,desi,49817000197.37309,223197.79465317985,50.0,ab,0.5473605242479351
-6.800000000000001,desi,50342156949.36565,224371.22376850087,50.0,ab,0.5359749067933031
-6.699999999999999,desi,50866094097.7376,225535.1154442862,50.0,ab,0.5247334792041727
-6.600000000000001,desi,51387545959.28293,226688.50432904408,50.0,ab,0.5136597595264369
-6.5,desi,51906805892.3671,227830.44325200957,50.0,ab,0.5027436920354411
-6.399999999999999,desi,52422442701.01011,228960.00231151583,50.0,ab,0.4920113208591559
-6.300000000000001,desi,52935448521.73522,230076.26796521913,50.0,ab,0.48143796202922573
-6.199999999999999,desi,53443720141.23021,231178.34212349323,50.0,ab,0.4710627521937738
-6.100000000000001,desi,53946982591.06418,232265.34124702628,50.0,ab,0.4608865591273563
-6.0,desi,54446010655.69396,233336.39544938778,50.0,ab,0.45088929548862566
-5.899999999999999,desi,54938515359.66059,234390.64760508493,50.0,ab,0.4411121575133272
-5.800000000000001,desi,55427508635.21704,235430.25115066656,50.0,ab,0.43149105931540177
-5.699999999999999,desi,55911769060.979996,236457.93109059767,50.0,ab,0.42204637091513675
-5.600000000000001,desi,56393274341.63226,237473.69522235476,50.0,ab,0.41273617604664636
-5.5,desi,56871063872.85466,238477.54942362357,50.0,ab,0.4035760736259455
-5.399999999999999,desi,57345702702.101974,239469.49769593947,50.0,ab,0.39455225789371084
-5.300000000000001,desi,57816003661.91473,240449.5422058335,50.0,ab,0.3856842820010513
-5.199999999999999,desi,58282270264.6033,241417.68332359966,50.0,ab,0.37696330387963073
-5.100000000000001,desi,58744704746.48668,242373.91965979175,50.0,ab,0.36838264164272516
-5.0,desi,59203504527.40147,243318.24809955334,50.0,ab,0.35993591662043656
-4.899999999999999,desi,59658461431.92581,244250.66383487394,50.0,ab,0.35162433282383887
-4.800000000000001,desi,60109188336.20276,245171.16039486064,50.0,ab,0.34345229588934956
-4.699999999999999,desi,60555461758.47501,246079.72967410827,50.0,ab,0.33542115469471057
-4.600000000000001,desi,60997458103.99066,246976.36195924654,50.0,ab,0.32752511154997066
-4.5,desi,61435098688.999084,247861.04595373385,50.0,ab,0.319763054397022
-4.399999999999999,desi,61868800759.65626,248734.61710489757,50.0,ab,0.312125210270473
-4.300000000000001,desi,62298989193.69364,249597.83831664256,50.0,ab,0.30460195441345306
-4.199999999999999,desi,62725539547.03554,250450.58859564827,50.0,ab,0.297193440846538
-4.100000000000001,desi,63147862713.41834,251292.74729204323,50.0,ab,0.2899078147462255
-4.0,desi,63565992982.66397,252124.19404320247,50.0,ab,0.28274236599737534
-3.8999999999999986,desi,63980760793.74418,252944.80871827947,50.0,ab,0.2756809551325894
-3.8000000000000007,desi,64392026967.219315,253754.4713634141,50.0,ab,0.26872421438106997
-3.6999999999999993,desi,64796922563.41629,254553.06214755293,50.0,ab,0.26191850462115696
-3.6000000000000014,desi,65199277662.81472,255340.46130882387,50.0,ab,0.2551974944251505
-3.5,desi,65595381666.987785,256116.54910140447,50.0,ab,0.2486212966634973
-3.3999999999999986,desi,65987726088.960434,256881.20574282686,50.0,ab,0.24214654753549425
-3.3000000000000007,desi,66375136641.13969,257634.31136166176,50.0,ab,0.2357908846999628
-3.1999999999999993,desi,66757545366.43357,258375.7459455217,50.0,ab,0.22955355613897055
-3.1000000000000014,desi,67135625392.07491,259105.38928932976,50.0,ab,0.22342185784776802
-3.0,desi,67509042038.32936,259823.70580217574,50.0,ab,0.21739959169352474
-2.8999999999999986,desi,67877031273.0542,260531.28851904513,50.0,ab,0.2114973565631999
-2.8000000000000007,desi,68240150855.11271,261228.20841627606,50.0,ab,0.20570450945919205
-2.6999999999999993,desi,68599261300.23577,261914.53440668958,50.0,ab,0.2000058572839869
-2.6000000000000014,desi,68953624578.66852,262590.33339486766,50.0,ab,0.1944117050459795
-2.5,desi,69303396419.42854,263255.6703301728,50.0,ab,0.18891815747258534
-2.3999999999999986,desi,69648863191.42143,263910.60825761204,50.0,ab,0.18351937438278654
-2.3000000000000007,desi,69989605528.0384,264555.20836664166,50.0,ab,0.1782205906156733
-2.1999999999999993,desi,70325166566.74284,265189.53003800666,50.0,ab,0.17302753135679794
-2.1000000000000014,desi,70656765499.07372,265813.6308887016,50.0,ab,0.1679200736147024
-2.0,desi,70983362237.85466,266427.5668151335,50.0,ab,0.1629130387050175
-1.8999999999999986,desi,71305893581.43538,267031.39203456655,50.0,ab,0.157990888334119
-1.8000000000000007,desi,71623532333.59482,267625.15912492183,50.0,ab,0.1531651156312428
-1.6999999999999993,desi,71936332108.66013,268208.91906300135,50.0,ab,0.14843372946844013
-1.6000000000000014,desi,72243880529.31346,268782.4022893233,50.0,ab,0.14380179065580379
-1.5,desi,72546857180.90471,269345.4609499681,50.0,ab,0.13925794751843767
-1.3999999999999986,desi,72845689234.40382,269898.32504116226,50.0,ab,0.1347948131349348
-1.3000000000000007,desi,73138329792.97755,270441.22150798235,50.0,ab,0.13044185892616156
-1.1999999999999993,desi,73427003494.72707,270974.37435992464,50.0,ab,0.1261649417642694
-1.1000000000000014,desi,73711362375.84215,271498.00478158507,50.0,ab,0.12196835965711372
-1.0,desi,73990635238.85385,272012.3312386848,50.0,ab,0.11786256522486482
-0.8999999999999986,desi,74265578862.39143,272517.5695796653,50.0,ab,0.11383552878157488
-0.8000000000000007,desi,74536472667.48468,273013.9331330555,50.0,ab,0.10988236370440418
-0.6999999999999993,desi,74803347757.53401,273501.63280081126,50.0,ab,0.10600186813350732
-0.6000000000000014,desi,75065140018.71147,273980.87714780995,50.0,ab,0.10220870748436894
-0.5,desi,75324045435.62595,274451.87248767115,50.0,ab,0.09847036337917459
-0.3999999999999986,desi,75578141552.85207,274914.82296506676,50.0,ab,0.09481393373814839
-0.3000000000000007,desi,75828519783.16164,275369.93063467613,50.0,ab,0.09122300907297287
-0.1999999999999993,desi,76075299952.84613,275817.462586387,50.0,ab,0.08769527157395984
-0.10000000000000142,desi,76318252875.18079,276257.43182025256,50.0,ab,0.08423340586619688
0.0,desi,76557230304.1637,276689.65813083824,50.0,ab,0.08083892229408818
0.10000000000000142,desi,76791948649.95772,277113.9617979167,50.0,ab,0.07751523439825903
0.1999999999999993,desi,77023034562.12563,277530.16353196866,50.0,ab,0.07425289252781297
0.3000000000000007,desi,77249144295.9778,277938.0844192113,50.0,ab,0.07107026164912256
0.3999999999999986,desi,77471766407.98302,278337.5458661364,50.0,ab,0.06794580933444294
0.5,desi,77689190605.06131,278728.36954353726,50.0,ab,0.06490296296876963
0.6000000000000014,desi,77902911768.95793,279110.37732999836,50.0,ab,0.061920228655605314
0.6999999999999993,desi,78110986986.82744,279483.3912548263,50.0,ab,0.059024141408198005
0.8000000000000007,desi,78314212961.43268,279847.23344038933,50.0,ab,0.056202985704462805
0.8999999999999986,desi,78512882956.02977,280201.72604383924,50.0,ab,0.05345214319146052
1.0,desi,78705793248.25189,280546.69119818124,50.0,ab,0.050787704096730835
1.1000000000000014,desi,78893954885.79471,280881.9509526572,50.0,ab,0.048195136510603476
1.1999999999999993,desi,79077698524.314,281208.2122214541,50.0,ab,0.045669402223538214
1.3000000000000007,desi,79257298719.48074,281526.2109534158,50.0,ab,0.043206288934623416
1.3999999999999986,desi,79430846821.1654,281835.8125610315,50.0,ab,0.040831473453007305
1.5,desi,79600873053.38748,282136.8823057329,50.0,ab,0.03850987740204914
1.6000000000000014,desi,79766279099.3828,282429.2852583406,50.0,ab,0.03625612065629369
1.6999999999999993,desi,79926897264.07307,282712.8862590359,50.0,ab,0.03407206972409327
1.8000000000000007,desi,80081924196.42493,282987.5498768365,50.0,ab,0.031968205645885206
1.8999999999999986,desi,80232442738.79272,283253.1403685437,50.0,ab,0.029929417955408155
2.0,desi,80377599060.5344,283509.5216371378,50.0,ab,0.027966881677983224
2.1000000000000014,desi,80517872588.82965,283756.5571895898,50.0,ab,0.026073726012814546
2.1999999999999993,desi,80652471974.65715,283994.11009405856,50.0,ab,0.024260247724335215
2.3000000000000007,desi,80782567563.37689,284222.04293644073,50.0,ab,0.022510323770607243
2.3999999999999986,desi,80906594354.03268,284440.2177762415,50.0,ab,0.02084465364417909
2.5,desi,81024518515.52641,284648.4961017269,50.0,ab,0.019263307701283594
2.6000000000000014,desi,81137499139.41153,284846.11532241816,50.0,ab,0.017750411211583383
2.6999999999999993,desi,81243819662.72778,285032.7363265963,50.0,ab,0.016328621330568893
2.8000000000000007,desi,81343854553.41382,285208.8534361346,50.0,ab,0.014992585043859918
2.8999999999999986,desi,81438983870.91858,285374.9585555301,50.0,ab,0.013723589406399839
3.0,desi,81528569020.07047,285531.54135610093,50.0,ab,0.012529905781473616
3.1000000000000014,desi,81612740227.02063,285679.08944991214,50.0,ab,0.01140955514416575
3.1999999999999993,desi,81691963454.94301,285818.0885537276,50.0,ab,0.010356119062766567
3.3000000000000007,desi,81767188347.8351,285949.0226432557,50.0,ab,0.00935679422133262
3.3999999999999986,desi,81837028469.06387,286072.37409793143,50.0,ab,0.008429826026450371
3.5,desi,81903850419.19719,286188.6238364532,50.0,ab,0.0075436574037759385
3.6000000000000014,desi,81966546713.5073,286298.25144327566,50.0,ab,0.0067128589050931
3.6999999999999993,desi,82025866737.37859,286401.73528623226,50.0,ab,0.005927384759822019
3.8000000000000007,desi,82082114482.77484,286499.5526254491,50.0,ab,0.00518311607099875
3.8999999999999986,desi,82135503081.62607,286592.179713692,50.0,ab,0.004477151173979621
4.0,desi,82184483900.3566,286678.0715965292,50.0,ab,0.00382987446971228
4.100000000000001,desi,82228691845.0253,286755.6310892922,50.0,ab,0.003246001954583022
4.199999999999999,desi,82268396694.36418,286825.2545327177,50.0,ab,0.0027218711793608463
4.300000000000001,desi,82304333671.5275,286887.33720172814,50.0,ab,0.002247696901168439
4.399999999999999,desi,82335815578.45213,286942.27341333,50.0,ab,0.0018324756235479356
4.5,desi,82363101750.37662,286990.4566285572,50.0,ab,0.0014727211637222126
4.600000000000001,desi,82387473379.12149,287032.27954856126,50.0,ab,0.0011514942439418974
4.699999999999999,desi,82408305609.41798,287068.1342049483,50.0,ab,0.000876993198854592
4.800000000000001,desi,82425711025.62415,287098.41204444325,50.0,ab,0.0006476996223234721
4.899999999999999,desi,82439763634.30423,287123.50400795904,50.0,ab,0.0004626102203886262
5.0,desi,82451587730.13995,287143.80060413264,50.0,ab,0.00030689739672595806
5.100000000000001,desi,82460406979.36119,287159.6919773835,50.0,ab,0.00019077026838232314
5.199999999999999,desi,82467673658.15623,287171.5679705448,50.0,ab,9.509588436173999e-05
5.300000000000001,desi,82472328465.18105,287179.8181821017,50.0,ab,3.381429773341438e-05
5.399999999999999,desi,82474897033.20358,287183.7219863343,50.0,ab,0.0
5.5,desi,82473439338.55977,287182.3414670993,50.0,ab,1.918990982474611e-05
5.600000000000001,desi,82470039226.78418,287175.7399177755,50.0,ab,6.395220643184985e-05
5.699999999999999,desi,82462432090.11742,287163.9803504699,50.0,ab,0.0001641064529991354
5.800000000000001,desi,82452959785.17137,287147.1255073744,50.0,ab,0.00028883009845870333
5.899999999999999,desi,82440484028.98166,287125.23787191295,50.0,ab,0.00045312262446017826
6.0,desi,82425980705.5822,287098.3796796869,50.0,ab,0.0006441473227880579
6.100000000000001,desi,82407428208.0883,287066.612929225,50.0,ab,0.0008885530950841769
6.200000000000003,desi,82385861719.37,287029.999392542,50.0,ab,0.0011727335705735698
6.299999999999997,desi,82362282679.18799,286988.6006255116,50.0,ab,0.0014835184703656523
6.399999999999999,desi,82335615823.28156,286942.4779780613,50.0,ab,0.0018351097346247514
6.5,desi,82306770422.62329,286891.69260419084,50.0,ab,0.002215552424623013
6.600000000000001,desi,82275203627.24164,286836.3054718207,50.0,ab,0.0026320404784634377
6.700000000000003,desi,82240388893.9021,286776.37737247656,50.0,ab,0.003091566732852158
6.799999999999997,desi,82203860971.46777,286711.65731731994,50.0,ab,0.003573914866720429
6.899999999999999,desi,82163590514.07031,286641.89860145247,50.0,ab,0.004105931322023082
7.0,desi,82120361018.80446,286567.1681653951,50.0,ab,0.00467733015640448
7.100000000000001,desi,82074572481.34052,286487.5327583366,50.0,ab,0.005282882022310531
7.200000000000003,desi,82026522233.07724,286403.05894939456,50.0,ab,0.005918708319125443
7.299999999999997,desi,81975236310.3913,286313.8131386912,50.0,ab,0.006597761828846416
7.399999999999999,desi,81921393514.15082,286219.86156825186,50.0,ab,0.007311127020177111
7.5,desi,81864988500.59686,286121.27033273084,50.0,ab,0.008058942156129234
7.600000000000001,desi,81806050340.09792,286018.10538996605,50.0,ab,0.00884089231560381
7.700000000000003,desi,81744794621.83264,285910.4325713721,50.0,ab,0.009654187461762831
7.799999999999997,desi,81679979495.39287,285798.31759217044,50.0,ab,0.010515404905220294
7.899999999999999,desi,81614466477.85628,285681.8260614649,50.0,ab,0.011386590185463064
8.0,desi,81544849475.97682,285561.0234921646,50.0,ab,0.012313116550838998
8.100000000000001,desi,81473507659.25597,285435.9753107567,50.0,ab,0.01326341932205466
8.200000000000003,desi,81399652275.587,285306.9748590939,50.0,ab,0.014248080877020897
8.299999999999997,desi,81324026154.76294,285174.1437543512,50.0,ab,0.015257276638912742
8.399999999999999,desi,81246602508.56895,285037.2893923473,50.0,ab,0.016291432228072722
8.5,desi,81165723661.72586,284896.2186336826,50.0,ab,0.017372792264541914
8.600000000000001,desi,81083099711.27614,284750.7377745052,50.0,ab,0.018478597783165185
8.700000000000003,desi,80997709402.46585,284600.65251575527,50.0,ab,0.019622611795625744
8.799999999999997,desi,80909715765.9239,284445.76793085167,50.0,ab,0.02080276627327038
8.899999999999999,desi,80818794672.12422,284285.8884317947,50.0,ab,0.022023532277323454
9.0,desi,80724518005.48299,284120.81773364835,50.0,ab,0.02329080357640123
