time-rel	g	r	i
189.5	16.531940375982067	16.103023204264876	16.119899915824917
190.0	16.53278563411899	16.103211896745236	16.11985993265993
190.5	16.533630892255914	16.103400589225593	16.11981994949495
191.0	16.53447615039284	16.103589281705954	16.119779966329965
191.5	16.535321408529764	16.10377797418631	16.119739983164983
192.0	16.53616666666669	16.103966666666672	16.119699999999998
192.5	16.537011924803615	16.10415535914703	16.119660016835017
193.0	16.537857182940538	16.10434405162739	16.11962003367003
193.5	16.538702441077465	16.10453274410775	16.11958005050505
194.0	16.53954769921439	16.104721436588108	16.11954006734007
194.5	16.54039295735131	16.104910129068468	16.119500084175083
195.0	16.54123821548824	16.105098821548825	16.1194601010101
195.5	16.542083473625162	16.105287514029186	16.119420117845117
196.0	16.54292873176209	16.105476206509543	16.119380134680135
196.5	16.543773989899012	16.105664898989904	16.11934015151515
197.0	16.544619248035936	16.105853591470265	16.11930016835017
197.5	16.545464506172863	16.10604228395062	16.119260185185183
198.0	16.546309764309786	16.106230976430982	16.119220202020202
198.5	16.547155022446713	16.10641966891134	16.119180218855217
199.0	16.548000280583636	16.1066083613917	16.119140235690235
199.5	16.54884553872056	16.106797053872057	16.119100252525254
200.0	16.549690796857487	16.106985746352418	16.11906026936027
200.5	16.55053605499441	16.107174438832775	16.119020286195287
201.0	16.551381313131333	16.107363131313136	16.118980303030302
201.5	16.55222657126826	16.107551823793496	16.11894031986532
202.0	16.553071829405184	16.107740516273854	16.118900336700335
202.5	16.55391708754211	16.107929208754214	16.118860353535354
203.0	16.554762345679034	16.10811790123457	16.11882037037037
203.5	16.555607603815957	16.108306593714932	16.118780387205387
204.0	16.556452861952884	16.10849528619529	16.118740404040402
204.5	16.557298120089808	16.10868397867565	16.11870042087542
205.0	16.55814337822673	16.10887267115601	16.118660437710435
205.5	16.558988636363658	16.109061363636368	16.118620454545454
206.0	16.55983389450058	16.10925005611673	16.118580471380472
206.5	16.56067915263751	16.109438748597086	16.118540488215487
207.0	16.56152441077443	16.109627441077446	16.118500505050505
207.5	16.562369668911355	16.109816133557803	16.11846052188552
208.0	16.563214927048282	16.110004826038164	16.11842053872054
208.5	16.564060185185205	16.110193518518525	16.118380555555554
209.0	16.564905443322132	16.110382210998882	16.118340572390572
209.5	16.565750701459056	16.110570903479243	16.118300589225587
210.0	16.56659595959598	16.1107595959596	16.118260606060606
210.5	16.567441217732906	16.11094828843996	16.11822062289562
211.0	16.56828647586983	16.111136980920318	16.11818063973064
211.5	16.569131734006753	16.11132567340068	16.118140656565657
212.0	16.56997699214368	16.111514365881035	16.118100673400672
212.5	16.570822250280603	16.111703058361396	16.11806069023569
213.0	16.57166750841753	16.111891750841757	16.118020707070706
213.5	16.572512766554453	16.112080443322114	16.117980723905724
214.0	16.573358024691377	16.112269135802475	16.11794074074074
214.5	16.574203282828304	16.11245782828283	16.117900757575757
215.0	16.575048540965227	16.112646520763192	16.117860774410772
215.5	16.57589379910215	16.11283521324355	16.11782079124579
216.0	16.576739057239077	16.11302390572391	16.117780808080806
216.5	16.577584315376	16.11321259820427	16.117740824915824
217.0	16.578429573512928	16.113401290684628	16.117700841750842
217.5	16.57927483164985	16.11358998316499	16.117660858585857
218.0	16.580120089786774	16.113778675645346	16.117620875420876
218.5	16.5809653479237	16.113967368125707	16.11758089225589
219.0	16.581810606060625	16.114156060606064	16.11754090909091
219.5	16.58265586419755	16.114344753086424	16.117500925925924
220.0	16.583501122334475	16.114533445566785	16.117460942760943
220.5	16.5843463804714	16.114722138047142	16.117420959595957
221.0	16.585191638608325	16.114910830527503	16.117380976430976
221.5	16.58603689674525	16.11509952300786	16.11734099326599
222.0	16.586882154882172	16.11528821548822	16.11730101010101
222.5	16.5877274130191	16.115476907968578	16.117261026936028
223.0	16.588572671156022	16.11566560044894	16.117221043771043
223.5	16.58941792929295	16.115854292929296	16.11718106060606
224.0	16.590263187429873	16.116042985409656	16.117141077441076
224.5	16.591108445566796	16.116231677890017	16.117101094276094
225.0	16.591953703703723	16.116420370370374	16.11706111111111
225.5	16.592798961840646	16.116609062850735	16.117021127946128
226.0	16.59364421997757	16.116797755331092	16.116981144781143
226.5	16.594489478114497	16.116986447811453	16.11694116161616
227.0	16.59533473625142	16.11717514029181	16.116901178451176
227.5	16.596179994388347	16.11736383277217	16.116861195286194
228.0	16.59702525252527	16.11755252525253	16.116821212121213
228.5	16.597870510662194	16.11774121773289	16.116781228956228
229.0	16.59871576879912	16.11792991021325	16.116741245791246
229.5	16.599561026936044	16.118118602693606	16.11670126262626
230.0	16.60040628507297	16.118307295173967	16.11666127946128
230.5	16.601251543209894	16.118495987654324	16.116621296296294
231.0	16.602096801346818	16.118684680134685	16.116581313131313
231.5	16.602942059483745	16.11887337261504	16.116541329966328
232.0	16.603787317620668	16.119062065095402	16.116501346801346
232.5	16.60463257575759	16.119250757575763	16.11646136363636
233.0	16.60547783389452	16.11943945005612	16.11642138047138
233.5	16.60632309203144	16.11962814253648	16.116381397306398
234.0	16.60716835016837	16.119816835016838	16.116341414141413
234.5	16.608013608305292	16.1200055274972	16.11630143097643
235.0	16.608858866442215	16.120194219977556	16.116261447811446
235.5	16.609704124579142	16.120382912457917	16.116221464646465
236.0	16.610549382716066	16.120571604938277	16.11618148148148
236.5	16.61139464085299	16.120760297418634	16.116141498316498
237.0	16.612239898989916	16.120948989898995	16.116101515151513
237.5	16.61308515712684	16.121137682379352	16.11606153198653
238.0	16.613930415263766	16.121326374859713	16.116021548821546
238.5	16.61477567340069	16.12151506734007	16.115981565656565
239.0	16.615620931537613	16.12170375982043	16.115941582491583
239.5	16.61646618967454	16.12189245230079	16.115901599326598
240.0	16.616820720720725	16.1220927927928	16.115827927927928
240.5	16.61715480480481	16.122293618618624	16.11575285285285
241.0	16.617488888888893	16.12249444444445	16.115677777777776
241.5	16.617822972972977	16.122695270270274	16.115602702702702
242.0	16.618157057057065	16.1228960960961	16.115527627627625
242.5	16.61849114114115	16.123096921921928	16.11545255255255
243.0	16.618825225225233	16.123297747747753	16.115377477477477
243.5	16.619159309309318	16.123498573573578	16.1153024024024
244.0	16.6194933933934	16.123699399399403	16.115227327327325
244.5	16.619827477477486	16.12390022522523	16.11515225225225
245.0	16.62016156156157	16.124101051051056	16.115077177177174
245.5	16.620495645645654	16.12430187687688	16.1150021021021
246.0	16.62082972972974	16.124502702702706	16.114927027027026
246.5	16.621163813813823	16.124703528528535	16.114851951951948
