time-rel	g	r	i
25.5	17.530256045519202	17.298145199146514	17.295317603129448
26.0	17.530775248933143	17.29833338074917	17.295322048364156
26.5	17.531294452347083	17.298521562351826	17.295326493598864
27.0	17.531813655761024	17.29870974395448	17.295330938833573
27.5	17.53233285917496	17.298897925557135	17.29533538406828
28.0	17.5328520625889	17.29908610715979	17.29533982930299
28.5	17.533371266002842	17.299274288762447	17.295344274537698
29.0	17.533890469416782	17.2994624703651	17.295348719772406
29.5	17.534409672830723	17.299650651967756	17.295353165007114
30.0	17.534928876244663	17.299838833570412	17.295357610241822
30.5	17.535448079658604	17.300027015173068	17.29536205547653
31.0	17.535967283072544	17.300215196775724	17.29536650071124
31.5	17.536486486486485	17.300403378378377	17.295370945945947
32.0	17.537005689900425	17.300591559981033	17.295375391180656
32.5	17.537524893314366	17.30077974158369	17.295379836415364
33.0	17.538044096728306	17.300967923186345	17.295384281650072
33.5	17.538563300142247	17.301156104788998	17.29538872688478
34.0	17.539082503556187	17.301344286391654	17.29539317211949
34.5	17.539601706970128	17.30153246799431	17.295397617354197
35.0	17.540120910384065	17.301720649596966	17.295402062588906
35.5	17.540640113798005	17.301908831199622	17.295406507823614
36.0	17.541159317211946	17.302097012802275	17.295410953058322
36.5	17.541678520625887	17.30228519440493	17.29541539829303
37.0	17.542197724039827	17.302473376007587	17.29541984352774
37.5	17.542716927453768	17.302661557610243	17.295424288762447
38.0	17.543236130867708	17.302849739212895	17.295428733997156
38.5	17.54375533428165	17.30303792081555	17.295433179231864
39.0	17.54427453769559	17.303226102418208	17.295437624466572
39.5	17.54479374110953	17.303414284020864	17.29544206970128
40.0	17.54531294452347	17.303602465623516	17.29544651493599
40.5	17.54583214793741	17.303790647226172	17.295450960170697
41.0	17.54635135135135	17.30397882882883	17.295455405405406
41.5	17.54687055476529	17.304167010431485	17.295459850640114
42.0	17.54738975817923	17.30435519203414	17.295464295874822
42.5	17.54790896159317	17.304543373636793	17.29546874110953
43.0	17.54842816500711	17.30473155523945	17.29547318634424
43.5	17.54894736842105	17.304919736842105	17.295477631578947
44.0	17.54946657183499	17.30510791844476	17.295482076813656
44.5	17.54998577524893	17.305296100047414	17.295486522048364
45.0	17.55050497866287	17.30548428165007	17.295490967283072
45.5	17.551024182076812	17.305672463252726	17.29549541251778
46.0	17.551543385490753	17.305860644855382	17.29549985775249
46.5	17.552062588904693	17.30604882645804	17.295504302987197
47.0	17.552581792318634	17.30623700806069	17.295508748221906
47.5	17.553100995732574	17.306425189663347	17.295513193456614
48.0	17.553620199146515	17.306613371266003	17.295517638691322
48.5	17.554139402560455	17.30680155286866	17.29552208392603
49.0	17.554658605974396	17.306989734471312	17.29552652916074
49.5	17.555177809388333	17.307177916073968	17.29553097439545
50.0	17.555697012802273	17.307366097676624	17.29553541963016
50.5	17.556216216216214	17.30755427927928	17.295539864864867
51.0	17.556735419630154	17.307742460881936	17.295544310099576
51.5	17.557254623044095	17.30793064248459	17.295548755334284
52.0	17.557773826458035	17.308118824087245	17.295553200568992
52.5	17.558293029871976	17.3083070056899	17.2955576458037
53.0	17.558812233285916	17.308495187292557	17.29556209103841
53.5	17.559331436699857	17.30868336889521	17.295566536273117
54.0	17.559850640113797	17.308871550497866	17.295570981507826
54.5	17.560369843527738	17.309059732100522	17.295575426742534
55.0	17.56088904694168	17.309247913703178	17.295579871977242
55.5	17.56140825035562	17.30943609530583	17.29558431721195
56.0	17.56192745376956	17.309624276908487	17.29558876244666
56.5	17.5624466571835	17.309812458511143	17.295593207681367
57.0	17.562965860597437	17.3100006401138	17.295597652916076
57.5	17.563485064011378	17.310188821716455	17.295602098150784
58.0	17.564004267425318	17.310377003319108	17.295606543385492
58.5	17.56452347083926	17.310565184921764	17.2956109886202
59.0	17.5650426742532	17.31075336652442	17.29561543385491
59.5	17.56556187766714	17.310941548127076	17.295619879089617
60.0	17.56608108108108	17.31112972972973	17.295624324324326
60.5	17.56660028449502	17.311317911332385	17.295628769559034
61.0	17.56711948790896	17.31150609293504	17.295633214793742
61.5	17.5676386913229	17.311694274537697	17.29563766002845
62.0	17.568157894736842	17.311882456140353	17.29564210526316
62.5	17.568677098150783	17.312070637743005	17.295646550497867
63.0	17.569196301564723	17.31225881934566	17.295650995732576
63.5	17.569715504978664	17.312447000948318	17.295655440967284
64.0	17.570234708392604	17.312635182550974	17.295659886201992
64.5	17.57075391180654	17.312823364153626	17.2956643314367
65.0	17.57127311522048	17.313011545756282	17.29566877667141
65.5	17.571792318634422	17.31319972735894	17.295673221906117
66.0	17.572311522048363	17.313387908961595	17.295677667140826
66.5	17.572830725462303	17.31357609056425	17.295682112375534
67.0	17.573349928876244	17.313764272166903	17.295686557610242
67.5	17.573869132290184	17.31395245376956	17.29569100284495
68.0	17.574388335704125	17.314140635372215	17.29569544807966
68.5	17.574907539118065	17.31432881697487	17.295699893314367
69.0	17.575426742532006	17.314516998577524	17.295704338549076
69.5	17.575945945945946	17.31470518018018	17.295708783783784
70.0	17.576465149359887	17.314893361782836	17.295713229018492
70.5	17.576984352773827	17.315081543385492	17.2957176742532
71.0	17.577503556187768	17.315269724988145	17.29572211948791
71.5	17.578022759601705	17.3154579065908	17.295726564722617
72.0	17.578541963015645	17.315646088193457	17.295731009957326
72.5	17.579061166429586	17.315834269796113	17.295735455192034
73.0	17.579580369843526	17.31602245139877	17.295739900426742
73.5	17.580099573257467	17.316210633001422	17.29574434566145
74.0	17.580618776671407	17.316398814604078	17.29574879089616
74.5	17.581137980085348	17.316586996206734	17.295753236130867
75.0	17.58165718349929	17.31677517780939	17.295757681365576
75.5	17.58217638691323	17.316963359412043	17.295762126600284
76.0	17.58269559032717	17.3171515410147	17.295766571834992
76.5	17.58321479374111	17.317339722617355	17.2957710170697
77.0	17.58373399715505	17.31752790422001	17.295775462304412
77.5	17.58425320056899	17.317716085822667	17.29577990753912
78.0	17.58477240398293	17.31790426742532	17.29578435277383
78.5	17.585291607396872	17.318092449027976	17.295788798008537
79.0	17.58581081081081	17.318280630630632	17.295793243243246
79.5	17.58633001422475	17.318468812233288	17.295797688477954
80.0	17.58684921763869	17.31865699383594	17.295802133712662
80.5	17.58736842105263	17.318845175438597	17.29580657894737
81.0	17.58788762446657	17.319033357041253	17.29581102418208
81.5	17.58840682788051	17.31922153864391	17.295815469416787
82.0	17.588926031294452	17.31940972024656	17.295819914651496
82.5	17.589445234708393	17.319597901849217	17.295824359886204
83.0	17.589964438122333	17.319786083451874	17.295828805120912
83.5	17.590483641536274	17.31997426505453	17.29583325035562
84.0	17.591002844950214	17.320162446657186	17.29583769559033
84.5	17.591522048364155	17.32035062825984	17.295842140825037
85.0	17.592041251778095	17.320538809862494	17.295846586059746
85.5	17.592560455192036	17.32072699146515	17.295851031294454
86.0	17.593079658605976	17.320915173067807	17.295855476529162
86.5	17.593598862019913	17.32110335467046	17.29585992176387
87.0	17.594118065433854	17.321291536273115	17.29586436699858
87.5	17.594637268847794	17.32147971787577	17.295868812233287
88.0	17.595156472261735	17.321667899478427	17.295873257467996
88.5	17.595675675675675	17.321856081081084	17.295877702702704
89.0	17.596194879089616	17.322044262683736	17.295882147937412
89.5	17.596714082503556	17.322232444286392	17.29588659317212
90.0	17.597233285917497	17.32242062588905	17.29589103840683
90.5	17.597752489331437	17.322608807491704	17.295895483641537
91.0	17.598271692745378	17.322796989094357	17.295899928876246
91.5	17.59879089615932	17.322985170697013	17.295904374110954
92.0	17.59931009957326	17.32317335229967	17.295908819345662
92.5	17.5998293029872	17.323361533902325	17.29591326458037
93.0	17.60034850640114	17.32354971550498	17.29591770981508
93.5	17.600867709815077	17.323737897107634	17.295922155049787
94.0	17.601386913229017	17.32392607871029	17.295926600284496
94.5	17.601906116642958	17.324114260312946	17.295931045519204
95.0	17.6024253200569	17.324302441915602	17.295935490753912
95.5	17.60294452347084	17.324490623518255	17.29593993598862
96.0	17.60346372688478	17.32467880512091	17.29594438122333
96.5	17.60398293029872	17.324866986723567	17.295948826458037
97.0	17.60450213371266	17.325055168326223	17.295953271692746
97.5	17.6050213371266	17.325243349928876	17.295957716927454
98.0	17.60554054054054	17.32543153153153	17.295962162162162
98.5	17.606059743954482	17.325619713134188	17.29596660739687
99.0	17.606578947368423	17.325807894736844	17.29597105263158
99.5	17.607098150782363	17.3259960763395	17.295975497866287
100.0	17.607617354196304	17.326184257942153	17.295979943100996
100.5	17.608136557610244	17.32637243954481	17.295984388335704
101.0	17.60865576102418	17.326560621147465	17.295988833570412
101.5	17.60917496443812	17.32674880275012	17.29599327880512
102.0	17.609694167852062	17.326936984352773	17.29599772403983
102.5	17.610213371266003	17.32712516595543	17.296002169274537
103.0	17.610732574679943	17.327313347558086	17.296006614509245
103.5	17.611251778093884	17.32750152916074	17.296011059743954
104.0	17.611770981507824	17.327689710763398	17.296015504978666
104.5	17.612290184921765	17.32787789236605	17.296019950213374
105.0	17.612809388335705	17.328066073968706	17.296024395448082
105.5	17.613328591749646	17.328254255571363	17.29602884068279
106.0	17.613847795163586	17.32844243717402	17.2960332859175
106.5	17.614366998577527	17.32863061877667	17.296037731152207
107.0	17.614886201991467	17.328818800379327	17.296042176386916
107.5	17.615405405405408	17.329006981981983	17.296046621621624
108.0	17.61592460881935	17.32919516358464	17.296051066856332
108.5	17.616443812233285	17.329383345187292	17.29605551209104
109.0	17.616963015647226	17.329571526789948	17.29605995732575
109.5	17.617482219061166	17.329759708392604	17.296064402560457
110.0	17.618001422475107	17.32994788999526	17.296068847795166
110.5	17.618520625889047	17.330136071597916	17.296073293029874
111.0	17.619039829302988	17.33032425320057	17.296077738264582
111.5	17.61955903271693	17.330512434803225	17.29608218349929
112.0	17.62007823613087	17.33070061640588	17.296086628734
112.5	17.62059743954481	17.330888798008537	17.296091073968707
113.0	17.62111664295875	17.33107697961119	17.296095519203416
113.5	17.62163584637269	17.331265161213846	17.296099964438124
114.0	17.62215504978663	17.331453342816502	17.296104409672832
114.5	17.62267425320057	17.331641524419158	17.29610885490754
115.0	17.623193456614512	17.331829706021814	17.29611330014225
115.5	17.623712660028453	17.332017887624467	17.296117745376957
116.0	17.62423186344239	17.332206069227123	17.296122190611666
116.5	17.62475106685633	17.33239425082978	17.296126635846374
117.0	17.62527027027027	17.332582432432435	17.296131081081082
117.5	17.62578947368421	17.332770614035088	17.29613552631579
118.0	17.62630867709815	17.332958795637744	17.2961399715505
118.5	17.626827880512092	17.3331469772404	17.296144416785207
119.0	17.627347083926033	17.333335158843056	17.296148862019916
119.5	17.627866287339973	17.333523340445712	17.296153307254624
120.0	17.628385490753914	17.333711522048365	17.296157752489332
120.5	17.628904694167854	17.33389970365102	17.29616219772404
121.0	17.629423897581795	17.334087885253677	17.29616664295875
121.5	17.629943100995735	17.334276066856333	17.296171088193457
122.0	17.630462304409676	17.334464248458985	17.296175533428165
122.5	17.630981507823616	17.33465243006164	17.296179978662874
123.0	17.631500711237553	17.334840611664298	17.296184423897582
123.5	17.632019914651494	17.335028793266954	17.29618886913229
124.0	17.632539118065434	17.335216974869606	17.296193314367
124.5	17.633058321479375	17.335405156472262	17.296197759601707
125.0	17.633577524893315	17.33559333807492	17.296202204836415
125.5	17.634096728307256	17.335781519677575	17.296206650071124
126.0	17.634615931721196	17.33596970128023	17.296211095305832
126.5	17.635135135135137	17.336157882882883	17.29621554054054
127.0	17.635654338549077	17.33634606448554	17.29621998577525
127.5	17.636173541963018	17.336534246088195	17.296224431009957
128.0	17.63669274537696	17.33672242769085	17.296228876244665
128.5	17.6372119487909	17.336910609293504	17.296233321479374
129.0	17.63773115220484	17.33709879089616	17.296237766714082
129.5	17.63825035561878	17.337286972498816	17.29624221194879
130.0	17.63876955903272	17.337475154101472	17.2962466571835
130.5	17.639288762446657	17.33766333570413	17.296251102418207
131.0	17.639807965860598	17.33785151730678	17.296255547652915
131.5	17.64032716927454	17.338039698909437	17.296259992887627
132.0	17.64084637268848	17.338227880512093	17.296264438122336
132.5	17.64136557610242	17.33841606211475	17.296268883357044
133.0	17.64188477951636	17.338604243717402	17.296273328591752
133.5	17.6424039829303	17.338792425320058	17.29627777382646
134.0	17.64292318634424	17.338980606922714	17.29628221906117
134.5	17.64344238975818	17.33916878852537	17.296286664295877
135.0	17.643961593172122	17.339356970128026	17.296291109530586
135.5	17.644480796586063	17.33954515173068	17.296295554765294
136.0	17.645000000000003	17.339733333333335	17.296300000000002
136.5	17.645519203413944	17.33992151493599	17.29630444523471
137.0	17.646038406827884	17.340109696538647	17.29630889046942
137.5	17.646557610241825	17.3402978781413	17.296313335704127
138.0	17.64707681365576	17.340486059743956	17.296317780938836
138.5	17.647596017069702	17.340674241346612	17.296322226173544
139.0	17.648115220483643	17.340862422949268	17.296326671408252
139.5	17.648634423897583	17.34105060455192	17.29633111664296
140.0	17.649153627311524	17.341238786154577	17.29633556187767
140.5	17.649672830725464	17.341426967757233	17.296340007112377
141.0	17.650192034139405	17.34161514935989	17.296344452347086
141.5	17.650711237553345	17.341803330962545	17.296348897581794
142.0	17.651230440967286	17.341991512565198	17.296353342816502
142.5	17.651749644381226	17.342179694167854	17.29635778805121
143.0	17.652268847795167	17.34236787577051	17.29636223328592
143.5	17.652788051209107	17.342556057373166	17.296366678520627
144.0	17.653307254623048	17.34274423897582	17.296371123755335
144.5	17.65382645803699	17.342932420578475	17.296375568990044
145.0	17.65434566145093	17.34312060218113	17.296380014224752
145.5	17.654864864864866	17.343308783783787	17.29638445945946
146.0	17.655384068278806	17.343496965386443	17.29638890469417
146.5	17.655903271692747	17.343685146989095	17.296393349928877
147.0	17.656422475106687	17.34387332859175	17.296397795163585
147.5	17.656941678520628	17.344061510194408	17.296402240398294
148.0	17.65746088193457	17.344249691797064	17.296406685633002
148.5	17.65798008534851	17.344437873399716	17.29641113086771
149.0	17.65849928876245	17.344626055002372	17.29641557610242
149.5	17.65901849217639	17.34481423660503	17.296420021337127
150.0	17.65953769559033	17.345002418207685	17.296424466571835
150.5	17.66005689900427	17.345190599810337	17.296428911806544
151.0	17.66057610241821	17.345378781412993	17.296433357041252
151.5	17.661095305832152	17.34556696301565	17.29643780227596
152.0	17.661614509246093	17.345755144618305	17.29644224751067
152.5	17.66213371266003	17.34594332622096	17.296446692745377
153.0	17.66265291607397	17.346131507823614	17.296451137980085
153.5	17.66317211948791	17.34631968942627	17.296455583214794
154.0	17.66369132290185	17.346507871028926	17.296460028449502
154.5	17.66421052631579	17.346696052631582	17.29646447368421
155.0	17.664729729729732	17.346884234234235	17.29646891891892
155.5	17.665248933143673	17.34707241583689	17.296473364153627
156.0	17.665768136557613	17.347260597439547	17.296477809388335
156.5	17.666287339971554	17.347448779042203	17.296482254623044
157.0	17.666806543385494	17.34763696064486	17.296486699857752
157.5	17.667325746799435	17.347825142247512	17.29649114509246
158.0	17.667844950213375	17.348013323850168	17.29649559032717
158.5	17.668364153627316	17.348201505452824	17.296500035561877
159.0	17.668883357041256	17.34838968705548	17.29650448079659
159.5	17.669402560455197	17.348577868658133	17.296508926031297
160.0	17.669921763869134	17.34876605026079	17.296513371266006
160.5	17.670440967283074	17.348954231863445	17.296517816500714
161.0	17.670960170697015	17.3491424134661	17.296522261735422
161.5	17.671479374110955	17.349330595068757	17.29652670697013
162.0	17.671998577524896	17.34951877667141	17.29653115220484
162.5	17.672517780938836	17.349706958274066	17.296535597439547
163.0	17.673036984352777	17.349895139876722	17.296540042674255
163.5	17.673556187766717	17.350083321479378	17.296544487908964
164.0	17.674075391180658	17.35027150308203	17.296548933143672
164.5	17.6745945945946	17.350459684684687	17.29655337837838
165.0	17.67511379800854	17.350647866287343	17.29655782361309
165.5	17.67563300142248	17.35083604789	17.296562268847797
166.0	17.67615220483642	17.35102422949265	17.296566714082505
166.5	17.67667140825036	17.351212411095307	17.296571159317214
167.0	17.6771906116643	17.351400592697964	17.296575604551922
167.5	17.677709815078238	17.35158877430062	17.29658004978663
168.0	17.67822901849218	17.351776955903276	17.29658449502134
168.5	17.67874822190612	17.35196513750593	17.296588940256047
169.0	17.67926742532006	17.352153319108584	17.296593385490755
169.5	17.679786628734	17.35234150071124	17.296597830725464
170.0	17.68030583214794	17.352529682313897	17.296602275960172
170.5	17.68082503556188	17.35271786391655	17.29660672119488
171.0	17.68134423897582	17.352906045519205	17.29661116642959
171.5	17.681863442389762	17.35309422712186	17.296615611664297
172.0	17.682382645803703	17.353282408724517	17.296620056899005
172.5	17.682901849217643	17.353470590327174	17.296624502133714
173.0	17.683421052631584	17.353658771929826	17.296628947368422
173.5	17.683940256045524	17.353846953532482	17.29663339260313
174.0	17.684459459459465	17.35403513513514	17.29663783783784
174.5	17.684978662873405	17.354223316737794	17.296642283072547
175.0	17.685497866287342	17.354411498340447	17.296646728307255
175.5	17.686017069701283	17.354599679943103	17.296651173541964
176.0	17.686536273115223	17.35478786154576	17.296655618776672
176.5	17.687055476529164	17.354976043148415	17.29666006401138
177.0	17.687574679943104	17.355164224751068	17.29666450924609
177.5	17.688093883357045	17.355352406353724	17.296668954480797
178.0	17.688613086770985	17.35554058795638	17.296673399715505
178.5	17.689132290184926	17.355728769559036	17.296677844950214
179.0	17.689651493598866	17.355916951161692	17.296682290184922
179.5	17.690170697012807	17.356105132764345	17.29668673541963
180.0	17.690689900426747	17.356293314367	17.29669118065434
180.5	17.691209103840688	17.356481495969657	17.296695625889047
181.0	17.69172830725463	17.356669677572313	17.296700071123755
181.5	17.69224751066857	17.356857859174966	17.296704516358464
182.0	17.692766714082506	17.35704604077762	17.296708961593172
182.5	17.693285917496446	17.357234222380278	17.29671340682788
183.0	17.693805120910387	17.357422403982934	17.29671785206259
183.5	17.694324324324327	17.35761058558559	17.296722297297297
184.0	17.694843527738268	17.357798767188243	17.296726742532005
184.5	17.69536273115221	17.3579869487909	17.296731187766714
185.0	17.69588193456615	17.358175130393555	17.296735633001422
185.5	17.69640113798009	17.35836331199621	17.29674007823613
186.0	17.69692034139403	17.358551493598863	17.296744523470842
186.5	17.69743954480797	17.35873967520152	17.29674896870555
187.0	17.69795874822191	17.358927856804176	17.29675341394026
187.5	17.69847795163585	17.35911603840683	17.296757859174967
188.0	17.698997155049792	17.359304220009488	17.296762304409675
188.5	17.699516358463733	17.35949240161214	17.296766749644384
189.0	17.700035561877673	17.359680583214796	17.296771194879092
189.5	17.70055476529161	17.359868764817453	17.2967756401138
190.0	17.70107396870555	17.36005694642011	17.29678008534851
190.5	17.70159317211949	17.36024512802276	17.296784530583217
191.0	17.70211237553343	17.360433309625417	17.296788975817925
191.5	17.702631578947372	17.360621491228073	17.296793421052634
192.0	17.703150782361313	17.36080967283073	17.296797866287342
192.5	17.703682750000006	17.360860458333335	17.296705749999997
193.0	17.704226500000004	17.360784416666668	17.2965245
193.5	17.704770250000006	17.360708375	17.29634325
194.0	17.705314000000005	17.360632333333335	17.296162
194.5	17.705857750000003	17.360556291666665	17.29598075
195.0	17.706401500000005	17.36048025	17.295799499999998
195.5	17.706945250000004	17.360404208333332	17.29561825
196.0	17.707489000000006	17.360328166666665	17.295437
196.5	17.708032750000005	17.360252125	17.29525575
197.0	17.708576500000007	17.360176083333332	17.2950745
197.5	17.709120250000005	17.360100041666666	17.294893249999998
198.0	17.709664000000004	17.360024	17.294712
198.5	17.710207750000006	17.359947958333333	17.29453075
199.0	17.710751500000004	17.359871916666666	17.2943495
199.5	17.711295250000006	17.359795875	17.29416825
200.0	17.711839000000005	17.359719833333333	17.293986999999998
200.5	17.712382750000007	17.359643791666667	17.293805749999997
201.0	17.712926500000005	17.35956775	17.2936245
201.5	17.713470250000004	17.359491708333334	17.29344325
202.0	17.714014000000006	17.359415666666667	17.293262
202.5	17.714557750000004	17.359339625	17.293080749999998
203.0	17.715101500000006	17.359263583333334	17.292899499999997
203.5	17.715645250000005	17.359187541666667	17.29271825
204.0	17.716189000000007	17.3591115	17.292537
204.5	17.716732750000006	17.359035458333334	17.29235575
205.0	17.717276500000004	17.358959416666668	17.292174499999998
205.5	17.717820250000006	17.358883375	17.291993249999997
206.0	17.718364000000005	17.358807333333335	17.291812
206.5	17.718907750000007	17.358731291666665	17.29163075
207.0	17.719451500000005	17.358655249999998	17.2914495
207.5	17.719995250000004	17.35857920833333	17.291268249999998
208.0	17.720539000000006	17.358503166666665	17.291086999999997
208.5	17.721082750000004	17.358427125	17.290905749999997
209.0	17.721626500000006	17.358351083333332	17.2907245
209.5	17.722170250000005	17.358275041666666	17.29054325
210.0	17.722714000000007	17.358199	17.290362
210.5	17.723257750000005	17.358122958333333	17.290180749999998
211.0	17.723801500000004	17.358046916666666	17.289999499999997
211.5	17.724345250000006	17.357970875	17.28981825
212.0	17.724889000000005	17.357894833333333	17.289637
212.5	17.725432750000007	17.357818791666666	17.28945575
213.0	17.725976500000005	17.35774275	17.289274499999998
213.5	17.726520250000007	17.357666708333333	17.289093249999997
214.0	17.727064000000006	17.357590666666667	17.288912
214.5	17.727607750000004	17.357514625	17.28873075
215.0	17.728151500000006	17.357438583333334	17.2885495
215.5	17.728695250000005	17.357362541666667	17.288368249999998
216.0	17.729239000000007	17.3572865	17.288186999999997
216.5	17.729782750000005	17.357210458333334	17.288005749999996
217.0	17.730326500000007	17.357134416666668	17.2878245
217.5	17.730870250000006	17.357058375	17.28764325
218.0	17.731414000000004	17.356982333333335	17.287461999999998
218.5	17.731957750000007	17.356906291666665	17.287280749999997
219.0	17.732501500000005	17.356830249999998	17.287099499999997
219.5	17.733045250000007	17.35675420833333	17.28691825
220.0	17.733589000000006	17.356678166666665	17.286737
220.5	17.734132750000008	17.356602125	17.286555749999998
221.0	17.734676500000006	17.356526083333332	17.286374499999997
221.5	17.735220250000005	17.356450041666665	17.286193249999997
222.0	17.735764000000007	17.356374	17.286012
222.5	17.736307750000005	17.356297958333332	17.28583075
223.0	17.736851500000007	17.356221916666666	17.285649499999998
223.5	17.737395250000006	17.356145875	17.285468249999997
224.0	17.737939000000008	17.356069833333333	17.285286999999997
224.5	17.738482750000006	17.355993791666666	17.285105749999996
225.0	17.739026500000005	17.35591775	17.2849245
225.5	17.739570250000007	17.355841708333333	17.28474325
226.0	17.740114000000005	17.355765666666667	17.284561999999998
226.5	17.740657750000008	17.355689625	17.284380749999997
227.0	17.741201500000006	17.355613583333334	17.284199499999996
227.5	17.741745250000008	17.355537541666667	17.28401825
228.0	17.742289000000007	17.3554615	17.283837
228.5	17.742832750000005	17.355385458333334	17.283655749999998
229.0	17.743376500000007	17.355309416666667	17.283474499999997
229.5	17.743920250000006	17.355233375	17.283293249999996
230.0	17.744464000000008	17.355157333333334	17.283112
230.5	17.745007750000006	17.355081291666664	17.28293075
231.0	17.74555150000001	17.355005249999998	17.282749499999998
231.5	17.746095250000007	17.35492920833333	17.282568249999997
232.0	17.746639000000005	17.354853166666665	17.282386999999996
232.5	17.747182750000007	17.354777125	17.282205749999996
233.0	17.747726500000006	17.35470108333333	17.2820245
233.5	17.748270250000008	17.354625041666665	17.281843249999998
234.0	17.748814000000007	17.354549	17.281661999999997
234.5	17.74935775000001	17.354472958333332	17.281480749999997
235.0	17.749901500000007	17.354396916666666	17.281299499999996
235.5	17.750445250000006	17.354320875	17.28111825
236.0	17.750989000000008	17.354244833333333	17.280936999999998
236.5	17.751532750000006	17.354168791666666	17.280755749999997
237.0	17.75207650000001	17.35409275	17.280574499999997
237.5	17.752620250000007	17.354016708333333	17.280393249999996
238.0	17.75316400000001	17.353940666666666	17.280212
238.5	17.753707750000007	17.353864625	17.280030749999998
239.0	17.754251500000006	17.353788583333333	17.279849499999997
239.5	17.754795250000008	17.353712541666667	17.279668249999997
240.0	17.755339000000006	17.3536365	17.279486999999996
240.5	17.755804490874166	17.353626536983672	17.27938189241114
241.0	17.75619774255524	17.353677569644574	17.279347070124878
241.5	17.756590994236316	17.353728602305477	17.279312247838615
242.0	17.756984245917394	17.35377963496638	17.27927742555235
242.5	17.75737749759847	17.35383066762728	17.279242603266088
243.0	17.757770749279544	17.353881700288184	17.279207780979824
243.5	17.75816400096062	17.353932732949087	17.27917295869356
244.0	17.758557252641697	17.353983765609993	17.279138136407298
244.5	17.758950504322772	17.354034798270895	17.279103314121038
245.0	17.759343756003847	17.354085830931798	17.279068491834774
245.5	17.759737007684922	17.3541368635927	17.27903366954851
246.0	17.760130259366	17.354187896253602	17.278998847262248
246.5	17.760523511047076	17.354238928914505	17.278964024975984
247.0	17.76091676272815	17.354289961575407	17.27892920268972
247.5	17.761310014409226	17.354340994236313	17.278894380403457
248.0	17.761703266090304	17.354392026897216	17.278859558117194
248.5	17.76209651777138	17.35444305955812	17.27882473583093
249.0	17.762489769452454	17.35449409221902	17.278789913544667
249.5	17.762883021133533	17.354545124879923	17.278755091258404
250.0	17.763276272814608	17.354596157540826	17.27872026897214
250.5	17.763669524495683	17.354647190201728	17.278685446685877
251.0	17.764062776176758	17.354698222862634	17.278650624399614
251.5	17.764456027857836	17.354749255523537	17.27861580211335
252.0	17.76484927953891	17.35480028818444	17.278580979827087
