time,band,flux,fluxerr,zp,zpsys,mag
-14.600000000000001,desg,6493623084.174233,80583.49297008208,50.0,ab,2.1107204404328925
-14.5,desg,6738665640.977497,82090.18666203835,50.0,ab,2.070503362298833
-14.4,desg,6986006244.934157,83582.62824067814,50.0,ab,2.0313657087035786
-14.3,desg,7235239055.309015,85060.22229823098,50.0,ab,1.9933059201136558
-14.200000000000001,desg,7486942012.904844,86527.60171188205,50.0,ab,1.956176958799933
-14.100000000000001,desg,7742122337.181436,87989.38138281817,50.0,ab,1.919788058661446
-14.0,desg,8000427311.1079,89444.99291895198,50.0,ab,1.8841551731962731
-13.9,desg,8261652695.635419,90893.90315590582,50.0,ab,1.8492707972703002
-13.8,desg,8525846226.308723,92335.6110097649,50.0,ab,1.8150943940984199
-13.700000000000001,desg,8792734620.975445,93769.64462793777,50.0,ab,1.7816282184138394
-13.600000000000001,desg,9062292327.47266,95195.5588076917,50.0,ab,1.7488429641422556
-13.5,desg,9334071299.60111,96612.93265504127,50.0,ab,1.716760347568485
-13.4,desg,9608131191.270363,98021.36745950041,50.0,ab,1.6853408215807306
-13.3,desg,9884345360.16437,99420.48476275595,50.0,ab,1.6545683542841303
-13.200000000000001,desg,10162613301.48678,100809.92460162127,50.0,ab,1.6244246312332642
-13.100000000000001,desg,10442608651.067799,102189.34390768973,50.0,ab,1.5949156259775563
-13.0,desg,10724168007.693941,103558.41504795261,50.0,ab,1.5660291096748367
-12.9,desg,11007407135.573427,104916.8244923019,50.0,ab,1.5377255570089083
-12.8,desg,11292390437.787703,106265.50721652026,50.0,ab,1.5099734185286806
-12.700000000000001,desg,11579057142.77105,107605.97915274938,50.0,ab,1.4827551395601084
-12.600000000000001,desg,11867658758.820333,108938.78568935266,50.0,ab,1.4560255070824937
-12.5,desg,12158066303.573141,110264.44416828125,50.0,ab,1.4297768638597574
-12.4,desg,12450855781.68479,111583.44590412687,50.0,ab,1.4039401257296014
-12.3,desg,12745680757.649565,112896.25801317622,50.0,ab,1.378530541363883
-12.200000000000001,desg,13042301977.029427,114203.32507403083,50.0,ab,1.353552503783039
-12.100000000000001,desg,13341602105.288097,115505.07063852175,50.0,ab,1.3289181718166887
-12.0,desg,13642623215.451256,116801.89860923678,50.0,ab,1.304693420344055
-11.9,desg,13946156110.444468,118094.19449791651,50.0,ab,1.2808018267686698
-11.8,desg,14252045970.244173,119382.32657720821,50.0,ab,1.2572450962541488
-11.700000000000001,desg,14560248118.830433,120666.64693674949,50.0,ab,1.2340161930648854
-11.600000000000001,desg,14871336166.210684,121947.49245324411,50.0,ab,1.2110631551386533
-11.5,desg,15184311443.910912,123225.1856830582,50.0,ab,1.18845037515554
-11.4,desg,15499990472.852114,124498.85072548996,50.0,ab,1.1661095544472708
-11.3,desg,15817496658.298914,125767.70639935118,50.0,ab,1.1440937540712106
-11.200000000000001,desg,16137207443.858212,127032.193073504,50.0,ab,1.1223671777837332
-11.100000000000001,desg,16458915159.568672,128292.73327738653,50.0,ab,1.1009351160430967
-11.0,desg,16783049608.619263,129549.73270753004,50.0,ab,1.0797609367800831
-10.9,desg,17109711236.241438,130803.58115501492,50.0,ab,1.0588314326831316
-10.8,desg,17438607549.60602,132054.65336147,50.0,ab,1.0381586222076535
-10.700000000000001,desg,17769679361.16096,133303.3098103715,50.0,ab,1.017739154021701
-10.600000000000001,desg,18103671637.20116,134549.89745966092,50.0,ab,0.9975214729621378
-10.5,desg,18440381011.823174,135794.75042105746,50.0,ab,0.9775134072087042
-10.4,desg,18779387688.12785,137038.19059086769,50.0,ab,0.9577345631210186
-10.3,desg,19121352406.16739,138280.52823660112,50.0,ab,0.9381416185059379
-10.200000000000001,desg,19466313139.173473,139522.06254325437,50.0,ab,0.918728869401999
-10.100000000000001,desg,19814302604.35149,140763.0821227394,50.0,ab,0.8994911543710167
-10.0,desg,20164631224.227894,142002.82336902365,50.0,ab,0.8804624226920019
-9.900000000000002,desg,20517865052.36914,143240.48971538426,50.0,ab,0.8616077097699417
-9.8,desg,20873352878.313046,144476.3066739945,50.0,ab,0.8429575944760508
-9.7,desg,21231595691.05171,145710.49202997435,50.0,ab,0.8244815439753737
-9.600000000000001,desg,21592258988.248993,146943.25619217288,50.0,ab,0.8061929307128679
-9.5,desg,21955438747.762115,148174.80252208954,50.0,ab,0.78808283183076
-9.400000000000002,desg,22321869477.17987,149405.32764262578,50.0,ab,0.7701117216383935
-9.3,desg,22690835064.274574,150635.02172820584,50.0,ab,0.7523119349921359
-9.2,desg,23062667298.320038,151864.06877766832,50.0,ab,0.7346642977215829
-9.100000000000001,desg,23437455516.12374,153092.64687120833,50.0,ab,0.7171619805466101
-9.0,desg,23814862400.144318,154320.9284125373,50.0,ab,0.6998179411562795
-8.900000000000002,desg,24195505010.02137,155549.08035733088,50.0,ab,0.6826014046211029
-8.8,desg,24579095542.61076,156777.26442894212,50.0,ab,0.6655233881454983
-8.7,desg,24965807574.391613,158005.6373222762,50.0,ab,0.6485740854296047
-8.600000000000001,desg,25357965850.449883,159241.7926541304,50.0,ab,0.6316521009149412
-8.5,desg,25757357692.571957,160490.59488023075,50.0,ab,0.6146848598681736
-8.400000000000002,desg,26162454844.316097,161748.19230082416,50.0,ab,0.5977419031025484
-8.3,desg,26572462725.09298,163010.85014642708,50.0,ab,0.5808586162388565
-8.2,desg,26986093949.280712,164274.94769038176,50.0,ab,0.564088062573326
-8.100000000000001,desg,27402521651.072525,165536.97462280898,50.0,ab,0.5474618086116791
-8.0,desg,27820000721.936554,166793.5268116937,50.0,ab,0.5310452902047125
-7.900000000000002,desg,28237734983.286728,168041.30156228712,50.0,ab,0.5148634875930682
-7.800000000000001,desg,28654742328.082085,169277.0924717909,50.0,ab,0.49894686375268194
-7.699999999999999,desg,29069485680.20499,170497.78396269036,50.0,ab,0.4833447626075227
-7.600000000000001,desg,29481311597.669228,171700.34556529042,50.0,ab,0.46807113002736855
-7.5,desg,29888169525.95327,172881.8260081055,50.0,ab,0.45318983782242483
-7.400000000000002,desg,30289734321.14081,174039.34716378403,50.0,ab,0.4386994724106792
-7.300000000000001,desg,30684945395.76646,175170.09788824062,50.0,ab,0.42462474554911367
-7.199999999999999,desg,31075717451.48144,176283.3124585795,50.0,ab,0.4108852223312489
-7.100000000000001,desg,31467206270.62483,177388.9808914812,50.0,ab,0.3972926650612969
-7.0,desg,31856969206.205784,178485.50173858358,50.0,ab,0.3839269932193048
-6.899999999999999,desg,32245986876.115105,179571.31141829627,50.0,ab,0.3707489502860888
-6.800000000000001,desg,32632661251.775608,180644.88220873443,50.0,ab,0.3578069007140172
-6.699999999999999,desg,33016629187.716896,181704.7202130068,50.0,ab,0.3451063021094747
-6.600000000000001,desg,33397125138.767868,182749.36330552853,50.0,ab,0.3326654228342427
-6.5,desg,33774415278.912827,183777.37906642718,50.0,ab,0.3204685349790424
-6.399999999999999,desg,34146439241.281746,184787.36270964358,50.0,ab,0.3085745761282759
-6.300000000000001,desg,34513443398.52005,185777.93500899716,50.0,ab,0.2969674052290969
-6.199999999999999,desg,34874835314.735825,186747.7402252606,50.0,ab,0.2856577188459255
-6.100000000000001,desg,35229966784.55483,187695.4440361801,50.0,ab,0.2746575482179239
-6.0,desg,35577223904.45787,188619.73147035847,50.0,ab,0.2640079899863217
-5.899999999999999,desg,35917440178.93232,189519.30484498438,50.0,ab,0.25367468974356555
-5.800000000000001,desg,36251252989.151436,190397.6293627213,50.0,ab,0.2436305771924019
-5.699999999999999,desg,36579541920.625,191258.97830815037,50.0,ab,0.23384247607342346
-5.600000000000001,desg,36903705213.16384,192103.2754699169,50.0,ab,0.2242632013467123
-5.5,desg,37222098448.47899,192930.44146289738,50.0,ab,0.21493599889245374
-5.399999999999999,desg,37535224167.36228,193740.393727315,50.0,ab,0.20584059777535657
-5.300000000000001,desg,37842887669.344315,194533.04652334785,50.0,ab,0.19697746098805524
-5.199999999999999,desg,38145341993.0457,195308.31092130463,50.0,ab,0.18833435020192368
-5.100000000000001,desg,38441656879.52187,196066.0947874299,50.0,ab,0.17993288754387393
-5.0,desg,38732408967.582794,196806.30276538627,50.0,ab,0.17175186043986912
-4.899999999999999,desg,39017575923.24228,197528.83625344394,50.0,ab,0.16378742219696818
-4.800000000000001,desg,39296705519.18734,198233.5933773965,50.0,ab,0.1560477766075259
-4.699999999999999,desg,39569152842.24996,198920.46895920642,50.0,ab,0.14854625172942093
-4.600000000000001,desg,39835551562.66233,199589.35448137345,50.0,ab,0.14126104556888208
-4.5,desg,40096361223.54425,200240.13804700028,50.0,ab,0.13417572791711763
-4.399999999999999,desg,40350741791.39487,200874.30791408767,50.0,ab,0.1273093249646493
-4.300000000000001,desg,40599420337.74883,201493.25427832588,50.0,ab,0.12063855017264657
-4.199999999999999,desg,40843002266.88823,202096.7154114122,50.0,ab,0.11414398629790767
-4.100000000000001,desg,41080904591.37201,202684.4291924715,50.0,ab,0.10783813730055414
-4.0,desg,41313166204.361595,203256.13291249223,50.0,ab,0.10171693203140464
-3.8999999999999986,desg,41538900230.433495,203811.56307812853,50.0,ab,0.09580064721822623
-3.8000000000000007,desg,41758758726.67948,204350.4552145317,50.0,ab,0.0900691804130993
-3.6999999999999993,desg,41972515894.286255,204872.54366686218,50.0,ab,0.08452562691688215
-3.6000000000000014,desg,42180039579.25631,205377.56140012632,50.0,ab,0.07917067522009447
-3.5,desg,42380442362.198784,205865.23979696952,50.0,ab,0.07402441873380994
-3.3999999999999986,desg,42574624327.42079,206335.3084530473,50.0,ab,0.06906107127672456
-3.3000000000000007,desg,42761185422.16596,206787.49496958096,50.0,ab,0.0643137920685497
-3.1999999999999993,desg,42940659444.05821,207221.52474268994,50.0,ab,0.05976635838040778
-3.1000000000000014,desg,43113283100.68243,207637.1207490777,50.0,ab,0.055410392816224174
-3.0,desg,43278016475.751816,208034.18925591325,50.0,ab,0.05126976275054673
-2.8999999999999986,desg,43436065491.98309,208413.1343957717,50.0,ab,0.04731193432925451
-2.8000000000000007,desg,43586840063.88366,208774.41791048174,50.0,ab,0.043549670262652995
-2.6999999999999993,desg,43730762350.25314,209118.4937969749,50.0,ab,0.0399705115553175
-2.6000000000000014,desg,43867419279.097946,209445.80875208153,50.0,ab,0.036582918505203565
-2.5,desg,43998039672.888885,209756.80259417914,50.0,ab,0.03335481506655569
-2.3999999999999986,desg,44121962385.246574,210051.9086632017,50.0,ab,0.03030108240762175
-2.3000000000000007,desg,44239410448.67305,210331.55420039583,50.0,ab,0.027414805618409588
-2.1999999999999993,desg,44350720879.15179,210596.16070909784,50.0,ab,0.024686424338820956
-2.1000000000000014,desg,44456364386.7622,210846.1442977016,50.0,ab,0.022103273799157108
-2.0,desg,44555630948.33318,211081.91600589093,50.0,ab,0.019681637387257922
-1.8999999999999986,desg,44649648315.71296,211303.88211512615,50.0,ab,0.017393026258446298
-1.8000000000000007,desg,44737509477.28441,211512.4444442961,50.0,ab,0.01525862402020195
-1.6999999999999993,desg,44820300593.66721,211708.0006313688,50.0,ab,0.013251220354920434
-1.6000000000000014,desg,44896527283.632996,211887.85794208723,50.0,ab,0.011406257733352021
-1.5,desg,44964904670.95209,212049.76536107023,50.0,ab,0.009753939987849236
-1.3999999999999986,desg,45026466445.09923,212194.774292108,50.0,ab,0.00826846740046605
-1.3000000000000007,desg,45081301733.1398,212323.92905939245,50.0,ab,0.006947012745062153
-1.1999999999999993,desg,45130098052.37964,212438.26773689652,50.0,ab,0.005772439780876937
-1.1000000000000014,desg,45172495586.997696,212538.8229165096,50.0,ab,0.004752922182223784
-1.0,desg,45209860731.1656,212626.62241736037,50.0,ab,0.0038552095360202543
-0.8999999999999986,desg,45242058982.07712,212702.68993842535,50.0,ab,0.0030822285239651137
-0.8000000000000007,desg,45270039952.15174,212768.04565622067,50.0,ab,0.0024109380870029895
-0.6999999999999993,desg,45293988322.819115,212823.70676910563,50.0,ab,0.0018367230442315474
-0.6000000000000014,desg,45314283018.47963,212870.68798948455,50.0,ab,0.0013503505335243915
-0.5,desg,45330733176.53889,212910.00198497248,50.0,ab,0.0009562740994333296
-0.3999999999999986,desg,45344760899.222595,212942.65976939938,50.0,ab,0.000620341956693693
-0.3000000000000007,desg,45356605101.35974,212969.67104435957,50.0,ab,0.0003367810861831799
-0.1999999999999993,desg,45364637954.09642,212989.88252569298,50.0,ab,0.00014450949084832132
-0.10000000000000142,desg,45369760435.03459,213001.3607598506,50.0,ab,2.191732916401179e-05
0.0,desg,45370676305.7645,213003.9436109854,50.0,ab,0.0
0.10000000000000142,desg,45368097395.65167,212997.467850044,50.0,ab,6.171597796367223e-05
0.1999999999999993,desg,45361726533.6363,212981.76908602935,50.0,ab,0.00021419231391206495
0.3000000000000007,desg,45351081109.46201,212956.68169525702,50.0,ab,0.00046902121391667606
0.3999999999999986,desg,45335550449.77033,212922.03874850995,50.0,ab,0.0008408996128856927
0.5,desg,45317283384.65192,212877.67193598812,50.0,ab,0.0012784637437128765
0.6000000000000014,desg,45293267802.537476,212823.4114899444,50.0,ab,0.0018539946780045113
0.6999999999999993,desg,45266561580.422676,212759.0861048917,50.0,ab,0.0024943649896655984
0.8000000000000007,desg,45234622773.44981,212684.52285525677,50.0,ab,0.00326070016537372
0.8999999999999986,desg,45198465334.74607,212599.54711035348,50.0,ab,0.00412890987014336
1.0,desg,45157768093.75602,212503.9824465339,50.0,ab,0.005106960178085984
1.1000000000000014,desg,45112505434.92,212397.65055637254,50.0,ab,0.006195764047163266
1.1999999999999993,desg,45063446540.90862,212280.9782418767,50.0,ab,0.007377121637105688
1.3000000000000007,desg,45009539207.082985,212154.44056040622,50.0,ab,0.008676715528405765
1.3999999999999986,desg,44951448512.87472,212017.92889353202,50.0,ab,0.010078905082483658
1.5,desg,44889704091.908066,211871.33294446187,50.0,ab,0.011571276048268686
1.6000000000000014,desg,44823082280.68754,211714.540680377,50.0,ab,0.013183838285826255
1.6999999999999993,desg,44752205142.69915,211547.43827270996,50.0,ab,0.014902032959316358
1.8000000000000007,desg,44677017205.5774,211369.91003526386,50.0,ab,0.016727706549794163
1.8999999999999986,desg,44598061473.13178,211181.83836006085,50.0,ab,0.018648177993988213
2.0,desg,44513900847.710915,210983.10365080734,50.0,ab,0.02069899727397484
2.1000000000000014,desg,44425547989.979454,210773.5842538535,50.0,ab,0.022856148667241172
2.1999999999999993,desg,44332492013.409225,210553.15638651716,50.0,ab,0.025132771266083154
2.3000000000000007,desg,44235406224.85553,210321.6940626365,50.0,ab,0.02751308286694254
2.3999999999999986,desg,44133369599.86121,210079.06901520657,50.0,ab,0.03002041435747671
2.5,desg,44026491848.42296,209825.1506159463,50.0,ab,0.03265292986197821
2.6000000000000014,desg,43914496327.17789,209557.63195394256,50.0,ab,0.03541836746844851
2.6999999999999993,desg,43796253843.99108,209274.99404026335,50.0,ab,0.038345721811150923
2.8000000000000007,desg,43672191862.0266,208978.28810297017,50.0,ab,0.04142565937474885
2.8999999999999986,desg,43542416236.9478,208668.56835673665,50.0,ab,0.04465681988117254
3.0,desg,43408351928.555855,208346.89270919605,50.0,ab,0.04800488895065769
3.1000000000000014,desg,43269957738.03281,208014.32342328824,50.0,ab,0.051471954966157085
3.1999999999999993,desg,43127610825.725204,207671.92773526744,50.0,ab,0.05504963287402731
3.3000000000000007,desg,42981732127.63634,207320.77842777208,50.0,ab,0.05872834949429162
3.3999999999999986,desg,42833101979.8266,206961.95435710627,50.0,ab,0.06248931449842843
3.5,desg,42681951150.505554,206596.54093364562,50.0,ab,0.06632747147007123
3.6000000000000014,desg,42528734560.37157,206225.63055406066,50.0,ab,0.07023198126179153
3.6999999999999993,desg,42374045886.01115,205850.32298383443,50.0,ab,0.07418830116497332
3.8000000000000007,desg,42218625952.379684,205471.72568836174,50.0,ab,0.07817789589200075
3.8999999999999986,desg,42062192966.19103,205090.95411073617,50.0,ab,0.08220835392376458
4.0,desg,41903973324.18782,204704.40201520183,50.0,ab,0.08630012098981865
4.100000000000001,desg,41741528136.19342,204308.25965641215,50.0,ab,0.09051727171646107
4.199999999999999,desg,41576257515.72891,203903.34707668223,50.0,ab,0.09482464811077662
4.300000000000001,desg,41408441163.32367,203490.48963737255,50.0,ab,0.09921592845122262
4.399999999999999,desg,41237381119.547646,203070.51841149462,50.0,ab,0.1037104411272658
4.5,desg,41064716816.24375,202644.27055056542,50.0,ab,0.10826605186148797
4.600000000000001,desg,40889867256.78235,202212.58962478212,50.0,ab,0.11289888081864063
4.699999999999999,desg,40713470117.157936,201776.32593545967,50.0,ab,0.11759283244797558
4.800000000000001,desg,40536179948.55874,201336.33679854637,50.0,ab,0.12233108449319374
4.899999999999999,desg,40358245096.58683,200893.48679791842,50.0,ab,0.12710744880587654
5.0,desg,40179392499.95293,200448.64800702996,50.0,ab,0.13192971736247117
5.100000000000001,desg,40000868637.37731,200002.70017739793,50.0,ab,0.13676457667979136
5.199999999999999,desg,39822919118.7825,199556.53089229515,50.0,ab,0.14160540321653414
5.300000000000001,desg,39645127211.279465,199111.03568393315,50.0,ab,0.146463593190429
5.399999999999999,desg,39467568909.20032,198664.6502429651,50.0,ab,0.15133719275587154
5.5,desg,39289041657.51184,198215.26338177614,50.0,ab,0.15625954356055516
5.600000000000001,desg,39110531924.601685,197762.95677939613,50.0,ab,0.16120382593362237
5.699999999999999,desg,38930263954.65518,197307.81273174673,50.0,ab,0.16621976169988883
5.800000000000001,desg,38749688769.24753,196849.91417076174,50.0,ab,0.171267585823216
5.899999999999999,desg,38568650814.71428,196389.34468356246,50.0,ab,0.1763520152597451
6.0,desg,38386660524.62341,195926.18853168577,50.0,ab,0.1814873025267758
6.100000000000001,desg,38204665503.206924,195460.5306703609,50.0,ab,0.18664712847531462
6.200000000000003,desg,38022119207.94882,194992.45676783132,50.0,ab,0.19184733471366044
6.299999999999997,desg,37838874735.5651,194522.05322471578,50.0,ab,0.19709260068240653
6.399999999999999,desg,37655182901.93691,194049.40719340538,50.0,ab,0.2023762289340567
6.5,desg,37471211469.36412,193574.60659748837,50.0,ab,0.20769379663927978
6.600000000000001,desg,37286597927.94911,193097.740151197,50.0,ab,0.21305623341681823
6.700000000000003,desg,37102278110.89735,192618.89737887017,50.0,ab,0.2184366913248219
6.799999999999997,desg,36916880299.930756,192137.64737241986,50.0,ab,0.22387564904660096
6.899999999999999,desg,36730948590.4354,191653.56427088307,50.0,ab,0.22935777175252525
7.0,desg,36545008140.76617,191166.7464363651,50.0,ab,0.2348679751113174
7.100000000000001,desg,36357747238.39505,190677.29311494462,50.0,ab,0.24044571733897158
7.200000000000003,desg,36170334915.29804,190185.3044619981,50.0,ab,0.2460568073125593
7.299999999999997,desg,35982571675.33572,189690.8815675781,50.0,ab,0.25170763462815415
7.399999999999999,desg,35794513950.29327,189194.12648184085,50.0,ab,0.25739695862585066
7.5,desg,35606256461.36318,188695.1422405115,50.0,ab,0.2631223434926504
7.600000000000001,desg,35417003894.20528,188194.03289037434,50.0,ab,0.2689085844876651
7.700000000000003,desg,35227815070.69944,187690.90351478002,50.0,ab,0.2747238629265176
7.799999999999997,desg,35038351419.3363,187185.8602591515,50.0,ab,0.2805789722792795
7.899999999999999,desg,34849143785.6251,186679.01035647767,50.0,ab,0.286457851739474
8.0,desg,34659340494.95471,186170.46215277744,50.0,ab,0.29238739598999786
8.100000000000001,desg,34469981512.04904,185660.3251325154,50.0,ab,0.29833550633377115
8.200000000000003,desg,34279706637.861565,185147.5674865096,50.0,ab,0.3043453909689724
8.299999999999997,desg,34088781055.96166,184631.3201296893,50.0,ab,0.31040945242616047
8.399999999999999,desg,33897108500.531773,184111.94033410322,50.0,ab,0.3165314987984793
8.5,desg,33704896702.238094,183589.7892414992,50.0,ab,0.3227056313597352
8.600000000000001,desg,33513322165.351555,183065.23197641192,50.0,ab,0.3288944288996909
8.700000000000003,desg,33320441130.150543,182538.63775486875,50.0,ab,0.3351612764992318
8.799999999999997,desg,33127651548.81018,182010.3799883728,50.0,ab,0.34146150897435845
8.899999999999999,desg,32935296044.181904,181480.83638279853,50.0,ab,0.34778420371851837
9.0,desg,32742797176.7456,180950.3890318129,50.0,ab,0.3541486877642477
9.100000000000001,desg,32551024267.30457,180419.42450440745,50.0,ab,0.3605264853869272
9.200000000000003,desg,32359786148.441048,179888.33392610025,50.0,ab,0.3669240252975001
9.299999999999997,desg,32169097904.47698,179357.51305334488,50.0,ab,0.37334092637946625
9.399999999999999,desg,31979044923.391434,178827.36234065535,50.0,ab,0.37977440978353627
9.5,desg,31790167918.87549,178298.28699993313,50.0,ab,0.38620607774963744
9.600000000000001,desg,31602121162.444893,177769.50325330763,50.0,ab,0.39264754794954015
9.700000000000003,desg,31413937210.184082,177240.00970205554,50.0,ab,0.39913220417104256
9.799999999999997,desg,31226463567.97634,176709.88946040437,50.0,ab,0.40563112582521654
9.899999999999999,desg,31039503141.85256,176179.22663562064,50.0,ab,0.4121512306034205
10.0,desg,30852341933.4117,175648.10634579262,50.0,ab,0.41871779262155684
10.100000000000001,desg,30666068222.7946,175116.61473757325,50.0,ab,0.4252928887329688
10.200000000000003,desg,30479711747.072437,174584.8390038683,50.0,ab,0.43191099383394516
10.299999999999997,desg,30294350678.94,174052.86740144985,50.0,ab,0.43853401157038263
10.399999999999999,desg,30109423364.8079,173520.7892684756,50.0,ab,0.4451820368200643
10.5,desg,29925258039.519985,172988.69504189448,50.0,ab,0.45184337269711605
10.600000000000001,desg,29740960352.71833,172456.67627471595,50.0,ab,0.45855066244241627
10.700000000000003,desg,29558188488.59999,171924.8256531193,50.0,ab,0.46524359690648964
10.799999999999997,desg,29375790014.089066,171393.23701337897,50.0,ab,0.4719642448186647
10.899999999999999,desg,29194218289.822884,170862.00535858024,50.0,ab,0.4786960050503346
11.0,desg,29012617661.887814,170331.07979808684,50.0,ab,0.48547084560234666
11.100000000000001,desg,28832241727.446877,169800.3204643684,50.0,ab,0.492242106499873
11.200000000000003,desg,28652287149.56182,169269.68942633874,50.0,ab,0.4990398951393864
11.299999999999997,desg,28472597965.93655,168739.14827542822,50.0,ab,0.505870392752815
11.399999999999999,desg,28294170946.47825,168208.6581183006,50.0,ab,0.5126956997629826
11.5,desg,28115853490.63729,167678.17956934698,50.0,ab,0.5195599535743369
11.600000000000001,desg,27938350617.351074,167147.67274294674,50.0,ab,0.5264362242562513
11.700000000000003,desg,27761520739.744175,166617.09724548768,50.0,ab,0.5333300012266342
11.799999999999997,desg,27584866196.403397,166086.41216713443,50.0,ab,0.5402609282622919
11.899999999999999,desg,27408341658.97756,165555.57607333505,50.0,ab,0.5472312341256504
12.0,desg,27232867911.757145,165024.54699605727,50.0,ab,0.5542046835342056
12.100000000000001,desg,27058049762.61698,164493.28242473982,50.0,ab,0.5611969046242784
12.200000000000003,desg,26883198530.483948,163961.73929695177,50.0,ab,0.5682357842980537
12.300000000000004,desg,26709362025.461704,163429.8739887443,50.0,ab,0.5752793458370107
12.399999999999999,desg,26535453473.037296,162897.86297379938,50.0,ab,0.5823718479470053
12.5,desg,26362937879.56938,162365.87603897028,50.0,ab,0.5894536167865496
12.600000000000001,desg,26190250776.608627,161833.8585696281,50.0,ab,0.5965889902774002
12.700000000000003,desg,26018118068.55191,161301.75523059256,50.0,ab,0.6037484321252329
12.800000000000004,desg,25846560529.221767,160769.50995400813,50.0,ab,0.61093123614652
12.899999999999999,desg,25676016760.449036,160237.06592677956,50.0,ab,0.6181190062566451
13.0,desg,25505429740.882996,159704.36557754554,50.0,ab,0.6253565191328541
13.100000000000001,desg,25335341686.63413,159171.35056317295,50.0,ab,0.6326212180067792
13.200000000000003,desg,25166079924.924816,158637.961754747,50.0,ab,0.6398992036571691
13.300000000000004,desg,24996653721.127388,158104.13922303662,50.0,ab,0.647233447611729
13.399999999999999,desg,24828359593.420433,157569.8222234122,50.0,ab,0.6545680657176689
13.5,desg,24659809716.698753,157034.94918018917,50.0,ab,0.6619638297403299
13.600000000000001,desg,24492082730.69605,156499.4576703728,50.0,ab,0.6693738381453862
13.700000000000003,desg,24324372927.08925,155963.28440677718,50.0,ab,0.6768339996669184
13.800000000000004,desg,24157148555.37997,155426.17710022733,50.0,ab,0.6843239574555326
13.899999999999999,desg,23990255934.953415,154888.02032621036,50.0,ab,0.6918509295923201
14.0,desg,23823592767.308456,154348.95689833132,50.0,ab,0.6994199905601164
14.100000000000001,desg,23657406713.623425,153809.13161445293,50.0,ab,0.7070202919010882
14.200000000000003,desg,23491308451.012306,153268.6912994622,50.0,ab,0.7146701140722413
14.300000000000004,desg,23325780319.890697,152727.78484770152,50.0,ab,0.7223476796135486
14.399999999999999,desg,23160500778.30884,152186.56326499325,50.0,ab,0.7300682687474804
14.5,desg,22996026898.635887,151645.17971017567,50.0,ab,0.7378061125900537
14.600000000000001,desg,22832416640.461246,151103.78953606894,50.0,ab,0.7455584306589422
14.700000000000003,desg,22669216462.541718,150562.55032977797,50.0,ab,0.7533468588771299
